sample_group,strategy_id,ma_period,threshold,horizon,date_count,mean_daily_return,median_daily_return,positive_date_fraction
primary_development_2022_2023_partial,s0_random_matched,240,all,60m,331,-0.002991152853996803,-0.002836972827006345,0.1148036253776435
primary_development_2022_2023_partial,s0_random_matched,240,all,1d,331,-0.0027948915901147993,-0.0018784685233817816,0.44410876132930516
primary_development_2022_2023_partial,s0_random_matched,240,all,5d,331,-0.0024396465556716517,0.00031835199856005764,0.5045317220543807
primary_development_2022_2023_partial,s0_random_matched,240,ge1,60m,331,-0.003937638132618429,-0.0037718737679273244,0.17522658610271905
primary_development_2022_2023_partial,s0_random_matched,240,ge1,1d,331,-0.0055753545604252325,-0.005857607558540341,0.4078549848942598
primary_development_2022_2023_partial,s0_random_matched,240,ge1,5d,331,-0.017084986479540914,-0.0159670007451144,0.3504531722054381
primary_development_2022_2023_partial,s0_random_matched,240,ge2,60m,330,-0.0037194054957117263,-0.0036567641937905256,0.3424242424242424
primary_development_2022_2023_partial,s0_random_matched,240,ge2,1d,330,-0.0044925326042157465,-0.009049433850581531,0.41818181818181815
primary_development_2022_2023_partial,s0_random_matched,240,ge2,5d,330,-0.02198072703612305,-0.028902369934778332,0.34545454545454546
primary_development_2022_2023_partial,s0_random_matched,240,ge3,60m,305,-0.0029683641017932694,-0.0034849807765089807,0.43278688524590164
primary_development_2022_2023_partial,s0_random_matched,240,ge3,1d,305,0.0007383016239235811,-0.0009967020262393045,0.4918032786885246
primary_development_2022_2023_partial,s0_random_matched,240,ge3,5d,305,-0.019527878827056255,-0.0356200715557118,0.3737704918032787
primary_development_2022_2023_partial,s0_random_matched,240,ge4,60m,262,-0.002212930627589177,-0.0026403059344835035,0.4312977099236641
primary_development_2022_2023_partial,s0_random_matched,240,ge4,1d,261,-0.0002647808954048433,-0.001896528241696338,0.4789272030651341
primary_development_2022_2023_partial,s0_random_matched,240,ge4,5d,261,-0.018722317032603655,-0.03756014703749325,0.3831417624521073
primary_development_2022_2023_partial,s0_random_matched,240,ge5,60m,200,-0.00036349669325110387,-0.0002757362368883456,0.485
primary_development_2022_2023_partial,s0_random_matched,240,ge5,1d,199,0.005021357407563475,0.009959842968001759,0.5175879396984925
primary_development_2022_2023_partial,s0_random_matched,240,ge5,5d,194,-0.01961386640862508,-0.04333136756046937,0.4020618556701031
primary_development_2022_2023_partial,s0_strong_no_ma,10,all,60m,331,-0.003433920703085051,-0.0032249774067752684,0.10876132930513595
primary_development_2022_2023_partial,s0_strong_no_ma,10,all,1d,331,-0.0037553987865885582,-0.0025179527693926975,0.4229607250755287
primary_development_2022_2023_partial,s0_strong_no_ma,10,all,5d,331,-0.003697221862601197,-0.0002775257920162368,0.49244712990936557
primary_development_2022_2023_partial,s0_strong_no_ma,10,ge1,60m,331,-0.0037013930980712246,-0.003333250206923898,0.28700906344410876
primary_development_2022_2023_partial,s0_strong_no_ma,10,ge1,1d,331,-0.00151448870079826,-0.0014601668219452549,0.48036253776435045
primary_development_2022_2023_partial,s0_strong_no_ma,10,ge1,5d,331,-0.007770325938407375,-0.007759191814247612,0.4229607250755287
primary_development_2022_2023_partial,s0_strong_no_ma,10,ge2,60m,331,-0.003928857411555187,-0.001240824956451947,0.4501510574018127
primary_development_2022_2023_partial,s0_strong_no_ma,10,ge2,1d,331,0.0033036033668196346,0.002834911672492601,0.5347432024169184
primary_development_2022_2023_partial,s0_strong_no_ma,10,ge2,5d,331,0.003836963504198791,-0.006256634455795444,0.4773413897280967
primary_development_2022_2023_partial,s0_strong_no_ma,10,ge3,60m,311,-0.0037797748809037307,-0.0011744597812828699,0.47266881028938906
primary_development_2022_2023_partial,s0_strong_no_ma,10,ge3,1d,311,0.00883863850536691,0.01569389781928887,0.5884244372990354
primary_development_2022_2023_partial,s0_strong_no_ma,10,ge3,5d,311,0.010511203238069474,-0.0010561595208703973,0.4919614147909968
primary_development_2022_2023_partial,s0_strong_no_ma,10,ge4,60m,280,-0.004751554014614121,-0.0005786800013051159,0.48928571428571427
primary_development_2022_2023_partial,s0_strong_no_ma,10,ge4,1d,280,0.0072440260379896355,0.016970331179893085,0.5642857142857143
primary_development_2022_2023_partial,s0_strong_no_ma,10,ge4,5d,279,0.019671206400210223,-0.009094971150063354,0.4767025089605735
primary_development_2022_2023_partial,s0_strong_no_ma,10,ge5,60m,227,-0.003994506787610947,0.0026423313918454983,0.5286343612334802
primary_development_2022_2023_partial,s0_strong_no_ma,10,ge5,1d,227,0.017048718635027216,0.031647088478026074,0.6343612334801763
primary_development_2022_2023_partial,s0_strong_no_ma,10,ge5,5d,222,0.03859569084690008,0.000492595176983986,0.5
primary_development_2022_2023_partial,s0_strong_no_ma,20,all,60m,331,-0.003439821093770524,-0.0032249774067752684,0.10876132930513595
primary_development_2022_2023_partial,s0_strong_no_ma,20,all,1d,331,-0.00377719197506788,-0.0025605249471334257,0.4229607250755287
primary_development_2022_2023_partial,s0_strong_no_ma,20,all,5d,331,-0.003757360216314316,-0.0006598161475745013,0.49244712990936557
primary_development_2022_2023_partial,s0_strong_no_ma,20,ge1,60m,331,-0.004008501583505705,-0.0037321599351137036,0.2719033232628399
primary_development_2022_2023_partial,s0_strong_no_ma,20,ge1,1d,331,-0.0026735004189429156,-0.002051417560500366,0.46827794561933533
primary_development_2022_2023_partial,s0_strong_no_ma,20,ge1,5d,331,-0.011175174992070805,-0.012079131699713194,0.39274924471299094
primary_development_2022_2023_partial,s0_strong_no_ma,20,ge2,60m,331,-0.004377734957895337,-0.0018632794879324256,0.42900302114803623
primary_development_2022_2023_partial,s0_strong_no_ma,20,ge2,1d,331,0.0010862831984458537,0.0014887766043277964,0.513595166163142
primary_development_2022_2023_partial,s0_strong_no_ma,20,ge2,5d,331,-0.0016074537043196068,-0.017554388739821035,0.43202416918429004
primary_development_2022_2023_partial,s0_strong_no_ma,20,ge3,60m,311,-0.003548518536191739,-0.0011744597812828699,0.4758842443729904
primary_development_2022_2023_partial,s0_strong_no_ma,20,ge3,1d,311,0.008382669516627165,0.013476549946695221,0.6045016077170418
primary_development_2022_2023_partial,s0_strong_no_ma,20,ge3,5d,311,0.009264148247092928,-0.0017450737663354235,0.4919614147909968
primary_development_2022_2023_partial,s0_strong_no_ma,20,ge4,60m,280,-0.004754008946418881,-0.0005786800013051159,0.48928571428571427
primary_development_2022_2023_partial,s0_strong_no_ma,20,ge4,1d,280,0.007274366131965475,0.016970331179893085,0.5642857142857143
primary_development_2022_2023_partial,s0_strong_no_ma,20,ge4,5d,279,0.019776023942934998,-0.009094971150063354,0.4767025089605735
primary_development_2022_2023_partial,s0_strong_no_ma,20,ge5,60m,227,-0.003994506787610947,0.0026423313918454983,0.5286343612334802
primary_development_2022_2023_partial,s0_strong_no_ma,20,ge5,1d,227,0.017048718635027216,0.031647088478026074,0.6343612334801763
primary_development_2022_2023_partial,s0_strong_no_ma,20,ge5,5d,222,0.03859569084690008,0.000492595176983986,0.5
primary_development_2022_2023_partial,s0_strong_no_ma,40,all,60m,331,-0.003442668264727699,-0.003238047213772402,0.10876132930513595
primary_development_2022_2023_partial,s0_strong_no_ma,40,all,1d,331,-0.003787201044428855,-0.002571242237766032,0.4169184290030212
primary_development_2022_2023_partial,s0_strong_no_ma,40,all,5d,331,-0.0037939190573380616,-0.0006559957685334616,0.48942598187311176
primary_development_2022_2023_partial,s0_strong_no_ma,40,ge1,60m,331,-0.004216443614000233,-0.003755832298606686,0.2537764350453172
primary_development_2022_2023_partial,s0_strong_no_ma,40,ge1,1d,331,-0.003424409968765454,-0.004041890307001557,0.4501510574018127
primary_development_2022_2023_partial,s0_strong_no_ma,40,ge1,5d,331,-0.01381510698297973,-0.014387716901542258,0.3867069486404834
primary_development_2022_2023_partial,s0_strong_no_ma,40,ge2,60m,331,-0.004713235837582146,-0.0029077594529367257,0.3867069486404834
primary_development_2022_2023_partial,s0_strong_no_ma,40,ge2,1d,331,-0.0008611120745124708,-0.002268501196717686,0.48036253776435045
primary_development_2022_2023_partial,s0_strong_no_ma,40,ge2,5d,331,-0.011393759921487482,-0.02437819229617549,0.3867069486404834
primary_development_2022_2023_partial,s0_strong_no_ma,40,ge3,60m,305,-0.005285061287222852,-0.0027999951806549203,0.4557377049180328
primary_development_2022_2023_partial,s0_strong_no_ma,40,ge3,1d,305,0.0034303508128922014,0.0044685091098183635,0.5508196721311476
primary_development_2022_2023_partial,s0_strong_no_ma,40,ge3,5d,305,-0.008686820099382998,-0.021478099469213623,0.419672131147541
primary_development_2022_2023_partial,s0_strong_no_ma,40,ge4,60m,265,-0.0062163233231849494,-0.002463258578288922,0.4528301886792453
primary_development_2022_2023_partial,s0_strong_no_ma,40,ge4,1d,265,0.0024672355951910084,0.002454316451821724,0.5056603773584906
primary_development_2022_2023_partial,s0_strong_no_ma,40,ge4,5d,264,-0.00397922315165034,-0.023637543907024654,0.4166666666666667
primary_development_2022_2023_partial,s0_strong_no_ma,40,ge5,60m,208,-0.005116407330370457,-0.00021890949019766242,0.49038461538461536
primary_development_2022_2023_partial,s0_strong_no_ma,40,ge5,1d,208,0.012711803581256825,0.020406502519875636,0.5913461538461539
primary_development_2022_2023_partial,s0_strong_no_ma,40,ge5,5d,201,0.009280582734790275,-0.014086431484345824,0.44776119402985076
primary_development_2022_2023_partial,s0_strong_no_ma,60,all,60m,331,-0.0034442508118673206,-0.003238047213772402,0.10876132930513595
primary_development_2022_2023_partial,s0_strong_no_ma,60,all,1d,331,-0.003790697506443716,-0.0025712986992287097,0.4199395770392749
primary_development_2022_2023_partial,s0_strong_no_ma,60,all,5d,331,-0.0038029324340521278,-0.0006982050184264643,0.48942598187311176
primary_development_2022_2023_partial,s0_strong_no_ma,60,ge1,60m,331,-0.004291689925047983,-0.003746322349301328,0.24773413897280966
primary_development_2022_2023_partial,s0_strong_no_ma,60,ge1,1d,331,-0.003661545240950451,-0.004405791526483674,0.44410876132930516
primary_development_2022_2023_partial,s0_strong_no_ma,60,ge1,5d,331,-0.01457159878697851,-0.013898704203583082,0.3867069486404834
primary_development_2022_2023_partial,s0_strong_no_ma,60,ge2,60m,331,-0.004952481551886705,-0.0029292329399599653,0.37462235649546827
primary_development_2022_2023_partial,s0_strong_no_ma,60,ge2,1d,331,-0.0014901623522981904,-0.002880244409579342,0.47129909365558914
primary_development_2022_2023_partial,s0_strong_no_ma,60,ge2,5d,331,-0.013430490798183935,-0.02557320169535477,0.3806646525679758
primary_development_2022_2023_partial,s0_strong_no_ma,60,ge3,60m,305,-0.005784196680839619,-0.002806184715292037,0.4459016393442623
primary_development_2022_2023_partial,s0_strong_no_ma,60,ge3,1d,305,0.002429922214872176,0.0036032264136479863,0.5344262295081967
primary_development_2022_2023_partial,s0_strong_no_ma,60,ge3,5d,305,-0.012896108972170209,-0.030077216484116067,0.4065573770491803
primary_development_2022_2023_partial,s0_strong_no_ma,60,ge4,60m,261,-0.0074329912500951095,-0.0026204983473642313,0.4444444444444444
primary_development_2022_2023_partial,s0_strong_no_ma,60,ge4,1d,260,-0.000579664808056995,0.003643503841658467,0.5076923076923077
primary_development_2022_2023_partial,s0_strong_no_ma,60,ge4,5d,260,-0.01344938597917085,-0.03056606937306209,0.4
primary_development_2022_2023_partial,s0_strong_no_ma,60,ge5,60m,198,-0.006830765759898273,-0.0012545386485753873,0.4797979797979798
primary_development_2022_2023_partial,s0_strong_no_ma,60,ge5,1d,197,0.0042135077536786985,0.014056921580654469,0.5583756345177665
primary_development_2022_2023_partial,s0_strong_no_ma,60,ge5,5d,191,-0.015632674104439977,-0.03448741063766888,0.4031413612565445
primary_development_2022_2023_partial,s0_strong_no_ma,120,all,60m,331,-0.003445392576306397,-0.0032356925434185993,0.10876132930513595
primary_development_2022_2023_partial,s0_strong_no_ma,120,all,1d,331,-0.00378704061506936,-0.0025554644151717363,0.4199395770392749
primary_development_2022_2023_partial,s0_strong_no_ma,120,all,5d,331,-0.0037832475059339675,-0.0007106628412869127,0.48942598187311176
primary_development_2022_2023_partial,s0_strong_no_ma,120,ge1,60m,331,-0.004262874285979924,-0.0036921674036673683,0.24471299093655588
primary_development_2022_2023_partial,s0_strong_no_ma,120,ge1,1d,331,-0.003547754140139862,-0.003617140197745912,0.45317220543806647
primary_development_2022_2023_partial,s0_strong_no_ma,120,ge1,5d,331,-0.014356687530343725,-0.013481768054108091,0.38972809667673713
primary_development_2022_2023_partial,s0_strong_no_ma,120,ge2,60m,330,-0.004937649724480392,-0.0029248643951052256,0.3787878787878788
primary_development_2022_2023_partial,s0_strong_no_ma,120,ge2,1d,330,-0.0011630294999023596,-0.0025345443866760147,0.47878787878787876
primary_development_2022_2023_partial,s0_strong_no_ma,120,ge2,5d,330,-0.012938840419278577,-0.02426793129473259,0.38484848484848483
primary_development_2022_2023_partial,s0_strong_no_ma,120,ge3,60m,304,-0.00551289898121713,-0.0028871701063668837,0.45394736842105265
primary_development_2022_2023_partial,s0_strong_no_ma,120,ge3,1d,304,0.0027659836686522465,0.0035042849673915877,0.5296052631578947
primary_development_2022_2023_partial,s0_strong_no_ma,120,ge3,5d,304,-0.01297229132073939,-0.029047612548307785,0.40789473684210525
primary_development_2022_2023_partial,s0_strong_no_ma,120,ge4,60m,261,-0.007917498687978785,-0.0026439613222714784,0.4444444444444444
primary_development_2022_2023_partial,s0_strong_no_ma,120,ge4,1d,260,-0.001548213674575275,0.0027821753222508827,0.5038461538461538
primary_development_2022_2023_partial,s0_strong_no_ma,120,ge4,5d,260,-0.016082689132238204,-0.02834020706185246,0.4076923076923077
primary_development_2022_2023_partial,s0_strong_no_ma,120,ge5,60m,194,-0.007398154305340137,-0.0012545386485753873,0.4793814432989691
primary_development_2022_2023_partial,s0_strong_no_ma,120,ge5,1d,193,0.0027761716341099464,0.014551742613069463,0.5544041450777202
primary_development_2022_2023_partial,s0_strong_no_ma,120,ge5,5d,188,-0.017307762421677555,-0.038897367538792256,0.40425531914893614
primary_development_2022_2023_partial,s0_strong_no_ma,240,all,60m,331,-0.003445012705778573,-0.003234891212434072,0.11178247734138973
primary_development_2022_2023_partial,s0_strong_no_ma,240,all,1d,331,-0.003786266366613553,-0.0025041398083962747,0.4229607250755287
primary_development_2022_2023_partial,s0_strong_no_ma,240,all,5d,331,-0.0037723985668382427,-0.0007376516751398368,0.48942598187311176
primary_development_2022_2023_partial,s0_strong_no_ma,240,ge1,60m,331,-0.004250458296411433,-0.003746322349301328,0.2537764350453172
primary_development_2022_2023_partial,s0_strong_no_ma,240,ge1,1d,331,-0.0034761622645239354,-0.0037352766385160443,0.4501510574018127
primary_development_2022_2023_partial,s0_strong_no_ma,240,ge1,5d,331,-0.014271374005189274,-0.013214251359945294,0.38972809667673713
primary_development_2022_2023_partial,s0_strong_no_ma,240,ge2,60m,330,-0.004966649167589555,-0.003045269410780261,0.37272727272727274
primary_development_2022_2023_partial,s0_strong_no_ma,240,ge2,1d,330,-0.0011165967609593872,-0.0011061326442544884,0.48787878787878786
primary_development_2022_2023_partial,s0_strong_no_ma,240,ge2,5d,330,-0.013462837446882056,-0.02426793129473259,0.38484848484848483
