sample_group,strategy_id,ma_period,threshold,metric,horizon,observed_count,mean,median,win_rate,profit_factor,symbol_count,date_count
primary_development_2022_2023_partial,s1_touch_immediate,60,ge4,net,5d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_immediate,60,ge5,net,60m,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_immediate,60,ge5,net,1d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_immediate,60,ge5,net,5d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_immediate,120,all,net,60m,294303,-0.0026188097099202,,0.3437647594485954,0.5950619202626537,,331
primary_development_2022_2023_partial,s1_touch_immediate,120,all,net,1d,293904,-0.002518316818734,,0.4312734770537318,0.8015254143925852,,331
primary_development_2022_2023_partial,s1_touch_immediate,120,all,net,5d,293743,-0.0030444195631138,,0.4544823195786793,0.8761341615790633,,331
primary_development_2022_2023_partial,s1_touch_immediate,120,ge1,net,60m,2241,-0.0010098311452037,,0.4265952699687639,0.9000149815105728,,254
primary_development_2022_2023_partial,s1_touch_immediate,120,ge1,net,1d,2233,-0.0010324531918017,,0.4554411106135244,0.9453798309633576,,253
primary_development_2022_2023_partial,s1_touch_immediate,120,ge1,net,5d,2233,-0.0038047901674371,,0.4572324227496641,0.8928386903440356,,254
primary_development_2022_2023_partial,s1_touch_immediate,120,ge2,net,60m,76,0.0065214417138939,,0.618421052631579,1.5137227757979272,,28
primary_development_2022_2023_partial,s1_touch_immediate,120,ge2,net,1d,76,0.0079621710008589,,0.4868421052631579,1.431927071222958,,28
primary_development_2022_2023_partial,s1_touch_immediate,120,ge2,net,5d,76,0.0148152675594291,,0.5526315789473685,1.4181444794280047,,28
primary_development_2022_2023_partial,s1_touch_immediate,120,ge3,net,60m,10,-0.0045622217908112,,0.6,0.671831162808113,,3
primary_development_2022_2023_partial,s1_touch_immediate,120,ge3,net,1d,10,-0.0153059897148518,,0.2,0.4890666123155014,,3
primary_development_2022_2023_partial,s1_touch_immediate,120,ge3,net,5d,10,-0.0695894406429694,,0.1,0.1330026666696412,,3
primary_development_2022_2023_partial,s1_touch_immediate,120,ge4,net,60m,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_immediate,120,ge4,net,1d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_immediate,120,ge4,net,5d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_immediate,120,ge5,net,60m,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_immediate,120,ge5,net,1d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_immediate,120,ge5,net,5d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_immediate,240,all,net,60m,223052,-0.0027342522145522,,0.3396696734393774,0.5747445976278694,,331
primary_development_2022_2023_partial,s1_touch_immediate,240,all,net,1d,222760,-0.0025707312783031,,0.4245421080984018,0.7925046582746386,,331
primary_development_2022_2023_partial,s1_touch_immediate,240,all,net,5d,222621,-0.001662591423999,,0.4562238063794521,0.9272289030775814,,331
primary_development_2022_2023_partial,s1_touch_immediate,240,ge1,net,60m,2185,-0.0043359946704721,,0.3803203661327231,0.6526173400212087,,246
primary_development_2022_2023_partial,s1_touch_immediate,240,ge1,net,1d,2181,-0.0044534572784111,,0.4048601558917927,0.7939891665983193,,246
primary_development_2022_2023_partial,s1_touch_immediate,240,ge1,net,5d,2180,-0.01038655112693,,0.4077981651376147,0.7336623555916462,,246
primary_development_2022_2023_partial,s1_touch_immediate,240,ge2,net,60m,175,-0.0019168712166034,,0.4571428571428571,0.8933069789099114,,60
primary_development_2022_2023_partial,s1_touch_immediate,240,ge2,net,1d,174,-0.0006632906259885,,0.425287356321839,0.9794261122299665,,59
primary_development_2022_2023_partial,s1_touch_immediate,240,ge2,net,5d,175,-0.0196913353136521,,0.3828571428571428,0.6258574201381343,,60
primary_development_2022_2023_partial,s1_touch_immediate,240,ge3,net,60m,23,-0.0156943240041223,,0.3478260869565217,0.3781893768020043,,12
primary_development_2022_2023_partial,s1_touch_immediate,240,ge3,net,1d,23,-0.0103222309894871,,0.4782608695652174,0.7163994912137869,,12
primary_development_2022_2023_partial,s1_touch_immediate,240,ge3,net,5d,23,-0.0188387364377824,,0.391304347826087,0.748178503244617,,12
primary_development_2022_2023_partial,s1_touch_immediate,240,ge4,net,60m,5,-0.007119360881442,,0.4,0.4248182291438711,,3
primary_development_2022_2023_partial,s1_touch_immediate,240,ge4,net,1d,5,-0.0160602714749922,,0.4,0.7057839727050472,,3
primary_development_2022_2023_partial,s1_touch_immediate,240,ge4,net,5d,5,-0.1108231259585492,,0.4,0.2103083109902035,,3
primary_development_2022_2023_partial,s1_touch_immediate,240,ge5,net,60m,3,-0.0167188035357909,,0.3333333333333333,0.0067448495435193,,1
primary_development_2022_2023_partial,s1_touch_immediate,240,ge5,net,1d,3,-0.0909777736144639,,0.0,,,1
primary_development_2022_2023_partial,s1_touch_immediate,240,ge5,net,5d,3,-0.2338953448560657,,0.0,,,1
primary_development_2022_2023_partial,s1_touch_reclaim,10,all,net,60m,1123356,-0.0029143242396272,,0.3221587813658359,0.5324877068283486,,331
primary_development_2022_2023_partial,s1_touch_reclaim,10,all,net,1d,1121748,-0.0026915332578596,,0.4226974329350264,0.7770132660033794,,331
primary_development_2022_2023_partial,s1_touch_reclaim,10,all,net,5d,1121218,-0.0028036173043289,,0.4505279080428605,0.879677900868427,,331
primary_development_2022_2023_partial,s1_touch_reclaim,10,ge1,net,60m,8476,-0.0065675619298263,,0.366682397357244,0.5989402768418843,,324
primary_development_2022_2023_partial,s1_touch_reclaim,10,ge1,net,1d,8464,-0.0147353361647062,,0.378898865784499,0.5610790827352816,,324
primary_development_2022_2023_partial,s1_touch_reclaim,10,ge1,net,5d,8458,-0.0345431002698645,,0.335185623078742,0.4798482992378615,,324
primary_development_2022_2023_partial,s1_touch_reclaim,10,ge2,net,60m,2815,-0.0105287217908453,,0.3616341030195382,0.558301536816373,,306
primary_development_2022_2023_partial,s1_touch_reclaim,10,ge2,net,1d,2813,-0.0285564247570463,,0.3419836473515819,0.4512488748892682,,306
primary_development_2022_2023_partial,s1_touch_reclaim,10,ge2,net,5d,2803,-0.059416549223759,,0.28219764537995,0.3610975289936345,,306
primary_development_2022_2023_partial,s1_touch_reclaim,10,ge3,net,60m,1339,-0.0128378931056295,,0.3584764749813293,0.5323657473974359,,255
primary_development_2022_2023_partial,s1_touch_reclaim,10,ge3,net,1d,1338,-0.0378909204520152,,0.3437967115097159,0.4072978043879312,,255
primary_development_2022_2023_partial,s1_touch_reclaim,10,ge3,net,5d,1331,-0.0787040568140378,,0.256198347107438,0.3205898975306177,,255
primary_development_2022_2023_partial,s1_touch_reclaim,10,ge4,net,60m,670,-0.011666910802744,,0.3716417910447761,0.5782638173677642,,187
primary_development_2022_2023_partial,s1_touch_reclaim,10,ge4,net,1d,670,-0.0361257264239613,,0.3716417910447761,0.4323942853537356,,187
primary_development_2022_2023_partial,s1_touch_reclaim,10,ge4,net,5d,663,-0.0887706241404442,,0.282051282051282,0.3100840644515346,,185
primary_development_2022_2023_partial,s1_touch_reclaim,10,ge5,net,60m,348,-0.0092691509121756,,0.4195402298850574,0.6389879125268116,,119
primary_development_2022_2023_partial,s1_touch_reclaim,10,ge5,net,1d,348,-0.0298809256339147,,0.4137931034482758,0.4962782086680807,,119
primary_development_2022_2023_partial,s1_touch_reclaim,10,ge5,net,5d,341,-0.088022829545818,,0.2991202346041056,0.3566563122921592,,116
primary_development_2022_2023_partial,s1_touch_reclaim,20,all,net,60m,760265,-0.0028126927437156,,0.3244947485416269,0.5439490855669374,,331
primary_development_2022_2023_partial,s1_touch_reclaim,20,all,net,1d,759244,-0.0024296390517439,,0.4248239037779686,0.7971557366819088,,331
primary_development_2022_2023_partial,s1_touch_reclaim,20,all,net,5d,758882,-0.0024959497792905,,0.4562105834635688,0.8928065293153801,,331
primary_development_2022_2023_partial,s1_touch_reclaim,20,ge1,net,60m,2139,-0.0051475287465448,,0.3824216923796166,0.6344741063084941,,281
primary_development_2022_2023_partial,s1_touch_reclaim,20,ge1,net,1d,2133,-0.0067172331516479,,0.4345991561181435,0.7590821504672719,,279
primary_development_2022_2023_partial,s1_touch_reclaim,20,ge1,net,5d,2138,-0.014176109093968,,0.4204864359214219,0.7516381101104541,,281
primary_development_2022_2023_partial,s1_touch_reclaim,20,ge2,net,60m,64,-0.022979854222039,,0.3125,0.3246111315011232,,40
primary_development_2022_2023_partial,s1_touch_reclaim,20,ge2,net,1d,64,-0.0208122240635031,,0.328125,0.6076918170864919,,40
primary_development_2022_2023_partial,s1_touch_reclaim,20,ge2,net,5d,64,-0.0475283948596438,,0.3125,0.4737527091951168,,40
primary_development_2022_2023_partial,s1_touch_reclaim,20,ge3,net,60m,3,-0.0227541902488108,,0.3333333333333333,0.4680319101290951,,3
primary_development_2022_2023_partial,s1_touch_reclaim,20,ge3,net,1d,3,-0.0013089501611713,,0.6666666666666666,0.950066851644829,,3
primary_development_2022_2023_partial,s1_touch_reclaim,20,ge3,net,5d,3,0.0364877486588528,,0.6666666666666666,2.2558397707765034,,3
primary_development_2022_2023_partial,s1_touch_reclaim,20,ge4,net,60m,1,-0.0113331142194402,,0.0,,,1
primary_development_2022_2023_partial,s1_touch_reclaim,20,ge4,net,1d,1,0.0146570773100171,,1.0,,,1
primary_development_2022_2023_partial,s1_touch_reclaim,20,ge4,net,5d,1,0.1175782357666685,,1.0,,,1
primary_development_2022_2023_partial,s1_touch_reclaim,20,ge5,net,60m,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,20,ge5,net,1d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,20,ge5,net,5d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,40,all,net,60m,509923,-0.0027133059298064,,0.3308205356495,0.562703806383874,,331
primary_development_2022_2023_partial,s1_touch_reclaim,40,all,net,1d,509249,-0.0022453498699354,,0.4306164567824384,0.8119791816017693,,331
primary_development_2022_2023_partial,s1_touch_reclaim,40,all,net,5d,508944,-0.0025895453308725,,0.4557161495174321,0.8907110431197368,,331
primary_development_2022_2023_partial,s1_touch_reclaim,40,ge1,net,60m,1673,-0.0045999152227605,,0.3927077106993425,0.6293421890268079,,235
primary_development_2022_2023_partial,s1_touch_reclaim,40,ge1,net,1d,1666,-0.0047520153145367,,0.4621848739495798,0.8033281292404495,,235
primary_development_2022_2023_partial,s1_touch_reclaim,40,ge1,net,5d,1667,-0.0128621897633799,,0.4361127774445111,0.7474839128061848,,234
primary_development_2022_2023_partial,s1_touch_reclaim,40,ge2,net,60m,37,-0.0022510808521551,,0.3243243243243243,0.875486135268953,,15
primary_development_2022_2023_partial,s1_touch_reclaim,40,ge2,net,1d,37,0.0104130550094532,,0.5945945945945946,1.4954420405636,,15
primary_development_2022_2023_partial,s1_touch_reclaim,40,ge2,net,5d,37,-0.0687153299286837,,0.3243243243243243,0.2559847120255989,,15
primary_development_2022_2023_partial,s1_touch_reclaim,40,ge3,net,60m,4,-0.021136865925224,,0.25,0.0405726278955462,,2
primary_development_2022_2023_partial,s1_touch_reclaim,40,ge3,net,1d,4,-0.0175180701089617,,0.75,0.519438690710047,,2
primary_development_2022_2023_partial,s1_touch_reclaim,40,ge3,net,5d,4,-0.0106964445896658,,0.75,0.6900130913878313,,2
primary_development_2022_2023_partial,s1_touch_reclaim,40,ge4,net,60m,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,40,ge4,net,1d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,40,ge4,net,5d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,40,ge5,net,60m,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,40,ge5,net,1d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,40,ge5,net,5d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,60,all,net,60m,408998,-0.0025766784032851,,0.3352754781196974,0.5852826808038403,,331
primary_development_2022_2023_partial,s1_touch_reclaim,60,all,net,1d,408494,-0.0021794518468659,,0.4340235107492399,0.8196196240351407,,331
primary_development_2022_2023_partial,s1_touch_reclaim,60,all,net,5d,408149,-0.0027735198569242,,0.4557428782135935,0.884759668937821,,331
primary_development_2022_2023_partial,s1_touch_reclaim,60,ge1,net,60m,1772,-0.0033346754144461,,0.3933408577878103,0.7096535370992795,,238
primary_development_2022_2023_partial,s1_touch_reclaim,60,ge1,net,1d,1771,-0.0005786382867257,,0.5036702428006776,0.9728484617738608,,238
primary_development_2022_2023_partial,s1_touch_reclaim,60,ge1,net,5d,1765,-0.0026821355048135,,0.4798866855524079,0.9373472109458826,,237
primary_development_2022_2023_partial,s1_touch_reclaim,60,ge2,net,60m,43,-0.004287724578155,,0.2790697674418604,0.7351180869027689,,16
primary_development_2022_2023_partial,s1_touch_reclaim,60,ge2,net,1d,43,-0.0048970992498004,,0.4883720930232558,0.8085166650032086,,16
primary_development_2022_2023_partial,s1_touch_reclaim,60,ge2,net,5d,43,-0.0198047854180661,,0.4651162790697674,0.6398525298718908,,16
primary_development_2022_2023_partial,s1_touch_reclaim,60,ge3,net,60m,1,-0.0659535339502138,,0.0,,,1
primary_development_2022_2023_partial,s1_touch_reclaim,60,ge3,net,1d,1,-0.0974221744603138,,0.0,,,1
primary_development_2022_2023_partial,s1_touch_reclaim,60,ge3,net,5d,1,-0.0917006034584774,,0.0,,,1
primary_development_2022_2023_partial,s1_touch_reclaim,60,ge4,net,60m,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,60,ge4,net,1d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,60,ge4,net,5d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,60,ge5,net,60m,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,60,ge5,net,1d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,60,ge5,net,5d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,120,all,net,60m,267711,-0.0027160316511698,,0.3365793710381717,0.5809607315484729,,331
primary_development_2022_2023_partial,s1_touch_reclaim,120,all,net,1d,267351,-0.002533884198071,,0.429977819420911,0.7985868318281786,,331
primary_development_2022_2023_partial,s1_touch_reclaim,120,all,net,5d,267208,-0.0031076748725185,,0.4539684440585611,0.873068142183869,,331
primary_development_2022_2023_partial,s1_touch_reclaim,120,ge1,net,60m,2031,-0.0017821206961651,,0.4175283111767602,0.8292579880303497,,247
primary_development_2022_2023_partial,s1_touch_reclaim,120,ge1,net,1d,2024,-0.0024361160995598,,0.4446640316205533,0.8734102845777538,,246
primary_development_2022_2023_partial,s1_touch_reclaim,120,ge1,net,5d,2025,-0.0057746185096613,,0.448395061728395,0.8412727843268728,,247
primary_development_2022_2023_partial,s1_touch_reclaim,120,ge2,net,60m,68,0.0037966303810535,,0.5735294117647058,1.2768428602383426,,26
primary_development_2022_2023_partial,s1_touch_reclaim,120,ge2,net,1d,68,0.0040117205648098,,0.4705882352941176,1.1972752897460393,,26
primary_development_2022_2023_partial,s1_touch_reclaim,120,ge2,net,5d,68,0.0075723025942807,,0.5,1.2006079643299716,,26
primary_development_2022_2023_partial,s1_touch_reclaim,120,ge3,net,60m,8,-0.0045492580641442,,0.625,0.6609993754199556,,3
primary_development_2022_2023_partial,s1_touch_reclaim,120,ge3,net,1d,8,-0.0163839593873234,,0.25,0.4799024872010626,,3
primary_development_2022_2023_partial,s1_touch_reclaim,120,ge3,net,5d,8,-0.0864453284509589,,0.0,,,3
primary_development_2022_2023_partial,s1_touch_reclaim,120,ge4,net,60m,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,120,ge4,net,1d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,120,ge4,net,5d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,120,ge5,net,60m,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,120,ge5,net,1d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,120,ge5,net,5d,0,,,,,,0
primary_development_2022_2023_partial,s1_touch_reclaim,240,all,net,60m,202900,-0.0028373900958379,,0.3321488417939872,0.5595568459192958,,331
primary_development_2022_2023_partial,s1_touch_reclaim,240,all,net,1d,202636,-0.0026135230617572,,0.4229455772913006,0.7878365811903654,,331
primary_development_2022_2023_partial,s1_touch_reclaim,240,all,net,5d,202504,-0.0017963919857882,,0.4556897641528069,0.9213233197070052,,331
primary_development_2022_2023_partial,s1_touch_reclaim,240,ge1,net,60m,1993,-0.0058630978466009,,0.3567486201705971,0.5533949506844401,,239
primary_development_2022_2023_partial,s1_touch_reclaim,240,ge1,net,1d,1989,-0.0065036742293303,,0.3851181498240322,0.7135764830562588,,239
primary_development_2022_2023_partial,s1_touch_reclaim,240,ge1,net,5d,1988,-0.0131378932838754,,0.3993963782696177,0.6766698942260367,,239
primary_development_2022_2023_partial,s1_touch_reclaim,240,ge2,net,60m,163,-0.0060300826416708,,0.4233128834355828,0.6898924028914908,,58
primary_development_2022_2023_partial,s1_touch_reclaim,240,ge2,net,1d,162,-0.007885374013904,,0.3888888888888889,0.779013959072553,,57
primary_development_2022_2023_partial,s1_touch_reclaim,240,ge2,net,5d,163,-0.026858942569549,,0.3680981595092024,0.5284392217282422,,58
primary_development_2022_2023_partial,s1_touch_reclaim,240,ge3,net,60m,21,-0.0286720719915888,,0.2857142857142857,0.1523631571619443,,12
primary_development_2022_2023_partial,s1_touch_reclaim,240,ge3,net,1d,21,-0.0317620235699789,,0.2857142857142857,0.3130524009866407,,12
primary_development_2022_2023_partial,s1_touch_reclaim,240,ge3,net,5d,21,-0.0296097471772637,,0.4285714285714285,0.6532214772283266,,12
primary_development_2022_2023_partial,s1_touch_reclaim,240,ge4,net,60m,5,-0.0169052309692082,,0.2,0.2348959364471471,,3
primary_development_2022_2023_partial,s1_touch_reclaim,240,ge4,net,1d,5,-0.0292766571556317,,0.4,0.5345290080106655,,3
primary_development_2022_2023_partial,s1_touch_reclaim,240,ge4,net,5d,5,-0.1226539018681401,,0.4,0.1675499328285314,,3
primary_development_2022_2023_partial,s1_touch_reclaim,240,ge5,net,60m,3,-0.0275086969569198,,0.0,,,1
