sample_group,strategy_id,ma_period,threshold,metric,horizon,control_id,target_count,control_count,target_mean,control_mean,mean_difference
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,all,net,5d,s0_liquidity_matched,13169,305106,-0.0062009005235893686,-0.00686648918110499,0.0006655886575156218
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,all,net,5d,s0_random_matched,13169,241921,-0.0062009005235893686,-0.006765242601835091,0.0005643420782457222
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge1,net,60m,s0_liquidity_matched,43,2200,-0.008372024758570571,-0.0029232074753153007,-0.005448817283255271
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge1,net,60m,s0_random_matched,43,1884,-0.008372024758570571,-0.003421000157071937,-0.004951024601498634
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge1,net,1d,s0_liquidity_matched,43,2137,-0.006891701005071545,-1.582605607970036e-05,-0.006875874948991845
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge1,net,1d,s0_random_matched,43,1869,-0.006891701005071545,-0.005455468742333626,-0.001436232262737919
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge1,net,5d,s0_liquidity_matched,43,2189,-0.0361412925417591,-0.011896201373435398,-0.024245091168323706
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge1,net,5d,s0_random_matched,43,1881,-0.0361412925417591,-0.018108532921322633,-0.01803275962043647
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge2,net,60m,s0_liquidity_matched,0,558,,-0.004660602434973056,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge2,net,60m,s0_random_matched,0,451,,-0.0008021845856531794,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge2,net,1d,s0_liquidity_matched,0,503,,0.0022552710338402753,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge2,net,1d,s0_random_matched,0,442,,-0.005977445710134263,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge2,net,5d,s0_liquidity_matched,0,549,,-0.00915931326370592,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge2,net,5d,s0_random_matched,0,450,,-0.029710008000760516,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge3,net,60m,s0_liquidity_matched,0,252,,0.004654938044513938,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge3,net,60m,s0_random_matched,0,199,,0.0015130504034193495,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge3,net,1d,s0_liquidity_matched,0,250,,0.03763207840014048,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge3,net,1d,s0_random_matched,0,196,,-0.0011469036313921587,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge3,net,5d,s0_liquidity_matched,0,241,,-0.006527000012496401,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge3,net,5d,s0_random_matched,0,196,,-0.04453423134818328,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge4,net,60m,s0_liquidity_matched,0,119,,-0.006133425174418048,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge4,net,60m,s0_random_matched,0,112,,0.0037546026198836866,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge4,net,1d,s0_liquidity_matched,0,119,,0.030176073344238868,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge4,net,1d,s0_random_matched,0,112,,0.007572197257880668,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge4,net,5d,s0_liquidity_matched,0,108,,0.024374074706127954,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge4,net,5d,s0_random_matched,0,108,,-0.03183134400966561,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge5,net,60m,s0_liquidity_matched,0,67,,-0.00711613298856349,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge5,net,60m,s0_random_matched,0,60,,0.006990751796229252,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge5,net,1d,s0_liquidity_matched,0,67,,0.03840601705051261,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge5,net,1d,s0_random_matched,0,60,,0.011920226047448856,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge5,net,5d,s0_liquidity_matched,0,56,,-0.03517858083089532,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,ge5,net,5d,s0_random_matched,0,56,,-0.06585864112167149,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,all,net,60m,s0_liquidity_matched,54260,1060542,-0.0023297351161350685,-0.002518372347136014,0.00018863723100094555
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,all,net,60m,s0_random_matched,54260,242553,-0.0023297351161350685,-0.002602151666833347,0.00027241655069827836
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,all,net,1d,s0_liquidity_matched,54229,1059883,-0.002271427498393235,-0.0026627858843852586,0.00039135838599202357
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,all,net,1d,s0_random_matched,54229,242406,-0.002271427498393235,-0.0026177296149429217,0.0003463021165496867
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,all,net,5d,s0_liquidity_matched,54229,1059641,-0.006986675817508935,-0.006666342234815126,-0.0003203335826938089
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,all,net,5d,s0_random_matched,54229,242355,-0.006986675817508935,-0.00679038604877589,-0.00019628976873304477
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge1,net,60m,s0_liquidity_matched,108,8224,-0.009923743900601923,-0.003144488939998464,-0.00677925496060346
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge1,net,60m,s0_random_matched,108,1902,-0.009923743900601923,-0.003667727332492575,-0.006256016568109348
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge1,net,1d,s0_liquidity_matched,107,8149,-0.011119946896909762,-0.0036885424259015458,-0.007431404471008216
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge1,net,1d,s0_random_matched,107,1887,-0.011119946896909762,-0.005594302586571886,-0.005525644310337876
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge1,net,5d,s0_liquidity_matched,109,8200,-0.023565671625988785,-0.01386641473152962,-0.009699256894459165
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge1,net,5d,s0_random_matched,109,1899,-0.023565671625988785,-0.019117037376851668,-0.004448634249137117
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge2,net,60m,s0_liquidity_matched,36,1981,-0.011741884330270735,-0.00343445530719803,-0.008307429023072705
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge2,net,60m,s0_random_matched,36,460,-0.011741884330270735,-0.002832265763802229,-0.008909618566468507
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge2,net,1d,s0_liquidity_matched,35,1925,-0.018952162153215487,0.0026776471399395053,-0.021629809293154993
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge2,net,1d,s0_random_matched,35,451,-0.018952162153215487,-0.007978029099672716,-0.010974133053542771
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge2,net,5d,s0_liquidity_matched,37,1957,-0.03658075756118514,-0.010470805945549529,-0.02610995161563561
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge2,net,5d,s0_random_matched,37,459,-0.03658075756118514,-0.033133430449295995,-0.003447327111889144
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge3,net,60m,s0_liquidity_matched,12,899,-0.005334470054433003,0.0020300796084387076,-0.00736454966287171
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge3,net,60m,s0_random_matched,12,202,-0.005334470054433003,-0.0005292637252341602,-0.004805206329198843
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge3,net,1d,s0_liquidity_matched,12,879,-0.018397263860223678,0.01980216343721038,-0.03819942729743406
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge3,net,1d,s0_random_matched,12,199,-0.018397263860223678,-0.004457789773781304,-0.013939474086442374
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge3,net,5d,s0_liquidity_matched,12,860,-0.08758405885542142,0.008062071392378292,-0.09564613024779971
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge3,net,5d,s0_random_matched,12,199,-0.08758405885542142,-0.048044085540915014,-0.039539973314506406
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge4,net,60m,s0_liquidity_matched,7,555,-0.0027279354508504827,-0.0031480128759649013,0.00042007742511441853
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge4,net,60m,s0_random_matched,7,112,-0.0027279354508504827,-0.0010476035299645029,-0.0016803319208859799
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge4,net,1d,s0_liquidity_matched,7,555,-0.04761288825526855,0.014762916334923049,-0.0623758045901916
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge4,net,1d,s0_random_matched,7,112,-0.04761288825526855,0.007372521733480409,-0.05498540998874896
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge4,net,5d,s0_liquidity_matched,7,503,-0.07615747139225434,0.01739625895543475,-0.0935537303476891
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge4,net,5d,s0_random_matched,7,108,-0.07615747139225434,-0.03194453712572545,-0.04421293426652889
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge5,net,60m,s0_liquidity_matched,7,341,-0.0027279354508504827,0.0015106183953912202,-0.0042385538462417025
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge5,net,60m,s0_random_matched,7,60,-0.0027279354508504827,-0.002621098947869188,-0.00010683650298129455
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge5,net,1d,s0_liquidity_matched,7,341,-0.04761288825526855,0.035892364812284985,-0.08350525306755353
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge5,net,1d,s0_random_matched,7,60,-0.04761288825526855,0.011339279194919697,-0.05895216745018825
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge5,net,5d,s0_liquidity_matched,7,289,-0.07615747139225434,0.019847921279541096,-0.09600539267179545
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,ge5,net,5d,s0_random_matched,7,56,-0.07615747139225434,-0.06653590363941479,-0.009621567752839552
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,all,net,60m,s0_liquidity_matched,39202,816797,-0.0026049354702633604,-0.0026036763264601246,-1.2591438032357946e-06
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,all,net,60m,s0_random_matched,39202,242445,-0.0026049354702633604,-0.00259312616523671,-1.1809305026650417e-05
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,all,net,1d,s0_liquidity_matched,39188,816225,-0.0030980684550192617,-0.0030942352360778984,-3.8332189413632645e-06
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,all,net,1d,s0_random_matched,39188,242298,-0.0030980684550192617,-0.002601590058081117,-0.0004964783969381445
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,all,net,5d,s0_liquidity_matched,39171,816161,-0.007067632527172407,-0.006986333680763894,-8.12988464085132e-05
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,all,net,5d,s0_random_matched,39171,242245,-0.007067632527172407,-0.006769517466032217,-0.00029811506114018997
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge1,net,60m,s0_liquidity_matched,30,6395,-0.007816924877371427,-0.004064850024471909,-0.0037520748528995177
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge1,net,60m,s0_random_matched,30,1896,-0.007816924877371427,-0.003897699074406147,-0.0039192258029652795
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge1,net,1d,s0_liquidity_matched,30,6356,-0.017273113342355984,-0.008482637325015816,-0.008790476017340168
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge1,net,1d,s0_random_matched,30,1881,-0.017273113342355984,-0.0058754688620787174,-0.011397644480277266
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge1,net,5d,s0_liquidity_matched,31,6397,-0.0456895360667474,-0.019414529404341158,-0.026275006662406244
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge1,net,5d,s0_random_matched,31,1893,-0.0456895360667474,-0.019290008786767725,-0.026399527279979677
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge2,net,60m,s0_liquidity_matched,0,1526,,-0.006432391293246435,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge2,net,60m,s0_random_matched,0,460,,-0.003058920373579219,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge2,net,1d,s0_liquidity_matched,0,1505,,-0.018572306843262654,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge2,net,1d,s0_random_matched,0,451,,-0.00864301366705256,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge2,net,5d,s0_liquidity_matched,0,1518,,-0.04844505035826819,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge2,net,5d,s0_random_matched,0,459,,-0.03426759913723095,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge3,net,60m,s0_liquidity_matched,0,768,,-0.002549513708799142,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge3,net,60m,s0_random_matched,0,202,,-0.001498485881230577,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge3,net,1d,s0_liquidity_matched,0,757,,-0.013268543376868051,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge3,net,1d,s0_random_matched,0,199,,-0.005656081066178932,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge3,net,5d,s0_liquidity_matched,0,758,,-0.04711179005438505,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge3,net,5d,s0_random_matched,0,199,,-0.050224421090977744,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge4,net,60m,s0_liquidity_matched,0,430,,-0.0027667798322115436,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge4,net,60m,s0_random_matched,0,112,,0.0030929864723376233,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge4,net,1d,s0_liquidity_matched,0,430,,-0.00522071314809056,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge4,net,1d,s0_random_matched,0,112,,0.008395517346556226,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge4,net,5d,s0_liquidity_matched,0,415,,-0.015428150470656129,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge4,net,5d,s0_random_matched,0,108,,-0.03094301779085966,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge5,net,60m,s0_liquidity_matched,0,232,,-0.0037008456326809215,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge5,net,60m,s0_random_matched,0,60,,0.0022598912776671384,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge5,net,1d,s0_liquidity_matched,0,232,,0.0156238022912281,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge5,net,1d,s0_random_matched,0,60,,0.011096252594220328,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge5,net,5d,s0_liquidity_matched,0,217,,0.00038493027793605017,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,ge5,net,5d,s0_random_matched,0,56,,-0.06677959125477931,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,all,net,60m,s0_liquidity_matched,27292,605568,-0.0027100429678720123,-0.002567902233326824,-0.00014214073454518836
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,all,net,60m,s0_random_matched,27292,242473,-0.0027100429678720123,-0.0025898781056239205,-0.0001201648622480918
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,all,net,1d,s0_liquidity_matched,27282,605113,-0.0033049011058711147,-0.002796689543541066,-0.0005082115623300486
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,all,net,1d,s0_random_matched,27282,242326,-0.0033049011058711147,-0.0026031508625174522,-0.0007017502433536624
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,all,net,5d,s0_liquidity_matched,27271,605084,-0.008108592396630608,-0.006963725710795121,-0.001144866685835487
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,all,net,5d,s0_random_matched,27271,242275,-0.008108592396630608,-0.006778112557174914,-0.001330479839455694
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge1,net,60m,s0_liquidity_matched,16,4525,-0.00715221063195675,-0.003667549918568609,-0.0034846607133881408
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge1,net,60m,s0_random_matched,16,1891,-0.00715221063195675,-0.0035265388687513695,-0.0036256717632053804
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge1,net,1d,s0_liquidity_matched,16,4471,-0.01789637238335634,-0.006342909478189097,-0.011553462905167244
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge1,net,1d,s0_random_matched,16,1876,-0.01789637238335634,-0.005251033708259981,-0.01264533867509636
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge1,net,5d,s0_liquidity_matched,17,4511,-0.05652812051585501,-0.015306737361401491,-0.04122138315445352
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge1,net,5d,s0_random_matched,17,1887,-0.05652812051585501,-0.018811065344106107,-0.037717055171748906
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge2,net,60m,s0_liquidity_matched,0,1004,,-0.002282676393606597,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge2,net,60m,s0_random_matched,0,456,,-0.001266111742013532,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge2,net,1d,s0_liquidity_matched,0,964,,-0.002591214353063333,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge2,net,1d,s0_random_matched,0,447,,-0.007138739388906433,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge2,net,5d,s0_liquidity_matched,0,1001,,-0.013590603720488299,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge2,net,5d,s0_random_matched,0,455,,-0.03266833661351656,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge3,net,60m,s0_liquidity_matched,0,435,,-0.001935630783195869,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge3,net,60m,s0_random_matched,0,200,,-0.00010364219500865967,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge3,net,1d,s0_liquidity_matched,0,432,,-0.008394443641960502,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge3,net,1d,s0_random_matched,0,197,,-0.0038939020953910747,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge3,net,5d,s0_liquidity_matched,0,430,,-0.04857281934127228,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge3,net,5d,s0_random_matched,0,197,,-0.04894697984522649,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge4,net,60m,s0_liquidity_matched,0,236,,-0.0013532969013381661,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge4,net,60m,s0_random_matched,0,110,,0.0006183693219976502,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge4,net,1d,s0_liquidity_matched,0,236,,-0.023261792869887558,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge4,net,1d,s0_random_matched,0,110,,0.007368910520523299,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge4,net,5d,s0_liquidity_matched,0,230,,-0.047373045988220536,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge4,net,5d,s0_random_matched,0,106,,-0.03483513488440273,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge5,net,60m,s0_liquidity_matched,0,147,,0.004713071084098745,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge5,net,60m,s0_random_matched,0,58,,0.0016912839505473414,
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,ge5,net,1d,s0_liquidity_matched,0,147,,-0.004957234194684882,
