sample_group,selection_ranker,selection_seed,strategy_id,policy_id,trade_row_count,distinct_signal_count,distinct_symbol_count,total_entry_notional,total_buy_cost,total_sell_cost,total_cost,mean_cost_rate,total_pnl,total_proceeds,mean_pnl,mean_trade_net_return,median_trade_net_return,trade_win_rate,mean_holding_trading_days,max_holding_trading_days,total_exit_attempt_count
primary_development_2022_2023_partial,trend_structure,4,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,912,912,783,13214070.0,14020.716820218984,27245.89493544052,41266.61175565959,0.0031408507301347987,-29406.3006445484,13198684.416175662,-32.243750706741665,-0.0017974432396481495,-0.003029502863455726,0.46381578947368424,1.1918859649122806,2,913.0
primary_development_2022_2023_partial,trend_structure,4,s2_reclaim_positive_slope,momentum_trail_4pct_5d,636,636,565,10174155.5,10679.34815524571,20830.195700885197,31509.543856130902,0.003141649973853158,-39799.711625300646,10145035.136529943,-62.578162932862654,-0.0034453869033379513,-0.004185769992249704,0.47327044025157233,2.6179245283018866,5,903.0
primary_development_2022_2023_partial,trend_structure,4,s2_reclaim_positive_slope,next_open_1d,944,944,814,13970984.9,14701.129555483227,28692.652967517828,43393.78252300109,0.0031239245463381376,-27641.235030180207,13958044.794525316,-29.280969311631576,-0.0016196829996939018,-0.003059822119183153,0.4459745762711864,1.0,1,944.0
primary_development_2022_2023_partial,trend_structure,4,s2_reclaim_positive_slope,next_open_2d,538,538,488,7686566.3,8183.150875873522,15850.64057872334,24033.79145459688,0.003143698851845113,-31724.63183293029,7663024.819042952,-58.96771716158046,-0.003577380946104127,-0.0038546782706246775,0.4163568773234201,2.0,2,538.0
primary_development_2022_2023_partial,trend_structure,4,s2_reclaim_positive_slope,next_open_3d,305,305,290,6339531.0,6423.708553906552,12806.638374651939,19230.34692855851,0.0030388379987464627,5601.032909271635,6351555.741463173,18.36404232548077,0.0017624621480913964,-5.784418499918291e-05,0.49836065573770494,3.0,3,305.0
primary_development_2022_2023_partial,trend_structure,4,s2_reclaim_positive_slope,next_open_5d,335,335,314,7636261.3,7717.456920441553,15409.906150917748,23127.36307135931,0.0030307476525553633,8171.083831929416,7652149.840752367,24.391295020684826,0.001796874653476755,-0.002160472889610381,0.48955223880597015,5.0,5,335.0
primary_development_2022_2023_partial,trend_structure,4,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,844,844,732,11570897.2,12552.940158409529,24091.803900860334,36644.744059269884,0.0032301530846463376,-48870.18469342138,11534579.955464993,-57.90306243296372,-0.003615686381670775,-0.007625659397503968,0.43601895734597157,1.7109004739336493,3,871.0
primary_development_2022_2023_partial,trend_structure,4,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,1113,1113,906,9752631.4,12549.63738951896,22251.31040765942,34800.947797178385,0.00400241575861027,-59431.678643877254,9705749.358745636,-53.39773463061748,-0.005703737368384666,-0.009499962000220024,0.39622641509433965,1.165318957771788,5,1954.0
primary_development_2022_2023_partial,trend_structure,4,s2_reclaim_recent_high,momentum_trail_4pct_5d,660,660,588,9168797.0,9952.017968258273,19085.785370364607,29037.803338622878,0.0032215300849782378,-45422.67656207601,9133326.34140619,-68.82223721526668,-0.004410215947418177,-0.01033562595683667,0.45151515151515154,2.5242424242424244,5,662.0
primary_development_2022_2023_partial,trend_structure,4,s2_reclaim_recent_high,next_open_1d,1195,1195,949,11832355.4,14448.080563516833,26226.91068869255,40674.99125220936,0.003762230051682491,-66530.69125220933,11780272.789311307,-55.674218621095676,-0.005219437660102059,-0.007048685212291931,0.3782426778242678,1.0,1,1198.0
primary_development_2022_2023_partial,trend_structure,4,s2_reclaim_recent_high,next_open_2d,263,263,252,3382053.0,3800.7387649607485,7169.867133734222,10970.605898694967,0.0035529093837496552,-16438.166972520456,3369415.5717924405,-62.50253601718804,-0.004083568213125475,-0.006846840798319348,0.4372623574144487,2.011406844106464,5,1103.0
primary_development_2022_2023_partial,trend_structure,4,s2_reclaim_recent_high,next_open_3d,405,405,372,6182734.0,6456.564458637524,12625.04274366847,19081.607202305997,0.0030958309912242307,-24185.31435124868,6165005.250107393,-59.71682555863871,-0.0033457009009843935,-0.006330029006704414,0.4444444444444444,3.0,3,405.0
primary_development_2022_2023_partial,trend_structure,4,s2_reclaim_recent_high,next_open_5d,335,335,320,4203216.9,4676.028718557965,8810.874961711552,13486.903680269528,0.003249236258600648,-51083.41311445361,4156809.515604107,-152.48780034165256,-0.010624303049732048,-0.01495118302042297,0.36716417910447763,5.0,5,335.0
primary_development_2022_2023_partial,trend_structure,4,s2_reclaim_recent_high,protect_3pct_target6pct_3d,1008,1008,830,12084778.4,13744.800946847845,25787.070216195763,39531.87116304357,0.0033744453878457726,-58824.4181025288,12039698.782844339,-58.35755764139762,-0.004450770730940894,-0.00942884587649159,0.42757936507936506,1.6458333333333333,3,1009.0
primary_development_2022_2023_partial,trend_structure,4,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,815,815,705,9769260.0,11127.678790109272,20861.220562971303,31988.89935308053,0.0033894157061025486,-47773.09325607044,9732614.585534051,-58.61729233873673,-0.004620033929979888,-0.006895143684385227,0.3889570552147239,1.2184049079754602,2,845.0
primary_development_2022_2023_partial,trend_structure,4,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,634,634,564,9363052.7,9953.724253802176,19295.93103845062,29249.655292252777,0.0031716853408710367,-36823.31071439452,9336183.113539409,-58.08093172617433,-0.0031182713468969024,-0.004793597563762171,0.47318611987381703,2.6230283911671926,5,636.0
primary_development_2022_2023_partial,trend_structure,4,s4_auction_confirmed_reclaim,next_open_1d,689,689,606,9089664.399999999,9986.704768160167,19052.98862526642,29039.693393426558,0.003249092045948142,-37563.15398391795,9062087.950784247,-54.518365724118944,-0.003425190566480581,-0.004742774189759506,0.39477503628447025,1.0,1,713.0
primary_development_2022_2023_partial,trend_structure,4,s4_auction_confirmed_reclaim,next_open_2d,703,703,621,10740523.5,11231.232584783662,21961.008274267788,33192.24085905143,0.0031087134928103346,-37454.990706678574,10714299.741878102,-53.278791901392,-0.0031340979929086786,-0.005451884549022116,0.4267425320056899,2.0,2,836.0
primary_development_2022_2023_partial,trend_structure,4,s4_auction_confirmed_reclaim,next_open_3d,354,354,332,5207638.2,5512.741832977038,10700.355998600986,16213.097831578008,0.0031296181903369647,-26741.847368248847,5186409.094464725,-75.54194171821709,-0.003966515037258331,-0.0060755019981683965,0.4322033898305085,3.0,3,354.0
primary_development_2022_2023_partial,trend_structure,4,s4_auction_confirmed_reclaim,next_open_5d,335,335,319,5622370.0,5742.445691599616,11357.909736475187,17100.355428074803,0.0030494104443882053,-22336.045364734593,5605776.400326863,-66.67476228278983,-0.003132826468590911,-0.0037340238062338357,0.46567164179104475,5.0,5,335.0
primary_development_2022_2023_partial,trend_structure,4,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,926,926,794,13012540.200000001,13995.708182080429,26975.473974509332,40971.182156589726,0.0031989569105985256,-54674.638696747796,12971861.269485326,-59.043886281585095,-0.004129680945482901,-0.007651380942521015,0.43088552915766737,1.7019438444924406,3,951.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,832,832,716,13412230.2,13931.990680890456,27354.579717979923,41286.5703988704,0.0031025714307565174,-31023.28898903708,13395138.90169185,-37.28760695797726,-0.002326124211822791,-0.0031178967132431765,0.4519230769230769,1.2151442307692308,2,833.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,603,603,538,9441297.0,9843.682277654269,19282.923815776965,29126.606093431274,0.0031028558985814916,-26437.494267153135,9424703.188010488,-43.843274074880824,-0.0018942773761194767,-0.005071943827217639,0.4577114427860697,2.7512437810945274,5,606.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_amount_acceleration,next_open_1d,696,696,617,11148341.7,11575.787298338124,22731.75797272244,34307.545271060575,0.0030917331252187613,-25156.860582140907,11134760.626716195,-36.1449146295128,-0.0019636735066877573,-0.003991890250753655,0.40804597701149425,1.0,1,696.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_amount_acceleration,next_open_2d,662,662,582,12036677.8,12228.205166213618,24298.958971283166,36527.16413749675,0.0030378436515838313,-15747.981144372516,12033158.02402185,-23.788491154641264,-0.0012624444938909006,-0.005142703783356719,0.43051359516616317,2.0,2,662.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_amount_acceleration,next_open_3d,451,451,415,10087515.799999999,10194.743275907818,20360.492420425875,30555.235696333668,0.0030301009633432172,13526.16156008536,10111236.704836,29.991489046752463,0.0015574487182405331,-0.0010549734275810097,0.49223946784922396,3.0,3,451.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_amount_acceleration,next_open_5d,335,335,315,6806162.8,6884.983677159085,13691.341577331883,20576.325254490963,0.003024555441035015,-18910.977755540407,6794136.805921614,-56.4506798672848,-0.002791203170399608,-0.005046769726490434,0.44477611940298506,5.0,5,335.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,858,858,736,11923015.0,12892.623852844059,24786.533176573925,37679.15702941807,0.0032030585527644093,-48679.802577870185,11887227.821274986,-56.736366640874344,-0.003742306858500904,-0.005431238581597113,0.4522144522144522,1.6946386946386947,3,859.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,1166,1166,934,11065793.599999998,13774.483117844335,24771.288420397428,38545.771538241795,0.003736332296767632,-73194.87506683228,11006373.208051024,-62.7743353917944,-0.006030722314654758,-0.007648904177396292,0.40480274442538594,1.183533447684391,2,1167.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_volume_normal,momentum_trail_4pct_5d,654,654,587,8136201.0,9123.821541296329,17205.257959348557,26329.079500644908,0.003306269423774675,-53246.07006617909,8092078.751475127,-81.4160092755032,-0.005863261673279714,-0.006444397648571309,0.4602446483180428,2.5428134556574924,5,655.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_volume_normal,next_open_1d,974,974,797,8725017.4,11125.620775941094,19789.17722352232,30914.797999463397,0.004008708790279633,-62754.253912632135,8673388.76686331,-64.42941880147036,-0.006711063910174156,-0.006594910158817404,0.34394250513347024,1.0,1,974.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_volume_normal,next_open_2d,684,684,596,7471808.1,8775.882981676104,16188.930501406949,24964.813483083064,0.0034580780866636557,-55132.63765752858,7425451.345324141,-80.60327142913536,-0.006786589909017122,-0.0070515533986238825,0.3991228070175439,2.0,2,684.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_volume_normal,next_open_3d,360,360,336,4356398.6,4923.505658639875,9217.394162403081,14140.899821042944,0.003333486375263383,-48275.05542622774,4313047.050232416,-134.09737618396593,-0.010868893994257745,-0.010579507139996926,0.4027777777777778,3.0,3,360.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_volume_normal,next_open_5d,335,335,319,4283094.0,4734.933253937684,8955.321964455223,13690.255218392913,0.0032284928666506127,-47225.53871711524,4240603.394536822,-140.9717573645231,-0.009866104974619408,-0.012480774968384513,0.3880597014925373,5.0,5,335.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,931,931,775,10336017.2,12104.583556159501,22383.836350781065,34488.41990694052,0.00347754030921996,-62100.60570475939,10286021.177851401,-66.70312105774372,-0.005396713696855625,-0.005144099396529307,0.4446831364124597,1.6079484425349087,3,934.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,985,985,831,11823879.7,13418.368729487018,25220.349706000798,38638.71843548778,0.003344841883647733,-45563.824898640654,11791734.24383084,-46.25769025242706,-0.003280935680495302,-0.004932495668642183,0.4385786802030457,1.2101522842639594,2,1019.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,624,624,571,10521658.2,10855.367000828594,21403.35304502672,32258.720045855276,0.003082636971752902,-14308.809566705277,10518204.757434132,-22.930784562027686,-0.0010740430406605398,0.0005098387997900561,0.5048076923076923,2.676282051282051,5,656.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_volume_proxy,next_open_1d,735,735,645,8389474.0,9739.955312387336,18108.70316381725,27848.65847620459,0.003535701688248931,-36286.93041963295,8362927.024892761,-49.369973360044824,-0.004319075269384866,-0.005297680268846386,0.3891156462585034,1.0,1,763.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_volume_proxy,next_open_2d,670,670,589,8175753.6,9202.399279054556,17353.885416788402,26556.28469584289,0.00328631420136931,-36168.27345768407,8148787.725821364,-53.98249769803592,-0.0039022258086556026,-0.0036321864176489674,0.42835820895522386,2.0,2,670.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_volume_proxy,next_open_3d,448,448,412,6889834.7,7339.267627622402,14219.181758954093,21558.449386576493,0.003190004332291361,-24409.002412616766,6872764.965215004,-54.48438038530528,-0.0036762207285744902,-0.0031732265348390805,0.45535714285714285,3.002232142857143,4,688.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_volume_proxy,next_open_5d,335,335,318,5597789.1,5728.153452453291,11340.550469343203,17068.70392179649,0.0030572624143199146,-9398.618357220757,5594118.635095235,-28.055577185733604,-0.0005625457714396083,-0.005248306095096338,0.4597014925373134,5.0,5,335.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,756,756,654,9507805.6,10616.85171870848,20093.073661220802,30709.925379929253,0.0032905111131466143,-43026.10984936827,9475396.341869354,-56.9128437160956,-0.0038599676508083904,-0.0054780119991253194,0.44312169312169314,1.7738095238095237,3,784.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,759,759,661,12226432.0,12665.921849873052,24900.568245530245,37566.49009540324,0.0030923903166146446,-28637.14596611286,12210460.775883766,-37.73010008710522,-0.002160177466656237,-0.00452262917612199,0.43741765480895917,1.1831357048748352,2,760.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_vwap_support,momentum_trail_4pct_5d,568,568,514,7752245.0,8476.89358602439,16194.80896574313,24671.70255176755,0.0032585609751578726,-41161.40470073988,7719560.48888528,-72.46726179707724,-0.004785397560131618,-0.006815659683727355,0.43309859154929575,2.683098591549296,5,568.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_vwap_support,next_open_1d,638,638,568,10736807.0,10966.00515384821,21715.48622383839,32681.49137768653,0.003049713324068354,-22692.642165176145,10725080.362988671,-35.568404647611516,-0.0019806606228104542,-0.004802330624178718,0.41379310344827586,1.0,1,639.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_vwap_support,next_open_2d,654,654,573,12160083.0,12349.34182424012,24543.848578299294,36893.1904025394,0.003037827775319305,-15171.78420184508,12157260.557622405,-23.19844679181205,-0.0012052899693373322,-0.004684874187364574,0.42966360856269115,2.0,2,654.0
primary_development_2022_2023_partial,trend_structure,4,s4_reclaim_vwap_support,next_open_3d,555,555,501,10898250.0,11028.31951937925,21994.769617550737,33023.08913693,0.003032068872672645,5205.801695532427,10914484.121214908,9.379822874833202,0.000634719473735426,-0.003016252930013883,0.4486486486486487,3.0,3,555.0
