sample_group,strategy_id,ma_period,metric,horizon,observed_count,mean,median,std,win_rate,profit_factor,signal_count,date_count,symbol_count,event_trigger_count,entry_observed_count,entry_executable_count
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,gross_return,5m,154548,-9.236426103494577e-05,0.0,0.005841313653874027,0.3562711908274452,0.9466310922153435,154551,331,3044,1,154551,154551
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,gross_return,5m,115816,-0.00013263767537996046,0.0,0.005921807535930976,0.35334496097257717,0.9242436970538033,115816,331,3031,1,115816,115816
primary_development_2022_2023_partial,ht_r3_core_pullback,240,gross_return,5m,28805,5.4316589938766816e-05,0.0,0.005770120416797415,0.36403402187120293,1.0313469324161242,28805,330,3008,1,28805,28805
primary_development_2022_2023_partial,ht_r3_core_pullback,10,gross_return,5m,116068,-6.361366070813554e-06,0.0,0.005621627135366666,0.3746596822552297,0.9963652299395879,116070,331,3069,1,116070,116070
primary_development_2022_2023_partial,ht_r3_core_pullback,20,gross_return,5m,91775,2.1949187458790508e-05,0.0,0.0055234158009715584,0.37383819122854806,1.01284144438551,91775,331,3064,1,91775,91775
primary_development_2022_2023_partial,ht_r3_core_pullback,40,gross_return,5m,66342,6.935847582066941e-05,0.0,0.005648948510388449,0.37626239787766425,1.0404481399289145,66342,331,3058,1,66342,66342
primary_development_2022_2023_partial,ht_r3_core_pullback,60,gross_return,5m,54528,4.964785093614563e-05,0.0,0.005648985209784572,0.3744681631455399,1.0286209954212184,54528,331,3054,1,54528,54528
primary_development_2022_2023_partial,ng_r3_volume_quality,10,gross_return,5m,792886,-3.2309309414395105e-05,0.0,0.0041239126552472865,0.3590099963929241,0.9736420614739209,792897,331,3073,1,792897,792897
primary_development_2022_2023_partial,ng_r3_volume_quality,20,gross_return,5m,531543,-2.4825425221472485e-05,0.0,0.004090427824794903,0.36058418603951137,0.979961593962165,531552,331,3071,1,531552,531552
primary_development_2022_2023_partial,ng_r3_volume_quality,40,gross_return,5m,356774,3.7780395282830224e-06,0.0,0.004165976353817326,0.3644660205059786,1.0030115413198182,356776,331,3071,1,356776,356776
primary_development_2022_2023_partial,ng_r3_volume_quality,120,gross_return,5m,186988,2.1226172961895643e-05,0.0,0.004363400949907155,0.3689381136757439,1.0162121890123788,186990,331,3045,1,186990,186990
primary_development_2022_2023_partial,ng_r3_volume_quality,240,gross_return,5m,141107,-4.501475769930592e-06,0.0,0.004376613841896413,0.36315703685855416,0.9965521558600413,141107,331,3030,1,141107,141107
primary_development_2022_2023_partial,ng_r3_volume_quality,60,gross_return,5m,285694,8.988905096994439e-06,0.0,0.004210967303560887,0.3655694554313356,1.007112490526311,285699,331,3067,1,285699,285699
primary_development_2022_2023_partial,s4_reclaim_volume_normal,10,gross_return,5m,1004245,-2.8304197855064504e-05,0.0,0.004215363742305026,0.35820740954647523,0.9775165648192425,1004259,331,3073,1,1004259,1004259
primary_development_2022_2023_partial,s4_reclaim_volume_normal,20,gross_return,5m,677298,-1.834322372151226e-05,0.0,0.00420742508744641,0.35920082445245666,0.9855775078250795,677308,331,3071,1,677308,677308
primary_development_2022_2023_partial,s4_reclaim_volume_normal,40,gross_return,5m,453879,3.857481088228487e-06,0.0,0.004257542423321786,0.36268917486819174,1.003000947351326,453881,331,3071,1,453881,453881
primary_development_2022_2023_partial,s4_reclaim_volume_normal,60,gross_return,5m,363829,1.637192160035137e-05,0.0,0.0043012143759093005,0.36391821432596083,1.0126828220977684,363834,331,3068,1,363834,363834
primary_development_2022_2023_partial,s4_reclaim_volume_normal,120,gross_return,5m,237128,2.147118511673645e-05,0.0,0.004436144696712857,0.36733747174521775,1.0160416235608383,237130,331,3045,1,237130,237130
primary_development_2022_2023_partial,s4_reclaim_volume_normal,240,gross_return,5m,179659,1.699102522059003e-06,0.0,0.00446648329953319,0.36182991110937945,1.0012733485793155,179659,331,3031,1,179659,179659
primary_development_2022_2023_partial,ht_r3_core_pullback,120,gross_return,5m,38088,6.106450604774949e-05,0.0,0.005760705155604769,0.3702741020793951,1.0349048957032003,38088,331,3024,1,38088,38088
primary_development_2022_2023_partial,s2_reclaim_bull_stack,240,gross_return,5m,361,-0.0002856855604505368,0.0,0.007809669755840292,0.44321329639889195,0.8879662210456374,361,116,251,1,361,361
supplemental_2023_09_legacy,cs_r3_leader_confirmation,120,gross_return,5m,4477,-0.00014819765809419766,0.0,0.006761955475751829,0.36140272503908866,0.9242738874899625,4477,20,1764,1,4477,4477
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,gross_return,5m,11475,-0.00020015976913477789,0.0,0.006228080559651701,0.35398692810457516,0.8933617646619245,11475,20,2895,1,11475,11475
supplemental_2023_09_legacy,cs_r3_leader_confirmation,40,gross_return,5m,6966,-0.00020388523583170123,0.0,0.006589326625008103,0.3482629916738444,0.8917413690546627,6966,20,2515,1,6966,6966
supplemental_2023_09_legacy,cs_r3_leader_confirmation,20,gross_return,5m,9403,-0.00010976630303983038,0.0,0.006114355216335949,0.36062958630224395,0.9387636116553386,9403,20,2805,1,9403,9403
supplemental_2023_09_legacy,cs_r3_leader_confirmation,60,gross_return,5m,5834,-0.00018407484540796588,0.0,0.006830291712816573,0.3561878642440864,0.9075553906197324,5834,20,2299,1,5834,5834
supplemental_2023_09_legacy,cs_r3_leader_confirmation,240,gross_return,5m,2980,-0.00023385710485434138,0.0,0.007537951768368733,0.3503355704697987,0.8918682130184482,2980,20,1253,1,2980,2980
supplemental_2023_09_legacy,fu_r3_core_pullback,120,gross_return,5m,1897,-0.00040297203776310816,0.0,0.006264981533433356,0.3668950975224038,0.805334686349568,1897,11,1141,1,1897,1897
supplemental_2023_09_legacy,fu_r3_core_pullback,10,gross_return,5m,3486,-0.00022891863870495578,0.0,0.006222438343861789,0.39959839357429716,0.8919744207162884,3486,11,2056,1,3486,3486
supplemental_2023_09_legacy,fu_r3_core_pullback,40,gross_return,5m,3025,-0.0002654907815386412,0.0,0.006367010336043628,0.3590082644628099,0.8616311942778049,3025,11,1722,1,3025,3025
supplemental_2023_09_legacy,fu_r3_core_pullback,20,gross_return,5m,3488,-0.0001262484510721696,0.0,0.0057076502569383784,0.38646788990825687,0.9300175875079866,3488,11,1995,1,3488,3488
supplemental_2023_09_legacy,fu_r3_core_pullback,60,gross_return,5m,2491,-0.00015733693181759915,0.0,0.0064261633108526435,0.37053392211963065,0.9198231737538437,2491,11,1499,1,2491,2491
supplemental_2023_09_legacy,fu_r3_core_pullback,240,gross_return,5m,1165,-3.4300721863433625e-05,0.0,0.007601432912651682,0.3708154506437768,0.9833190656134309,1165,11,764,1,1165,1165
supplemental_2023_09_legacy,s0_distance_only,120,gross_return,5m,32107,-9.536641500674577e-06,0.0,0.004061414202944033,0.3620394306537515,0.991838188088452,32107,20,2390,1,32107,32107
supplemental_2023_09_legacy,s0_distance_only,40,gross_return,5m,56677,-0.00010287348638590512,0.0,0.003642307468477001,0.33948515270744745,0.9091916073265706,56678,20,3041,1,56678,56678
supplemental_2023_09_legacy,s0_distance_only,10,gross_return,5m,107398,-0.00010441303907080022,0.0,0.0036360227466229527,0.34164509581184005,0.9064858147158711,107398,20,3049,1,107398,107398
supplemental_2023_09_legacy,s0_distance_only,20,gross_return,5m,80919,-5.770831514154119e-05,0.0,0.0034980576121878973,0.34333098530629397,0.9460173268259998,80921,20,3048,1,80921,80921
supplemental_2023_09_legacy,s0_distance_only,240,gross_return,5m,21535,-8.003247766342397e-05,0.0,0.0041544186181238845,0.34785233341072674,0.9354886404189351,21536,20,1847,1,21536,21536
supplemental_2023_09_legacy,s0_distance_only,60,gross_return,5m,47562,-5.49480440646154e-05,0.0,0.003748879548583781,0.347651486480804,0.9513214849505593,47562,20,2988,1,47562,47562
supplemental_2023_09_legacy,s0_liquidity_matched,20,gross_return,5m,816876,-3.321578747790842e-05,0.0,0.0037374022193503217,0.3569048423506138,0.9691445486130689,816888,20,3047,1,816888,816888
supplemental_2023_09_legacy,s0_liquidity_matched,120,gross_return,5m,391949,-5.312496121869248e-05,0.0,0.0038281612055164425,0.3580159663629707,0.9517486951857375,391950,20,3046,1,391950,391950
supplemental_2023_09_legacy,s0_liquidity_matched,40,gross_return,5m,605657,-4.759853116242239e-05,0.0,0.0037437860681761546,0.35665896703909966,0.9563701323049679,605657,20,3047,1,605657,605657
supplemental_2023_09_legacy,s0_liquidity_matched,60,gross_return,5m,523783,-4.919737865277347e-05,0.0,0.003742725084912105,0.35779893581884104,0.9551589604855133,523784,20,3047,1,523784,523784
supplemental_2023_09_legacy,s0_liquidity_matched,240,gross_return,5m,305350,-0.00011745880850812559,0.0,0.003883385370310444,0.35388570492877025,0.8983860438069574,305350,20,3044,1,305350,305350
supplemental_2023_09_legacy,s0_liquidity_matched,10,gross_return,5m,1060765,-5.893629663751279e-05,0.0,0.0037648332317761915,0.3560326745320594,0.9469348939737481,1060771,20,3047,1,1060771,1060771
supplemental_2023_09_legacy,s0_random_matched,40,gross_return,5m,242515,2.436702952622063e-05,0.0,0.003019927620999374,0.3522874873719151,1.029414996266684,242520,20,3049,1,242520,242520
supplemental_2023_09_legacy,s0_random_matched,60,gross_return,5m,242506,1.0566264937844541e-05,0.0,0.0030587942579716853,0.35217272974689284,1.012570440498638,242509,20,3048,1,242509,242509
supplemental_2023_09_legacy,s0_random_matched,240,gross_return,5m,242167,2.188327534422493e-05,0.0,0.003028619435418181,0.3530827899755128,1.0263304834929299,242168,20,3044,1,242168,242168
supplemental_2023_09_legacy,s0_random_matched,20,gross_return,5m,242491,2.159769036968967e-05,0.0,0.0029929835013134103,0.35336156805819596,1.0259234314150747,242493,20,3049,1,242493,242493
supplemental_2023_09_legacy,s0_random_matched,10,gross_return,5m,242599,7.73984171797252e-06,0.0,0.003034911125321179,0.3517038404939839,1.0092005834620326,242602,20,3050,1,242602,242602
supplemental_2023_09_legacy,s0_random_matched,120,gross_return,5m,242349,9.928275646869625e-06,0.0,0.0030087516439523485,0.35081638463538123,1.011882054670189,242351,20,3046,1,242351,242351
supplemental_2023_09_legacy,s0_strong_no_ma,10,gross_return,5m,108608,-0.0004869856515467637,0.0,0.005194512277949702,0.30577857984678847,0.7031660586637666,108608,20,3050,1,108608,108608
supplemental_2023_09_legacy,s0_strong_no_ma,20,gross_return,5m,108604,-0.00048724809350086235,0.0,0.005194109752722667,0.30576221870281023,0.7030045934162454,108604,20,3049,1,108604,108604
supplemental_2023_09_legacy,s0_strong_no_ma,40,gross_return,5m,108593,-0.00048787239951701835,0.0,0.005192771735017609,0.3057379389095061,0.7026244691793762,108593,20,3049,1,108593,108593
supplemental_2023_09_legacy,s0_strong_no_ma,60,gross_return,5m,108568,-0.0004887194215573601,0.0,0.005190591191976753,0.305734654778572,0.7021168145778017,108568,20,3048,1,108568,108568
supplemental_2023_09_legacy,s0_strong_no_ma,120,gross_return,5m,108523,-0.0004887492644372936,0.0,0.0051887313687564475,0.30571399611142336,0.7020499599105695,108523,20,3046,1,108523,108523
supplemental_2023_09_legacy,s0_strong_no_ma,240,gross_return,5m,108447,-0.00048786155452148306,0.0,0.005185310176923158,0.305697714090754,0.702372613722414,108447,20,3044,1,108447,108447
supplemental_2023_09_legacy,s1_touch_immediate,20,gross_return,5m,59725,-5.6709824508935365e-05,0.0,0.004445163001790283,0.3589786521557137,0.9558663080296221,59726,20,3049,1,59726,59726
supplemental_2023_09_legacy,s1_touch_immediate,120,gross_return,5m,24182,-5.997006571130903e-05,0.0,0.00521964512292129,0.37002729302787196,0.9589082538381972,24182,20,2372,1,24182,24182
supplemental_2023_09_legacy,s1_touch_immediate,10,gross_return,5m,81044,-7.458521189550934e-05,0.0,0.004532967346264809,0.35975519470904693,0.9432345648096387,81045,20,3049,1,81045,81045
supplemental_2023_09_legacy,s1_touch_immediate,40,gross_return,5m,41773,-0.00015345568516395028,0.0,0.0047053449873256225,0.3524286022071673,0.8896762176637844,41774,20,3037,1,41774,41774
supplemental_2023_09_legacy,s1_touch_immediate,240,gross_return,5m,16335,-6.645873223254522e-05,0.0,0.005794563692385362,0.36443220079583716,0.9574708650697428,16336,20,1830,1,16336,16336
supplemental_2023_09_legacy,s1_touch_immediate,60,gross_return,5m,35024,-0.00010945009122507871,0.0,0.004891106891002305,0.3575833714024669,0.9222984718581178,35025,20,2982,1,35025,35025
supplemental_2023_09_legacy,s1_touch_reclaim,120,gross_return,5m,21894,-0.0001125765730857442,0.0,0.005042110887967339,0.3521969489357815,0.9210429725387588,21894,20,2334,1,21894,21894
supplemental_2023_09_legacy,s1_touch_reclaim,10,gross_return,5m,73547,-0.00020293792405518302,0.0,0.004419362688172637,0.3336913810216596,0.8480764153725877,73548,20,3049,1,73548,73548
supplemental_2023_09_legacy,s1_touch_reclaim,40,gross_return,5m,37885,-0.00020631781007930143,0.0,0.00460890685680232,0.33287580836742775,0.8488590103755367,37885,20,3033,1,37885,37885
supplemental_2023_09_legacy,s1_touch_reclaim,20,gross_return,5m,54348,-0.00018098526876103352,0.0,0.004373494698054417,0.3351181276219916,0.8612690331606556,54349,20,3049,1,54349,54349
supplemental_2023_09_legacy,s1_touch_reclaim,240,gross_return,5m,14811,-0.00016190498321393834,0.0,0.00556355092653298,0.3458915670785227,0.8953473432661251,14812,20,1788,1,14812,14812
supplemental_2023_09_legacy,s1_touch_reclaim,60,gross_return,5m,31751,-0.00015720155808651172,0.0,0.004758455578925319,0.3392649050423609,0.8864101419431022,31752,20,2970,1,31752,31752
supplemental_2023_09_legacy,s2_first_touch_reclaim,120,gross_return,5m,2132,-9.684229982042801e-05,0.0,0.007280382586299768,0.37476547842401503,0.954497031923297,2132,20,1791,1,2132,2132
supplemental_2023_09_legacy,s2_first_touch_reclaim,20,gross_return,5m,1827,0.00045164440876445204,0.0,0.005666484771695032,0.4225506294471812,1.3410426327338243,1827,20,1569,1,1827,1827
supplemental_2023_09_legacy,s2_first_touch_reclaim,10,gross_return,5m,229,0.0005092992965435422,0.0,0.009315222172919782,0.4017467248908297,1.254390998118315,229,20,221,1,229,229
supplemental_2023_09_legacy,s2_first_touch_reclaim,40,gross_return,5m,2901,-6.434964490366685e-05,0.0,0.0057818886050580295,0.3929679420889349,0.9619065165827501,2901,20,2292,1,2901,2901
supplemental_2023_09_legacy,s2_first_touch_reclaim,240,gross_return,5m,1505,-6.932193788892231e-05,0.0,0.008909239340443655,0.39136212624584715,0.9718253782958981,1505,20,1321,1,1505,1505
supplemental_2023_09_legacy,s2_first_touch_reclaim,60,gross_return,5m,2848,-8.481864490261283e-05,0.0,0.0064090663127595055,0.3686797752808989,0.9528857576554384,2848,20,2322,1,2848,2848
supplemental_2023_09_legacy,s2_reclaim_acceleration,120,gross_return,5m,10452,-0.00018708164840501059,0.0,0.005379318981576609,0.34615384615384615,0.8791421317788248,10452,20,2002,1,10452,10452
supplemental_2023_09_legacy,s2_reclaim_acceleration,10,gross_return,5m,43469,-0.00022274369765866605,0.0,0.004102166085697735,0.32809588442338217,0.8285958292855697,43469,20,2994,1,43469,43469
supplemental_2023_09_legacy,s2_reclaim_acceleration,40,gross_return,5m,21794,-0.00021672326311388974,0.0,0.004335956136550148,0.32238230705698817,0.8359118725530497,21794,20,2576,1,21794,21794
supplemental_2023_09_legacy,s2_reclaim_acceleration,20,gross_return,5m,31828,-0.00014994814751962367,0.0,0.004025742742617209,0.3306836747517909,0.878184134725401,31828,20,2871,1,31828,31828
supplemental_2023_09_legacy,s2_reclaim_acceleration,240,gross_return,5m,7347,-0.0002152481640158447,0.0,0.005461876559835784,0.3351027630325303,0.8638281711155674,7347,20,1433,1,7347,7347
supplemental_2023_09_legacy,s2_reclaim_acceleration,60,gross_return,5m,18410,-0.000192709767949843,0.0,0.004589724543470789,0.3294405214557306,0.859272629032005,18410,20,2486,1,18410,18410
supplemental_2023_09_legacy,s2_reclaim_bull_stack,20,gross_return,5m,2032,-0.00015945750286098552,0.0,0.006239184946477729,0.35334645669291337,0.9034089168117471,2032,20,445,1,2032,2032
supplemental_2023_09_legacy,s2_reclaim_bull_stack,10,gross_return,5m,2727,-0.0001898153170348117,0.0,0.006642939361328289,0.3546021268793546,0.8934317428932466,2727,20,466,1,2727,2727
supplemental_2023_09_legacy,s2_reclaim_bull_stack,40,gross_return,5m,900,-6.784442275350417e-05,0.0,0.004774647955953247,0.37777777777777777,0.9535637764173583,900,20,305,1,900,900
supplemental_2023_09_legacy,s2_reclaim_bull_stack,60,gross_return,5m,342,0.0001419813674875796,0.0,0.004994083272071246,0.3538011695906433,1.1084999162001776,342,20,164,1,342,342
supplemental_2023_09_legacy,s2_reclaim_bull_stack,120,gross_return,5m,85,-8.859383609441222e-05,0.0,0.004056704662733235,0.2823529411764706,0.9331667946547587,85,18,50,1,85,85
supplemental_2023_09_legacy,s2_reclaim_daily_trend,20,gross_return,5m,15941,-0.00018940961982213302,0.0,0.004951093688290612,0.3482215670284173,0.8653443342308417,15942,20,1989,1,15942,15942
supplemental_2023_09_legacy,s2_reclaim_daily_trend,10,gross_return,5m,21874,-0.00021095700474092275,0.0,0.00519766283690461,0.34552436682819787,0.8575858678783279,21875,20,2067,1,21875,21875
supplemental_2023_09_legacy,s2_reclaim_daily_trend,240,gross_return,5m,5629,-0.0001743218381358052,0.0,0.005108635789220938,0.35690175874933383,0.8831376478257864,5630,20,1055,1,5630,5630
supplemental_2023_09_legacy,s2_reclaim_daily_trend,60,gross_return,5m,9554,-4.614218270223566e-05,0.0,0.004649613489407777,0.3581745865606029,0.964278562303173,9555,20,1880,1,9555,9555
supplemental_2023_09_legacy,s2_reclaim_daily_trend,40,gross_return,5m,11667,-0.00016901109006436991,0.0,0.004794163571598837,0.34979000599982857,0.8768648433774078,11667,20,1895,1,11667,11667
supplemental_2023_09_legacy,s2_reclaim_daily_trend,120,gross_return,5m,7357,-7.738390702945641e-05,0.0,0.0040454877972281545,0.3451134973494631,0.9345240383081787,7357,20,1542,1,7357,7357
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,gross_return,5m,6137,-8.300715922416367e-05,0.0,0.005205020395151842,0.37265765031774484,0.9441993768627605,6137,20,1291,1,6137,6137
supplemental_2023_09_legacy,s2_reclaim_positive_slope,10,gross_return,5m,32793,-0.00022738791154162786,0.0,0.004209364859294247,0.3381819290702284,0.8266067402321231,32793,20,3043,1,32793,32793
supplemental_2023_09_legacy,s2_reclaim_positive_slope,20,gross_return,5m,23763,-0.00018634647965690458,0.0,0.004381283640036562,0.3446534528468628,0.8572441681793839,23763,20,3008,1,23763,23763
supplemental_2023_09_legacy,s2_reclaim_positive_slope,240,gross_return,5m,10263,-0.0001450441236995747,0.0,0.004593272927620994,0.34366169735944657,0.8956991925333752,10263,20,1419,1,10263,10263
supplemental_2023_09_legacy,s2_reclaim_positive_slope,60,gross_return,5m,13735,-2.7787675943546673e-05,0.0,0.004494554992742991,0.36177648343647617,0.9782841278900346,13736,20,2467,1,13736,13736
