sample_group,strategy_id,ma_period,control_id,horizon,matched_date_count,mean_daily_difference,median_daily_difference,std_daily_difference,positive_date_fraction,ttest_p_value,sign_test_p_value,bh_q_value
primary_development_2022_2023_partial,cs_r3_leader_confirmation,20,s0_random_matched,5m,331,-0.0006911941402273948,-0.0006800471779380167,0.0011050274445571727,0.19637462235649547,1.7894162148526765e-25,5.3326854873863485e-30,5.879510420230222e-25
primary_development_2022_2023_partial,cs_r3_leader_confirmation,20,s0_random_matched,15m,331,-0.0019049555158935705,-0.0018941817852804199,0.0016145953944322424,0.09969788519637462,1.8327172443585822e-64,1.6206100638953845e-54,1.580718623259277e-63
primary_development_2022_2023_partial,cs_r3_leader_confirmation,20,s0_random_matched,30m,331,-0.00291317809327168,-0.002861110857583637,0.002115820940583763,0.07250755287009064,3.496246688348932e-78,1.0170536670025794e-63,3.0155127687009536e-77
primary_development_2022_2023_partial,cs_r3_leader_confirmation,20,s0_random_matched,60m,331,-0.003424811767072842,-0.0031658890387445382,0.0023495939597873838,0.030211480362537766,1.211231695174133e-83,1.7891960484140454e-81,9.286109663001685e-83
primary_development_2022_2023_partial,cs_r3_leader_confirmation,20,s0_random_matched,1d,331,-0.0033943809380638456,-0.003215085679406163,0.0021698594569083936,0.030211480362537766,1.0854272619320099e-90,1.7891960484140454e-81,8.811115420389256e-90
primary_development_2022_2023_partial,cs_r3_leader_confirmation,20,s0_random_matched,2d,331,-0.003385082790449052,-0.0032012309580895302,0.002165189490923261,0.030211480362537766,1.2460651699505382e-90,1.7891960484140454e-81,1.0115117261951427e-89
primary_development_2022_2023_partial,cs_r3_leader_confirmation,20,s0_random_matched,3d,331,-0.00338979422475274,-0.003179067916808596,0.00217162166907716,0.030211480362537766,1.802602190631046e-90,1.7891960484140454e-81,1.463288837100496e-89
primary_development_2022_2023_partial,cs_r3_leader_confirmation,20,s0_random_matched,5d,331,-0.0033954626852206785,-0.0031815886083098647,0.0021897928895331896,0.030211480362537766,8.557926025802966e-90,1.7891960484140454e-81,6.947022303298879e-89
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,s0_liquidity_matched,5m,331,0.00038143405574333144,0.0002561287688916435,0.001972690542179583,0.6374622356495468,0.0005057361797333623,6.461376746483297e-07,0.0011631932133867333
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,s0_liquidity_matched,15m,331,0.0003177542090005697,0.00033713259011777954,0.0019155314598437818,0.6102719033232629,0.002783140892637716,7.116962840531827e-05,0.007681468863680096
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,s0_liquidity_matched,30m,331,0.00015989792995934067,0.00025940862628329663,0.0019058837054786735,0.540785498489426,0.12845026740655302,0.15287097030698535,0.21336117142241315
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,s0_liquidity_matched,60m,331,-5.280902167690162e-05,0.00014214382202487608,0.0025901677638552403,0.5166163141993958,0.7113435433165505,0.5826263292692689,0.8180450748140331
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,s0_liquidity_matched,1d,331,0.00040140859926083336,0.0002646843157894278,0.007029206391664323,0.5105740181268882,0.3003189038690754,0.7416149670525334,0.736061894075287
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,s0_liquidity_matched,2d,331,0.00011342047270855529,0.00010580126977743546,0.009238536611714128,0.5045317220543807,0.8236573517535073,0.9124867149020457,0.9642697927400099
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,s0_liquidity_matched,3d,331,0.00038745207573334434,-7.93798676288263e-05,0.011172194321432228,0.4984894259818731,0.529134408399978,1.0,0.8255732082468049
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,s0_liquidity_matched,5d,331,0.000696970535738643,0.0004500616199634926,0.015330359059494349,0.5105740181268882,0.40946655960228484,0.7416149670525334,0.7029432264784952
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,s0_random_matched,5m,331,-0.0005638520164403975,-0.0005867937835040061,0.0018690898268186396,0.2537764350453172,8.45098006458057e-08,9.274272232677839e-20,1.3560874987350217e-07
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,s0_random_matched,15m,331,-0.0017982086520049365,-0.0016172961888225367,0.0018009450025170694,0.1148036253776435,1.701475240035699e-51,6.245065001468526e-50,9.392143324997059e-51
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,s0_random_matched,30m,331,-0.002992741359111627,-0.002722465568564971,0.002808091088427895,0.054380664652567974,2.5095770612140265e-56,1.0760394876854358e-70,1.0494594983258657e-55
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,s0_random_matched,60m,331,-0.00361477211997448,-0.0032231281651524486,0.00298624785287,0.03927492447129909,1.2518041451788847e-66,3.4509427791658022e-77,5.572547484989874e-66
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,s0_random_matched,1d,331,-0.003579392147169711,-0.003287801546090425,0.0023890530781396436,0.030211480362537766,2.382271222837866e-86,1.7891960484140454e-81,1.4293627337027196e-85
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,s0_random_matched,2d,331,-0.0035809262574256207,-0.0032692213184527534,0.0024162310131221345,0.030211480362537766,2.843652001803647e-85,1.7891960484140454e-81,1.7061912010821885e-84
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,s0_random_matched,3d,331,-0.0035797985687109385,-0.0032743978131244043,0.0024015647831248875,0.027190332326283987,7.647320406674413e-86,5.538330259998636e-83,4.588392244004648e-85
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,s0_random_matched,5d,331,-0.003582943674055622,-0.0032686193212301865,0.0024499649827226574,0.030211480362537766,5.756550898868629e-84,1.7891960484140454e-81,3.453930539321177e-83
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,s0_liquidity_matched,5m,331,0.0003253465041718683,0.0002133937874170231,0.0015274837255158185,0.5921450151057401,0.0001315581865101297,0.000945718186005133,0.00033620425441477586
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,s0_liquidity_matched,15m,331,0.00034315312790793225,0.000327912513160329,0.0019356426638569735,0.6132930513595166,0.0014071618993475369,4.4339592124143266e-05,0.00422148569804261
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,s0_liquidity_matched,30m,331,0.0002785042345041592,0.00037335796146731104,0.0022392440493545548,0.6102719033232629,0.02451232944833222,7.116962840531827e-05,0.055454122358522075
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,s0_liquidity_matched,60m,331,1.486658091834184e-05,0.00017046788474164265,0.0028256380652296365,0.5347432024169184,0.923914869585485,0.22652105114781237,0.9444463111318291
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,s0_liquidity_matched,1d,331,0.0006925399192613779,0.0002188766467993632,0.00818174925222413,0.5196374622356495,0.12509408613419506,0.5095843076624359,0.5455333349977528
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,s0_liquidity_matched,2d,331,3.678156349839338e-05,3.884702843695362e-05,0.009499943739482533,0.5045317220543807,0.9439703201054273,0.9124867149020457,0.966394858734278
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,s0_liquidity_matched,3d,331,0.00026111691277593186,0.00031871532921716846,0.011758027265844542,0.5226586102719033,0.686900482968682,0.4416382410514279,0.8801734104015142
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,s0_liquidity_matched,5d,331,0.0005812102033412346,-0.00035055865061049907,0.01591215600007592,0.48338368580060426,0.5074538400654114,0.5826263292692689,0.7601062379857683
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,s0_random_matched,5m,331,-0.0006863440933997272,-0.0007056723862170389,0.0011688550302031528,0.25075528700906347,5.0800361221451985e-23,3.116440750654976e-20,1.4915850741617816e-22
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,s0_random_matched,15m,331,-0.001895148593222964,-0.0018412571007290482,0.002036640134183504,0.1268882175226586,1.2934193340848546e-46,1.708856419518332e-46,5.40884448799121e-46
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,s0_random_matched,30m,331,-0.003009432157762763,-0.0026879390219928766,0.0026883954305769895,0.06948640483383686,3.632490200444856e-60,7.895369112365708e-65,1.6709454922046337e-59
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,s0_random_matched,60m,331,-0.0035668589983145205,-0.0032541437637215263,0.002873237706085064,0.04229607250755287,8.350658692745706e-69,7.865299386413312e-76,3.841302998663024e-68
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,s0_random_matched,1d,331,-0.00355349520673418,-0.0032395324766754815,0.002490054802617177,0.030211480362537766,1.3672316542748363e-81,1.7891960484140454e-81,7.256844934227977e-81
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,s0_random_matched,2d,331,-0.0035390701359609214,-0.003242831013390063,0.0024794769244823006,0.030211480362537766,1.3110094053835548e-81,1.7891960484140454e-81,6.958434536266559e-81
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,s0_random_matched,3d,331,-0.003544497651278454,-0.0032211916899151307,0.0025085780147781596,0.027190332326283987,1.2307944654957656e-80,5.538330259998636e-83,6.5326783168621404e-80
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,s0_random_matched,5d,331,-0.0035541524114040455,-0.003222915047846763,0.0025267220127480577,0.027190332326283987,3.3006836239116273e-80,5.538330259998636e-83,1.7519013080761714e-79
primary_development_2022_2023_partial,cs_r3_leader_confirmation,120,s0_liquidity_matched,5m,331,0.0003389103963280755,0.00025266703076793343,0.0014288559349095525,0.6525679758308157,2.1689853515296205e-05,3.0538993745782236e-08,6.235832885647658e-05
primary_development_2022_2023_partial,cs_r3_leader_confirmation,120,s0_liquidity_matched,15m,331,0.00048082468278671104,0.00041678829388443254,0.001942728055287304,0.6314199395770392,9.596981947365058e-06,2.0038993665417267e-06,4.2722048668915423e-05
primary_development_2022_2023_partial,cs_r3_leader_confirmation,120,s0_liquidity_matched,30m,331,0.00042797929946887146,0.0004448170484785835,0.00216690912679768,0.6072507552870091,0.00038386184254903953,0.0001128593770883741,0.0012920227871162794
primary_development_2022_2023_partial,cs_r3_leader_confirmation,120,s0_liquidity_matched,60m,331,0.0003185165259095801,0.0002487125020351977,0.003417351771936853,0.5558912386706949,0.0913677928517096,0.04768149843926189,0.15566364708069041
primary_development_2022_2023_partial,cs_r3_leader_confirmation,120,s0_liquidity_matched,1d,331,0.0010926189376565447,0.001310098973008547,0.008457669354263802,0.5649546827794562,0.019526569011194,0.020829637575436134,0.20728204027267477
primary_development_2022_2023_partial,cs_r3_leader_confirmation,120,s0_liquidity_matched,2d,331,0.0011197615018839384,0.0015862678815027477,0.010765103454939853,0.5740181268882175,0.05969109129606067,0.008234340406513233,0.20593426497140932
primary_development_2022_2023_partial,cs_r3_leader_confirmation,120,s0_liquidity_matched,3d,331,0.001495484547940568,0.001118161566166764,0.012159525215359174,0.5377643504531722,0.026139194504061308,0.18703395961266983,0.10930935883516546
primary_development_2022_2023_partial,cs_r3_leader_confirmation,120,s0_liquidity_matched,5d,331,0.0012813071773645302,0.0007092141332908329,0.015430445958761476,0.5377643504531722,0.1323954228044612,0.18703395961266983,0.3971862684133836
primary_development_2022_2023_partial,cs_r3_leader_confirmation,120,s0_random_matched,5m,331,-0.0006682463323008299,-0.0006139832948147559,0.001282816403704459,0.229607250755287,5.871794781613483e-19,9.592016000561835e-24,1.3734028472248484e-18
primary_development_2022_2023_partial,cs_r3_leader_confirmation,120,s0_random_matched,15m,331,-0.0018657530913896978,-0.0017978705704896766,0.0019268045196292295,0.1027190332326284,2.504820294220838e-49,1.4263553357817988e-53,1.1919489675947435e-48
primary_development_2022_2023_partial,cs_r3_leader_confirmation,120,s0_random_matched,30m,331,-0.002882806160098228,-0.0027796113713642098,0.002191830264579029,0.07250755287009064,5.982274677482728e-74,1.0170536670025794e-63,4.586410586070092e-73
primary_development_2022_2023_partial,cs_r3_leader_confirmation,120,s0_random_matched,60m,331,-0.0036061536454496715,-0.0035775918168964574,0.002507020254982243,0.03625377643504532,2.3522749711678818e-82,1.4016065592824741e-78,1.7084944527429878e-81
primary_development_2022_2023_partial,cs_r3_leader_confirmation,120,s0_random_matched,1d,331,-0.003605164440116668,-0.0033887862063002074,0.002384828686754873,0.03323262839879154,3.0660097741380194e-87,5.2385004358078865e-80,1.9232243128683943e-86
primary_development_2022_2023_partial,cs_r3_leader_confirmation,120,s0_random_matched,2d,331,-0.003603344381953868,-0.0034115923635134405,0.0023880375743165257,0.030211480362537766,4.689274072032205e-87,1.7891960484140454e-81,2.941453736092929e-86
primary_development_2022_2023_partial,cs_r3_leader_confirmation,120,s0_random_matched,3d,331,-0.003604266093792932,-0.003395297403418414,0.0023929663470819732,0.030211480362537766,7.097280947434761e-87,1.7891960484140454e-81,4.4519307761181685e-86
