sample_group,strategy_id,ma_period,horizon,gross_observed_count,gross_mean,gross_median,gross_win_rate,gross_profit_factor,net_observed_count,net_mean,net_median,net_win_rate,net_profit_factor,mean_cost_drag,median_cost_drag,win_rate_change,observed_count_difference
primary_development_2022_2023_partial,cs_r3_leader_confirmation,20,2d,125393,0.001361851453974,-0.0017706908210279,0.4692686194604164,1.0859887957187948,125393,-0.0016585091644781,-0.0047816028996645,0.4398172146770553,0.9048268918612952,0.0030203606184521,0.0030109120786366,-0.029451404783361113,0
primary_development_2022_2023_partial,cs_r3_leader_confirmation,20,30m,125640,0.0003201883462972,-0.0009126169765498,0.4110235593759949,1.0760312690209792,125640,-0.0026970303527546,-0.0039261172229341,0.3093680356574339,0.5581554089220601,0.0030172186990518,0.0030135002463843,-0.10165552371856096,0
primary_development_2022_2023_partial,cs_r3_leader_confirmation,20,3d,125375,0.0015132382856574,-0.0020973154362414,0.4709232303090728,1.0796177914177123,125375,-0.0015075789537694,-0.0051072423324255,0.4459740777666999,0.926726907948359,0.0030208172394268,0.0030099268961841,-0.0249491525423729,0
primary_development_2022_2023_partial,cs_r3_leader_confirmation,20,5d,125321,0.0008447764319035,-0.0029325513196482,0.4710702914914499,1.0343621495090172,125321,-0.0021740245574982,-0.0059399589331516,0.4519912863765849,0.9167965736227822,0.0030188009894017,0.0030074076135033997,-0.01907900511486499,0
primary_development_2022_2023_partial,cs_r3_leader_confirmation,20,5m,125647,0.0002084093211388,0.0,0.389448216033809,1.0914348690825175,125647,-0.0028084722241013,-0.0030162529300139,0.2270726718505018,0.3519078779240691,0.0030168815452401,0.0030162529300139,-0.1623755441833072,0
primary_development_2022_2023_partial,cs_r3_leader_confirmation,20,60m,125627,0.0003849412784847,-0.0013192612137202,0.419113725552628,1.0730133147382612,125627,-0.0026324727317885,-0.0043315349182326,0.3370294602274988,0.6297757940625628,0.0030174140102731998,0.0030122737045124,-0.08208426532512919,0
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,15m,89707,0.0005151313561584,0.0,0.4102466920084274,1.1537803769638362,89707,-0.002502675340318,-0.0030162529300139,0.2880377228086994,0.5256883866721461,0.0030178066964764,0.0030162529300139,-0.12220896919972801,0
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,1d,89553,0.0016659077753983,-0.000515425962742,0.4767344477571941,1.139115492923175,89553,-0.0013553699538241,-0.0035301242376857,0.4400745926992954,0.9000517965240995,0.0030212777292223996,0.0030146982749437003,-0.036659855057898705,0
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,2d,89527,0.0014439787996902,-0.0014347202295552,0.4741251242641884,1.0911744248290116,89527,-0.0015766295356089,-0.0044466456804729,0.4459771912383973,0.909433665219616,0.0030206083352991003,0.0030119254509177002,-0.028147933025791105,0
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,30m,89704,0.0005847016912466,-0.0006847183981041,0.4184317310264871,1.139419613625675,89704,-0.0024333148469568,-0.0036989060442434,0.3180571657897084,0.5985819690837968,0.0030180165382034,0.0030141876461393,-0.10037456523677873,0
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,3d,89533,0.0015530526202666,-0.0017632241813602,0.4758580635073101,1.0817759933339544,89533,-0.0014678847092635,-0.0047741587812707,0.4525147152446584,0.9285466747193905,0.0030209373295301,0.0030109345999104996,-0.023343348262651664,0
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,5d,89481,0.0008163177351635,-0.0023764258555132,0.4766598495770052,1.0331440522865285,89481,-0.0022023974156108,-0.0053855108840773,0.4583878141728411,0.9157961742060976,0.0030187151507743,0.0030090850285640998,-0.01827203540416411,0
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,5m,89708,0.0003867323845426,0.0,0.3962188433584518,1.1680467758917468,89708,-0.0026306870281596,-0.0030162529300139,0.2374147233245641,0.3924954495591108,0.0030174194127022,0.0030162529300139,-0.15880412003388772,0
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,60m,89696,0.0006055646564447,-0.0011635799585791,0.4245116839100963,1.1148951852038944,89696,-0.0024125148097385,-0.0041763232371336,0.34450811630396,0.6597286870454279,0.0030180794661832,0.0030127432785545,-0.0800035676061363,0
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,15m,73338,0.0005301542382432,-0.0003017511399893,0.4058059941640077,1.155182353392777,73338,-0.0024876977710452,-0.0033170939122431,0.2867817502522566,0.5350693499582911,0.0030178520092884,0.0030153427722538003,-0.1190242439117511,0
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,1d,73239,0.0017979555137165,-0.0004484304932735,0.4775051543576509,1.1503292072626734,73239,-0.0012237205048835,-0.0034633308434982,0.4424964841136553,0.9096304291844588,0.0030216760186,0.0030149003502247,-0.03500867024399562,0
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,2d,73201,0.00168712240555,-0.0009328358208955,0.4799387986502916,1.1067870069539143,73201,-0.0013342193123627,-0.0039462750821314,0.4525211404215789,0.92310982563037,0.0030213417179127,0.0030134392612359,-0.02741765822871267,0
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,30m,73335,0.0006635788238955,-0.0007396449704142,0.4178632303811277,1.1560860410109814,73335,-0.0023546756276903,-0.0037536669441187,0.3185109429331151,0.6151323298501746,0.0030182544515857997,0.0030140219737045002,-0.09935228744801261,0
