sample_group,strategy_id,ma_period,signal_count,recent_high_breakout_true_count,recent_high_breakout_true_fraction,prior_acceleration_true_count,prior_acceleration_true_fraction,breakout_recent_true_count,breakout_recent_true_fraction,daily_trend_positive_true_count,daily_trend_positive_true_fraction,market_supportive_true_count,market_supportive_true_fraction,sector_strong_true_count,sector_strong_true_fraction,leader_sync_true_count,leader_sync_true_fraction,auction_confirmed_true_count,auction_confirmed_true_fraction,volume_normal_true_count,volume_normal_true_fraction,not_repeated_cross_true_count,not_repeated_cross_true_fraction,sector_strength_rank_finite_count,sector_strength_rank_invalid_count,sector_strength_rank_finite_mean,sector_strength_rank_finite_median,sector_breadth_finite_count,sector_breadth_invalid_count,sector_breadth_finite_mean,sector_breadth_finite_median,leader_relative_return_finite_count,leader_relative_return_invalid_count,leader_relative_return_finite_mean,leader_relative_return_finite_median,vwap_deviation_finite_count,vwap_deviation_invalid_count,vwap_deviation_finite_mean,vwap_deviation_finite_median,volume_acceleration_5_20_finite_count,volume_acceleration_5_20_invalid_count,volume_acceleration_5_20_finite_mean,volume_acceleration_5_20_finite_median,amount_curve_surprise_finite_count,amount_curve_surprise_invalid_count,amount_curve_surprise_finite_mean,amount_curve_surprise_finite_median
supplemental_2023_09_legacy,cs_r3_leader_confirmation,20,9403,2416.0,0.25693927469956396,5568.0,0.5921514410294587,0.0,0.0,1956.0,0.20801871743060726,3345.0,0.3557375305753483,9403.0,1.0,9403.0,1.0,6122.0,0.6510688078272892,3413.0,0.3629692651281506,7609.0,0.8092098266510688,9403,0,0.835306842912082,0.8292682926829268,9403,0,0.7169787090539355,0.7142857142857143,9403,0,0.0076435458069627,0.005234314198261095,9403,0,1.6496459041925762,0.8109836015610841,5221,4182,1.4534404885324739,0.46808510638297873,9401,2,2.46667478968705,0.8524322020925366
supplemental_2023_09_legacy,cs_r3_leader_confirmation,40,6966,1934.0,0.27763422337065746,4124.0,0.5920183749641114,0.0,0.0,1218.0,0.1748492678725237,2943.0,0.42248062015503873,6966.0,1.0,6966.0,1.0,4525.0,0.6495836922193511,2553.0,0.3664944013781223,5746.0,0.8248636233132357,6966,0,0.837871053129144,0.8414634146341463,6966,0,0.7352846828114444,0.7435897435897436,6966,0,0.009013335045904727,0.005918851942844449,6966,0,1.6020208821890072,0.764110355611701,4044,2922,1.527948366218394,0.47438891111814485,6965,1,2.521520778457251,0.9165739680598675
supplemental_2023_09_legacy,cs_r3_leader_confirmation,60,5834,1707.0,0.292595131984916,3627.0,0.62170037709976,0.0,0.0,758.0,0.12992800822763112,2471.0,0.42355159410353105,5834.0,1.0,5834.0,1.0,3824.0,0.6554679465203976,2129.0,0.3649297223174494,4803.0,0.823277339732602,5834,0,0.8403137202438334,0.8414634146341463,5834,0,0.7357389150122764,0.743801652892562,5834,0,0.009958896409285278,0.006351319133042382,5834,0,1.591611495226495,0.7486894954484056,3418,2416,1.6653595930816625,0.5678002878849031,5834,0,2.7771737443508764,1.057607712697665
supplemental_2023_09_legacy,cs_r3_leader_confirmation,120,4477,1329.0,0.2968505695778423,2605.0,0.5818628545901273,0.0,0.0,470.0,0.10498101407192316,1842.0,0.4114362296180478,4477.0,1.0,4477.0,1.0,2920.0,0.6522224704042886,1689.0,0.3772615590797409,3768.0,0.8416350234532053,4477,0,0.8475841291806009,0.8536585365853658,4477,0,0.7365482537338945,0.7444444444444445,4477,0,0.011484777307101644,0.006975506661258932,4477,0,1.65536642366231,0.748912348323939,2653,1824,1.6693517048750905,0.4788418708240534,4477,0,3.3269299842773057,1.329255445804845
supplemental_2023_09_legacy,cs_r3_leader_confirmation,240,2980,863.0,0.2895973154362416,1700.0,0.5704697986577181,0.0,0.0,673.0,0.22583892617449663,1120.0,0.37583892617449666,2980.0,1.0,2980.0,1.0,1924.0,0.6456375838926175,1074.0,0.3604026845637584,2496.0,0.8375838926174497,2980,0,0.8474341136028922,0.8536585365853658,2980,0,0.7306469908926884,0.7333333333333333,2980,0,0.012538020583244913,0.0071512000537646055,2980,0,1.6274200856538263,0.7968288148556306,1756,1224,1.8883304748809797,0.5457010309258911,2980,0,4.1566538544688,1.3632125765451517
supplemental_2023_09_legacy,fu_r3_core_pullback,10,3486,794.0,0.22776821572002295,2215.0,0.6353987378083764,0.0,0.0,571.0,0.16379804934021802,3486.0,1.0,3486.0,1.0,3486.0,1.0,2002.0,0.5742971887550201,1029.0,0.29518072289156627,3486.0,1.0,3486,0,0.8160236765878814,0.7926829268292683,3486,0,0.8184384434241415,0.8214285714285714,3486,0,0.008296967570184298,0.005280470684062376,3486,0,1.750444562638575,0.8973367023207691,1503,1983,1.2638778472367698,0.49789983844911156,3485,1,3.8971974751782685,1.5601671915861246
supplemental_2023_09_legacy,fu_r3_core_pullback,20,3488,1047.0,0.30017201834862384,2237.0,0.6413417431192661,0.0,0.0,476.0,0.13646788990825687,3488.0,1.0,3488.0,1.0,3488.0,1.0,2203.0,0.6315940366972477,1405.0,0.40280963302752293,3488.0,1.0,3488,0,0.8211568583575768,0.8048780487804879,3488,0,0.8327729995937003,0.8421052631578947,3488,0,0.009381687830762766,0.006621507633415834,3488,0,1.7218592307275462,0.876033191182074,2100,1388,1.391257606382073,0.4827027571057132,3487,1,2.8503818477566587,1.078207800923753
supplemental_2023_09_legacy,fu_r3_core_pullback,40,3025,1002.0,0.3312396694214876,1915.0,0.6330578512396694,0.0,0.0,341.0,0.11272727272727273,3025.0,1.0,3025.0,1.0,3025.0,1.0,1973.0,0.6522314049586777,1287.0,0.4254545454545455,3025.0,1.0,3025,0,0.8296915944366143,0.8170731707317073,3025,0,0.8411322417839495,0.8524590163934426,3025,0,0.010839616507720747,0.007726140389122838,3025,0,1.5868018925491232,0.7574202218900683,1973,1052,1.4570481717321753,0.4946619217081851,3025,0,2.7708990716567423,1.0743752405785818
supplemental_2023_09_legacy,fu_r3_core_pullback,60,2491,897.0,0.36009634684865516,1654.0,0.6639903653151344,0.0,0.0,191.0,0.07667603372139703,2491.0,1.0,2491.0,1.0,2491.0,1.0,1614.0,0.6479325572059413,1051.0,0.4219189080690486,2491.0,1.0,2491,0,0.8309279258991005,0.8170731707317073,2491,0,0.844860135314513,0.8555555555555555,2491,0,0.012104190259569667,0.008232699501127497,2491,0,1.6421000769347198,0.777784288152255,1648,843,1.6283860930583922,0.6134892445766759,2491,0,3.069046946518006,1.204667832100633
supplemental_2023_09_legacy,fu_r3_core_pullback,120,1897,668.0,0.35213494992092775,1156.0,0.6093832366895098,0.0,0.0,108.0,0.05693199789140749,1897.0,1.0,1897.0,1.0,1897.0,1.0,1276.0,0.672641012124407,836.0,0.44069583552978386,1897.0,1.0,1897,0,0.8365455083122355,0.8292682926829268,1897,0,0.8435078843975342,0.8524590163934426,1897,0,0.014131242086517335,0.009359539314063497,1897,0,1.6154860150929935,0.7515351650444726,1267,630,1.6235231629274252,0.5118110236220472,1897,0,3.593033389992642,1.4703947218369393
supplemental_2023_09_legacy,fu_r3_core_pullback,240,1165,378.0,0.3244635193133047,689.0,0.5914163090128756,0.0,0.0,176.0,0.15107296137339055,1165.0,1.0,1165.0,1.0,1165.0,1.0,722.0,0.6197424892703862,493.0,0.4231759656652361,1165.0,1.0,1165,0,0.834795352245372,0.8292682926829268,1165,0,0.8459173044952173,0.8547008547008547,1165,0,0.014361306285872915,0.009036703312131446,1165,0,1.6232466942928916,0.7215920226736237,776,389,1.6481367100546078,0.5296543359611885,1165,0,4.125917567093109,1.4713286784417794
supplemental_2023_09_legacy,ht_r3_core_pullback,10,8226,2096.0,0.25480184779965964,4887.0,0.5940919037199125,0.0,0.0,1907.0,0.23182591782154147,2620.0,0.3185023097495745,8226.0,1.0,8226.0,1.0,6575.0,0.799294918550936,8226.0,1.0,5029.0,0.611354242645271,8226,0,0.8408585508174446,0.8414634146341463,8226,0,0.7100668080251873,0.7049180327868853,8226,0,0.007931682233129893,0.0053234313157097795,8226,0,1.6563235924619621,0.8175576833217415,8226,0,0.21454161895679683,0.09198621115695926,8223,3,1.3824171295631598,0.5759186009283828
supplemental_2023_09_legacy,ht_r3_core_pullback,20,7019,1870.0,0.26641971790853397,4167.0,0.5936743125801396,0.0,0.0,1330.0,0.18948568172104288,2886.0,0.41116968229092465,7019.0,1.0,7019.0,1.0,5509.0,0.7848696395497934,7019.0,1.0,4595.0,0.6546516597805955,7019,0,0.8390935405293696,0.8414634146341463,7019,0,0.7382042500734359,0.7518796992481203,7019,0,0.009167073989479307,0.0062253307720223265,7019,0,1.6437370990488027,0.8095334735961606,7019,0,0.24479351895359372,0.1299804049640758,7017,2,1.2841562116671386,0.5743932682035098
supplemental_2023_09_legacy,ht_r3_core_pullback,40,5278,1437.0,0.27226222053808263,3119.0,0.5909435392194012,0.0,0.0,863.0,0.16350890488821523,2560.0,0.4850322091701402,5278.0,1.0,5278.0,1.0,4114.0,0.7794619173929519,5278.0,1.0,3512.0,0.665403561955286,5278,0,0.8406269928557745,0.8414634146341463,5278,0,0.7584469197120011,0.7844036697247706,5278,0,0.010700317250713715,0.007145437803575994,5278,0,1.5672281511401387,0.7704482298791747,5278,0,0.23383312622176436,0.11784511784511786,5277,1,1.4256074362441316,0.645306562079738
supplemental_2023_09_legacy,ht_r3_core_pullback,60,4412,1223.0,0.2771985494106981,2760.0,0.6255666364460563,0.0,0.0,506.0,0.11468721668177698,2100.0,0.4759746146872167,4412.0,1.0,4412.0,1.0,3433.0,0.778105167724388,4412.0,1.0,2942.0,0.6668177697189483,4412,0,0.8441335161311936,0.8414634146341463,4412,0,0.7557745324853492,0.7777777777777778,4412,0,0.011613109928885028,0.00752829601234788,4412,0,1.5734270063880917,0.7524088894359118,4412,0,0.25770290011889696,0.13616398679332997,4412,0,1.569965197353359,0.7969241478359778
supplemental_2023_09_legacy,ht_r3_core_pullback,120,3450,979.0,0.283768115942029,2037.0,0.5904347826086956,0.0,0.0,300.0,0.08695652173913043,1596.0,0.46260869565217394,3450.0,1.0,3450.0,1.0,2731.0,0.7915942028985508,3450.0,1.0,2346.0,0.68,3450,0,0.851905266878771,0.8536585365853658,3450,0,0.7595034578174926,0.7798165137614679,3450,0,0.01325592068780746,0.008324489754440834,3450,0,1.6341083307602744,0.7474874644356493,3450,0,0.23381175480637387,0.1243974032497217,3450,0,1.96346220703773,0.9712759154146279
supplemental_2023_09_legacy,ht_r3_core_pullback,240,2253,605.0,0.2685308477585442,1309.0,0.5810031069684864,0.0,0.0,461.0,0.20461606746560143,985.0,0.4371948513093653,2253.0,1.0,2253.0,1.0,1761.0,0.7816245006657789,2253.0,1.0,1493.0,0.6626719928983578,2253,0,0.8507680815822873,0.8536585365853658,2253,0,0.7557778247014496,0.7714285714285715,2253,0,0.014378705401256086,0.008518838200748238,2253,0,1.6600708461049465,0.7870695469097082,2253,0,0.23919542422740564,0.12371995073171216,2253,0,2.406209885213356,1.0712223985318445
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,18296,4683.0,0.2559575863576738,11587.0,0.6333078268473984,0.0,0.0,3832.0,0.2094446873633581,18296.0,1.0,6018.0,0.3289243550502842,5022.0,0.2744862264975951,18296.0,1.0,9822.0,0.5368386532575427,14862.0,0.8123087013554875,18296,0,0.5531430300638792,0.5609756097560976,18296,0,0.6840700977841848,0.7058823529411765,18296,0,0.001680247357112987,0.0011660969033474404,18296,0,1.9016995467511464,1.0188934826059024,13630,4666,0.8278408823338127,0.29767810141768547,18290,6,1.0034220947617847,0.23226451476158427
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,14037,4119.0,0.29343876896772814,8895.0,0.6336824107715324,0.0,0.0,2741.0,0.1952696445109354,14037.0,1.0,5494.0,0.3913941725439909,5200.0,0.37044952625204813,14037.0,1.0,7469.0,0.5320937522262592,11862.0,0.8450523616157298,14037,0,0.5890521044556302,0.6097560975609756,14037,0,0.7101733111053171,0.7413793103448276,14037,0,0.0033439257504038083,0.0025512573886085025,14037,0,1.8853442067908375,1.0229278962174595,10814,3223,1.0346576163586747,0.37182928407375915,14032,5,0.9625734695024974,0.2822887105629278
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,9872,2990.0,0.30287682333873583,6345.0,0.642726904376013,0.0,0.0,1920.0,0.19448946515397084,9872.0,1.0,4059.0,0.41116288492706643,4096.0,0.41491085899513774,9872.0,1.0,5221.0,0.5288695299837926,8465.0,0.8574756888168558,9872,0,0.6043700834090939,0.6341463414634146,9872,0,0.7168925529000906,0.7486338797814208,9872,0,0.00482324376318399,0.0033359581963137964,9872,0,1.7298717159274248,0.9205620887918715,7635,2237,1.1130333661813696,0.35966386554621854,9870,2,1.0791589126937584,0.37736109074089075
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,8263,2556.0,0.30933075154302314,5324.0,0.64431804429384,0.0,0.0,1455.0,0.17608616725160353,8263.0,1.0,3355.0,0.4060268667554157,3380.0,0.40905240227520273,8263.0,1.0,4464.0,0.5402396224131671,7043.0,0.8523538666343943,8263,0,0.5975668790936962,0.6219512195121951,8263,0,0.7136365093895732,0.743801652892562,8263,0,0.005358008985505944,0.0034784127906944398,8263,0,1.7468216575785669,0.8829701774123608,6441,1822,1.1091490642773412,0.37186897880539505,8262,1,1.2299541698183996,0.4339751958897101
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,5639,1805.0,0.32009221493172546,3092.0,0.5483241709522965,0.0,0.0,839.0,0.14878524561092393,5639.0,1.0,2487.0,0.44103564461784006,2480.0,0.4397942897676893,5639.0,1.0,2985.0,0.5293491753857067,4787.0,0.8489093810959389,5639,0,0.619708562753303,0.6585365853658537,5639,0,0.7245954815020487,0.75,5639,0,0.00621946735745595,0.0038694741355622233,5639,0,1.7758924141757189,0.9711854222108802,4286,1353,1.044691956088299,0.35398560846004024,5639,0,1.5968773975144888,0.6068454177888771
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,3444,1074.0,0.3118466898954704,1958.0,0.5685249709639953,0.0,0.0,882.0,0.25609756097560976,3444.0,1.0,1439.0,0.4178281068524971,1534.0,0.4454123112659698,3444.0,1.0,1776.0,0.5156794425087108,2863.0,0.8313008130081301,3444,0,0.6100712444406726,0.6341463414634146,3444,0,0.7230654778017352,0.75,3444,0,0.00686117331415625,0.004185975566165588,3444,0,1.7222716267209262,0.8233352028308816,2601,843,1.1092850134730572,0.3975903614457832,3444,0,1.9962198591820477,0.642222259098385
supplemental_2023_09_legacy,ng_r3_volume_quality,10,50551,11180.0,0.22116278609720877,29800.0,0.589503669561433,0.0,0.0,15155.0,0.29979624537595695,18386.0,0.3637118949180036,11388.0,0.2252774425827382,6360.0,0.1258135348459971,27906.0,0.5520365571403137,50551.0,1.0,50551.0,1.0,50551,0,0.5471330330007084,0.5487804878048781,50551,0,0.48261013955591,0.4782608695652174,50551,0,0.0013902597207795277,0.0012298094440968761,50551,0,1.7571325228567631,0.8962229807347004,50551,0,0.22645219822460766,0.1115321151378108,50538,13,0.5517603801813017,0.039032182911997615
supplemental_2023_09_legacy,ng_r3_volume_quality,20,37408,8230.0,0.22000641573994867,21977.0,0.5874946535500428,0.0,0.0,11109.0,0.2969685628742515,13734.0,0.3671407185628742,9210.0,0.24620402053036783,6510.0,0.17402694610778444,20636.0,0.5516467065868264,37408.0,1.0,37408.0,1.0,37408,0,0.5528124934799178,0.5609756097560976,37408,0,0.48270777341568966,0.4725274725274725,37408,0,0.0015781129496648665,0.0014423252352628228,37408,0,1.7237171788513077,0.8918951137758264,37408,0,0.24194194382951426,0.12700537308121262,37397,11,0.5327640810725894,0.0716526808203124
supplemental_2023_09_legacy,ng_r3_volume_quality,40,25938,5656.0,0.21805844706608066,14762.0,0.5691263782866837,0.0,0.0,8291.0,0.3196468501812013,9865.0,0.3803300177345979,6323.0,0.24377361400262162,4946.0,0.19068548076181663,13731.0,0.5293777469349988,25938.0,1.0,25938.0,1.0,25938,0,0.5425164886624463,0.5487804878048781,25938,0,0.47985592366256113,0.46788990825688076,25938,0,0.0020225397279847175,0.001517197013651762,25938,0,1.7166192162521998,0.8539082175386818,25938,0,0.2465707377846732,0.13974875632906725,25931,7,0.5704882462283787,0.10947227895160938
supplemental_2023_09_legacy,ng_r3_volume_quality,60,21799,4830.0,0.2215697967796688,12565.0,0.5764025872746457,0.0,0.0,6826.0,0.31313362998302674,8260.0,0.3789164640579843,5314.0,0.2437726501215652,4141.0,0.18996284233221708,11347.0,0.5205284646084682,21799.0,1.0,21799.0,1.0,21799,0,0.5357736257760717,0.5487804878048781,21799,0,0.47386328065228595,0.4642857142857143,21799,0,0.0020341387270617394,0.0013976316688670727,21799,0,1.7231862261678605,0.8220578054607903,21799,0,0.24831188072277502,0.13637756665645107,21797,2,0.6117311937988584,0.1455996687299541
supplemental_2023_09_legacy,ng_r3_volume_quality,120,15179,3410.0,0.22465248040055338,7185.0,0.4733513406680282,0.0,0.0,5308.0,0.3496936557085447,5514.0,0.36326503722247844,3882.0,0.255748072995586,3090.0,0.20357072270900586,8069.0,0.5315896962909282,15179.0,1.0,15179.0,1.0,15179,0,0.5439768357759899,0.5487804878048781,15179,0,0.4744835954768413,0.46153846153846156,15179,0,0.0028094763659481403,0.0017714335670893531,15179,0,1.695974112647844,0.8541541575070459,15179,0,0.24288060241631493,0.13385826771653542,15179,0,0.8337196180464899,0.23756865117546622
supplemental_2023_09_legacy,ng_r3_volume_quality,240,10209,2201.0,0.2155940836516799,5028.0,0.49250661181310607,0.0,0.0,3970.0,0.38887256342442944,3440.0,0.3369575864433343,2479.0,0.24282495837006562,1997.0,0.19561171515329612,5233.0,0.5125869330982467,10209.0,1.0,10209.0,1.0,10209,0,0.5391835037950701,0.5487804878048781,10209,0,0.4628956556599189,0.4444444444444444,10209,0,0.0032396593077911326,0.0018314704705914859,10209,0,1.6907398165939573,0.9216945745302845,10209,0,0.24791931924818916,0.13273287508888365,10209,0,1.0771057830437043,0.2481908781617126
supplemental_2023_09_legacy,s0_distance_only,10,107398,13712.0,0.12767463081249186,63423.0,0.5905417233095588,0.0,0.0,31355.0,0.2919514329875789,34528.0,0.32149574479971693,19977.0,0.1860090504478668,8861.0,0.08250619192163727,44699.0,0.416199556788767,55741.0,0.5190133894485931,107069.0,0.9969366282426116,107398,0,0.5286045659205048,0.524390243902439,107398,0,0.44435533149494555,0.4222222222222222,107398,0,-0.000144655845633433,0.00020435025830292924,107398,0,1.7592110787582111,0.8945155660545429,76918,30480,0.5691467684567699,0.110190953074502,107371,27,1.183206763174589,0.13503387951024903
supplemental_2023_09_legacy,s0_distance_only,20,80921,11403.0,0.14091521360339096,47696.0,0.5894143670987754,0.0,0.0,23265.0,0.28750262601796817,26474.0,0.3271585867698125,16724.0,0.20667070352566083,10343.0,0.12781601809171908,35104.0,0.4338058106054053,41637.0,0.5145388712447944,80660.0,0.9967746320485412,80921,0,0.5346485174791029,0.5365853658536586,80921,0,0.4491087005647257,0.4230769230769231,80921,0,4.52545805598039e-05,0.000366601766193529,80921,0,1.748531149352617,0.9136591363487305,58941,21980,0.6895919882571048,0.144213649851632,80898,23,1.1006890297950898,0.14922927436725308
supplemental_2023_09_legacy,s0_distance_only,40,56678,8396.0,0.14813507886657962,32910.0,0.5806485761671195,0.0,0.0,17051.0,0.30083983203359327,19291.0,0.3403613394968065,12122.0,0.21387487208440664,8240.0,0.1453826881682487,24163.0,0.42632061822929535,29043.0,0.5124210452027241,56460.0,0.9961537104343837,56678,0,0.5304331529676828,0.5365853658536586,56678,0,0.4518618408954034,0.4262295081967213,56678,0,0.0003695972635953246,0.00042200804310192527,56678,0,1.7395183514064667,0.8882609428487306,41452,15226,0.7694416832016135,0.17552581672643575,56668,10,1.1374388260456194,0.1952245839079203
supplemental_2023_09_legacy,s0_distance_only,60,47562,7056.0,0.1483537277658635,27766.0,0.5837853748791052,0.0,0.0,14096.0,0.29637105252092005,16140.0,0.33934653715150753,10019.0,0.21065136032967496,7150.0,0.15033009545435433,19964.0,0.4197468567343678,24561.0,0.5163996467768387,47374.0,0.9960472646230184,47562,0,0.5260061065351398,0.524390243902439,47562,0,0.44688631657684375,0.42105263157894735,47562,0,0.00039261776523779853,0.0003491288997741498,47562,0,1.7186205643543004,0.8264750023688304,34717,12845,0.7740150498450503,0.1717171717171717,47558,4,1.2062255512741962,0.23135200776842957
supplemental_2023_09_legacy,s0_distance_only,120,32107,4950.0,0.15417198741707416,15249.0,0.47494315881272,0.0,0.0,10994.0,0.3424175413461239,10493.0,0.3268134674681534,7109.0,0.22141589061575356,5157.0,0.1606191796181518,13682.0,0.42613760239200177,16480.0,0.5132837076027035,31951.0,0.9951412464571588,32107,0,0.5311431972512649,0.5365853658536586,32107,0,0.4461817561709798,0.4117647058823529,32107,0,0.0007379959600235887,0.0004839372786850952,32107,0,1.695030003819462,0.8656467302268491,23323,8784,0.7693023412084236,0.18657453109575517,32107,0,1.5266919694164265,0.3453735508918634
supplemental_2023_09_legacy,s0_distance_only,240,21536,3233.0,0.1501207280832095,10587.0,0.4915954680534918,0.0,0.0,8261.0,0.3835902674591382,6665.0,0.30948179791976227,4629.0,0.2149424219910847,3411.0,0.15838595839524516,8823.0,0.40968610698365526,10964.0,0.5091010401188707,21429.0,0.9950315750371471,21536,0,0.5297459953611433,0.5365853658536586,21536,0,0.44065489730860885,0.40518204154567794,21536,0,0.0009542516854390183,0.0003932521347702896,21536,0,1.6630934020445984,0.8439008635919149,15622,5914,0.8397224925647049,0.1962622982252208,21536,0,1.870508940089791,0.37851674035990535
supplemental_2023_09_legacy,s0_liquidity_matched,10,1060771,43788.0,0.041279409033618,619635.0,0.5841364441524136,0.0,0.0,310612.0,0.29281720559856933,378436.0,0.3567556051211807,229660.0,0.21650290213439094,146862.0,0.1384483550172469,445887.0,0.42034237361315496,550017.0,0.5185068219248076,961279.0,0.9062078431631332,1060771,0,0.5211352713515341,0.524390243902439,1060771,0,0.45856217980843034,0.43636363636363634,1060771,0,5.1570858843620844e-05,-0.00026276462054208426,1060771,0,1.7316442160628274,0.8735303235342711,775201,285570,0.2982105432067685,-0.07692307692307687,1060771,0,1.9878754012104374,0.3099414448827167
supplemental_2023_09_legacy,s0_liquidity_matched,20,816888,34415.0,0.04212939839978063,470197.0,0.5755954304629276,0.0,0.0,241624.0,0.29578595841780025,300427.0,0.36777012270960036,177117.0,0.2168191967564709,115976.0,0.14197295100429924,349169.0,0.4274380331208195,427809.0,0.5237058201369098,759728.0,0.9300271273418143,816888,0,0.5211119935001217,0.524390243902439,816888,0,0.4622952204736917,0.4444444444444444,816888,0,8.717508976866027e-05,-0.00018038141115602358,816888,0,1.708403504666848,0.8576655817422912,605151,211737,0.3043970456838074,-0.07596153846153841,816888,0,2.006679250725161,0.30086324823721466
supplemental_2023_09_legacy,s0_liquidity_matched,40,605657,26192.0,0.043245599406925045,348160.0,0.5748468192392724,0.0,0.0,175166.0,0.28921650373065944,232029.0,0.38310297742781807,134481.0,0.2220415185492779,89459.0,0.14770571462065163,259227.0,0.4280095829817867,315304.0,0.5205982924328456,575505.0,0.9502160463760841,605657,0,0.5231669704219081,0.524390243902439,605657,0,0.47010945623099387,0.45714285714285713,605657,0,0.00011649807429351984,-0.00019371638647275877,605657,0,1.709104920994096,0.8334773170721048,447637,158020,0.30240521024613914,-0.07543520309477758,605657,0,1.9617115679262136,0.30339894396953193
supplemental_2023_09_legacy,s0_liquidity_matched,60,523784,23402.0,0.04467872252684313,305597.0,0.5834408840285309,0.0,0.0,152489.0,0.2911295495853253,201437.0,0.3845802850029783,115303.0,0.2201346356513372,76285.0,0.14564209674216852,221262.0,0.4224298565821025,271683.0,0.5186928199410444,502003.0,0.9584160646373314,523784,0,0.520676648314838,0.524390243902439,523784,0,0.4688780287937899,0.45714285714285713,523784,0,8.940620660285913e-05,-0.00025195086153897723,523784,0,1.7047289182078318,0.8251267719637194,386374,137410,0.305906066203373,-0.07305577376276517,523784,0,2.0578923167286294,0.3122998884754886
supplemental_2023_09_legacy,s0_liquidity_matched,120,391950,17173.0,0.04381426202321725,229968.0,0.586727898966705,0.0,0.0,113340.0,0.28916953693073094,149146.0,0.3805230258961602,84851.0,0.2164842454394693,57315.0,0.146230386528894,165157.0,0.42137262405919124,201301.0,0.5135884679168261,381098.0,0.9723127949993622,391950,0,0.5223064010777544,0.524390243902439,391950,0,0.46871691461163223,0.45454545454545453,391950,0,0.00017992927390770718,-0.00017291779311893497,391950,0,1.6700327512323463,0.7931592496212223,286254,105696,0.31536945804870536,-0.07069797479522827,391950,0,2.095722049054039,0.31476641547250606
supplemental_2023_09_legacy,s0_liquidity_matched,240,305350,13896.0,0.045508432945799905,181469.0,0.5942983461601441,0.0,0.0,88760.0,0.29068282299001147,113148.0,0.3705518257737023,65496.0,0.21449484198460783,45361.0,0.1485541182249877,127688.0,0.41816931390207956,155423.0,0.5089995087604389,300220.0,0.9831996070083511,305350,0,0.5195665909172454,0.524390243902439,305350,0,0.46572244695136195,0.45054945054945056,305350,0,0.00020208197903398805,-0.00011300761765090106,305350,0,1.6868818195837305,0.8304289463836128,220965,84385,0.32538305911947973,-0.060380365122804536,305350,0,2.256553693401712,0.3188039215897961
supplemental_2023_09_legacy,s0_random_matched,10,242602,5982.0,0.024657669763645806,142152.0,0.5859473541026042,0.0,0.0,70971.0,0.29254086940750695,77684.0,0.32021170476747923,49054.0,0.20219948722599154,31263.0,0.128865384456847,116279.0,0.4792994286939102,154945.0,0.6386798130270979,206162.0,0.8497951377152703,242602,0,0.5179109475903876,0.5121951219512195,242602,0,0.43478501569084255,0.39705882352941174,242602,0,3.247092635867636e-06,-0.00040666866451588915,242602,0,1.7521227098182006,0.9063821542506254,218174,24428,0.15538144026318373,-0.14297381268996168,242418,184,0.8597487228834609,0.08403627425441174
supplemental_2023_09_legacy,s0_random_matched,20,242493,6133.0,0.02529145171200818,142133.0,0.5861323832028141,0.0,0.0,70936.0,0.2925280317369986,77336.0,0.31892054616009535,48872.0,0.20153983826337254,31022.0,0.12792946600520427,116210.0,0.47923032829813644,154908.0,0.6388143162895423,216282.0,0.891910281946283,242493,0,0.5179185961918447,0.5121951219512195,242493,0,0.4345300167072823,0.39669421487603307,242493,0,-3.4729188706359874e-06,-0.0003932102971065665,242493,0,1.752741547261842,0.9070187686653066,217870,24623,0.15071130672654648,-0.1447882268266661,242336,157,0.8520200096958146,0.08395172855426725
supplemental_2023_09_legacy,s0_random_matched,40,242520,6080.0,0.025070097311561932,142175.0,0.5862403100775194,0.0,0.0,70984.0,0.2926933861124856,77581.0,0.31989526636978394,48963.0,0.2018926274121722,31171.0,0.12852960580570674,116058.0,0.4785502226620485,155030.0,0.6392462477321458,224295.0,0.9248515586343394,242520,0,0.5178664419932362,0.5121951219512195,242520,0,0.4346236169787424,0.3987730061349693,242520,0,1.369866581228386e-05,-0.00039354846080920554,242520,0,1.7533580566079043,0.909879209134681,218060,24460,0.16304344429304202,-0.1449874454260482,242413,107,0.8615117646322816,0.0832508987823295
supplemental_2023_09_legacy,s0_random_matched,60,242509,6108.0,0.025186694102074563,142187.0,0.5863163841341971,0.0,0.0,70978.0,0.29268192108334123,77572.0,0.31987266451966734,49038.0,0.20221105196095815,31137.0,0.12839523481602744,116292.0,0.47953684193163965,155252.0,0.6401906733358349,227453.0,0.9379157062212125,242509,0,0.5179753700868736,0.5121951219512195,242509,0,0.4349125188888664,0.39908256880733944,242509,0,1.5542544031938017e-05,-0.00040026065234196055,242509,0,1.75304806406064,0.908963191773495,217981,24528,0.15919156616599156,-0.13886025622146958,242459,50,0.8632313325289832,0.08301803450716716
