sample_group,signal_year,strategy_id,ma_period,signal_count,net_return_5m_mean,net_return_5m_median,net_return_5m_win_rate,net_return_15m_mean,net_return_15m_median,net_return_15m_win_rate,net_return_30m_mean,net_return_30m_median,net_return_30m_win_rate,net_return_60m_mean,net_return_60m_median,net_return_60m_win_rate,net_return_1d_mean,net_return_1d_median,net_return_1d_win_rate,net_return_2d_mean,net_return_2d_median,net_return_2d_win_rate,net_return_3d_mean,net_return_3d_median,net_return_3d_win_rate,net_return_5d_mean,net_return_5d_median,net_return_5d_win_rate
primary_development_2022_2023_partial,2022,s0_strong_no_ma,20,1220654,-0.0030388296566169603,-0.0030162529300138408,0.1919271857386289,-0.0030244765920608473,-0.0030162529300139518,0.24607605224392953,-0.003043456435405818,-0.0030162529300139518,0.27912652978957175,-0.0028009324185750946,-0.003755306856677909,0.33015186621937614,-0.002374985013780697,-0.0040917478027969745,0.42865657770615034,-0.0023117388943053254,-0.00476996224763937,0.4376233184961117,-0.002108492631284097,-0.005128506631433161,0.4442333861389716,-0.002349534927657618,-0.005409013922981654,0.4540029607138574
primary_development_2022_2023_partial,2022,s0_strong_no_ma,40,1219925,-0.0030387306119173943,-0.0030162529300138408,0.19195416714825916,-0.0030238108163832223,-0.0030162529300139518,0.24614031362795352,-0.0030427848336065026,-0.0030162529300139518,0.2792015294536237,-0.0028041358076950147,-0.003760270651707809,0.3301800372162751,-0.002387094887275734,-0.004095239669266948,0.4285803475710689,-0.0023351009183169573,-0.004771506005841419,0.43757779411825115,-0.0021426152459945672,-0.005128506631433272,0.444200390486333,-0.002399803418969517,-0.0054071012443305255,0.4539877653619345
primary_development_2022_2023_partial,2022,s0_strong_no_ma,60,1219315,-0.0030391194728930137,-0.0030162529300138408,0.1919378397950957,-0.00302471572038125,-0.0030162529300139518,0.24613387159081496,-0.003043902144425787,-0.0030162529300139518,0.2792009659014479,-0.002805611505422977,-0.00376082630347907,0.3301877658457176,-0.0023909732203028066,-0.004097580204492968,0.4285389051075693,-0.002343816586708099,-0.004771506005841419,0.43755764270319414,-0.0021519535385411243,-0.005128506631433161,0.44419643224169597,-0.0024094858534347004,-0.0054071012443301925,0.45400274026228227
primary_development_2022_2023_partial,2022,s0_strong_no_ma,120,1217648,-0.0030398757388327017,-0.0030162529300138408,0.19186537837693562,-0.003025595073127091,-0.0030162529300139518,0.2461043531538457,-0.0030447146822655765,-0.0030162529300139518,0.27918301839990933,-0.002806019184610628,-0.003760826303478959,0.3301755253724255,-0.0023856535167491697,-0.004092909244344134,0.42854908970899164,-0.002333247493464586,-0.004765347223119054,0.43760242654715015,-0.0021379075954771447,-0.00511664003760498,0.44425774689630193,-0.002382978253553349,-0.005387201198907787,0.45413383865210993
primary_development_2022_2023_partial,2022,s0_strong_no_ma,240,1212761,-0.0030399139644290167,-0.0030162529300138408,0.19179664695386017,-0.003026139093028479,-0.0030162529300139518,0.2460519621239046,-0.003046172913217064,-0.0030162529300139518,0.2791127648292418,-0.002807063981413584,-0.003760270651707809,0.3301245907265166,-0.0023884719379727247,-0.004092909244344245,0.4284747493777826,-0.002337427270026336,-0.004763814274571065,0.43753414174371025,-0.0021386698398971,-0.005110756600328781,0.44425626109159017,-0.002387821170237426,-0.0053787736576679235,0.45416405522638087
primary_development_2022_2023_partial,2022,s1_break_reclaim_stable3,10,686409,-0.0029540197141304757,-0.0030162529300138408,0.17163178843452975,-0.0028953734176478826,-0.0030162529300138408,0.23963628469566306,-0.0028588648474468345,-0.0030162529300139518,0.286491952522359,-0.0028247503592628617,-0.0033618278856706874,0.3330724429830698,-0.0026837693038964877,-0.003930916918151395,0.42736643567146027,-0.0029961990111518517,-0.00485231876255543,0.4349129403175762,-0.0032219042725834548,-0.005395689080539223,0.43908279949709633,-0.0033733279505662296,-0.005714449809769984,0.45154137403152866
primary_development_2022_2023_partial,2022,s1_break_reclaim_stable3,20,465711,-0.002942521063385901,-0.0030162529300138408,0.17450467145228377,-0.0028629227522282003,-0.0030162529300138408,0.244186421060091,-0.0028324176588227228,-0.0030162529300139518,0.28855805802473644,-0.0027611238203991213,-0.003016252930014063,0.3339434051026918,-0.0024335401848283498,-0.003618842134077205,0.43082119575740624,-0.002552355632194782,-0.004248618501175971,0.4428103274282776,-0.0025846061382321004,-0.0044664111075702895,0.4506061792844631,-0.0028378899249636314,-0.004744127708297796,0.4595030328599288
primary_development_2022_2023_partial,2022,s1_break_reclaim_stable3,40,313922,-0.0028751017898359993,-0.0030162529300138408,0.1810212188494484,-0.002768093297501133,-0.0030162529300138408,0.2509421640305188,-0.002692278452675587,-0.0030162529300138408,0.297016675268735,-0.0026646444561028277,-0.0030162529300139518,0.34022389272523906,-0.002225240000336567,-0.0030162529300139518,0.437665553931487,-0.00233206628754044,-0.003602369183435261,0.449330460458064,-0.0024110264586682875,-0.004084831437055569,0.4554856832764069,-0.0027077227578117154,-0.004723416880476061,0.46153551354113437
primary_development_2022_2023_partial,2022,s1_break_reclaim_stable3,60,253921,-0.0028567714650769103,-0.0030162529300138408,0.18373254357706031,-0.0027375159490657403,-0.0030162529300138408,0.2520902828921717,-0.0026114492581449933,-0.0030162529300138408,0.2983209329988066,-0.0025210726400363517,-0.0030162529300139518,0.3435744506511822,-0.002096133820866001,-0.0030162529300138408,0.4412898288302149,-0.0021465357567906967,-0.0030162529300139518,0.45545624938344675,-0.0022984587614892802,-0.0037834585837807078,0.45831409003888135,-0.002908842687799386,-0.005063447482518801,0.46049171135453604
primary_development_2022_2023_partial,2022,s1_break_reclaim_stable3,120,167218,-0.0028678212760917545,-0.0030162529300138408,0.1894865891217893,-0.002797797484502689,-0.0030162529300138408,0.2570929620592316,-0.0026997313678416637,-0.0030162529300139518,0.30134634823228246,-0.0026315811653069704,-0.0030162529300139518,0.34443892721040004,-0.0025907841277989277,-0.00380453819273352,0.43246902633660045,-0.0028140941317556607,-0.004380115785102667,0.444323896637915,-0.0029987434465876934,-0.004912861199646068,0.4485404763760409,-0.003534613017857312,-0.005732829897506897,0.45544471355602983
primary_development_2022_2023_partial,2022,s1_break_reclaim_stable3,240,125016,-0.0029330738665834894,-0.0030162529300138408,0.18619216740257247,-0.002874769483187943,-0.0030162529300138408,0.25450356765750487,-0.002804971027543958,-0.0030162529300139518,0.2986728318520355,-0.0027849574047201582,-0.0030162529300139518,0.33976107986141674,-0.002862268324816476,-0.0043791835480180286,0.42418924441666467,-0.0029369562860237265,-0.004822382906589928,0.4369870479610156,-0.002738291779328915,-0.00511516608174023,0.4443402051109347,-0.0026789449268173372,-0.005910255098576955,0.4517104229146954
primary_development_2022_2023_partial,2022,s1_near_reversal,10,896209,-0.0030740448000675965,-0.0030162529300138408,0.15347647166468048,-0.003031937118931132,-0.0030162529300139518,0.22221180745020716,-0.003008572872342976,-0.0030162529300139518,0.2691566883529924,-0.0029841988971333134,-0.0036594682507041787,0.32381016169633237,-0.002828454002116931,-0.004099930915959393,0.42420702045854236,-0.0030631135541232184,-0.004918893668696911,0.4324220060382422,-0.0032635436249213693,-0.005356590364450242,0.4377568651133142,-0.003450477781910315,-0.005678425819386268,0.4503837630368124
primary_development_2022_2023_partial,2022,s1_near_reversal,20,617233,-0.003058615061990882,-0.0030162529300138408,0.1562515695147182,-0.0029975616350764274,-0.0030162529300139518,0.22563434546694727,-0.002978491121812711,-0.0030162529300139518,0.27158451440209863,-0.0029469691886264927,-0.0035802375245606033,0.3245584178571313,-0.002626862313725047,-0.0038138399276698154,0.4263602883293486,-0.0027063391657346086,-0.00425474205680898,0.4411222781929133,-0.0027434053971010872,-0.004441897521104576,0.4493989635286783,-0.0030166097263762993,-0.004708924826567151,0.4583256191636216
primary_development_2022_2023_partial,2022,s1_near_reversal,40,419124,-0.0029974354768940894,-0.0030162529300138408,0.16226978715078866,-0.0029115740524309677,-0.0030162529300138408,0.23233390915945293,-0.0028609838271170516,-0.0030162529300139518,0.27950443947590087,-0.0028323822401359446,-0.0030162529300139518,0.331039585645579,-0.0024759426733545207,-0.0030162529300139518,0.4327700764818356,-0.002551698685556503,-0.0037630572349350855,0.4470400925635956,-0.002636439599343078,-0.004108239509499234,0.45409035379845036,-0.003028539733233636,-0.004857192360547713,0.4589509937576236
primary_development_2022_2023_partial,2022,s1_near_reversal,60,338251,-0.0029957440421114175,-0.0030162529300138408,0.16376940133037693,-0.002889295209637154,-0.0030162529300138408,0.23431813411147673,-0.0027879947764107207,-0.0030162529300139518,0.28172037288346063,-0.002689023446070037,-0.0030162529300139518,0.3339326799666416,-0.0023503895340404365,-0.0030162529300138408,0.43746502311065577,-0.0023551558250613724,-0.0030162529300139518,0.45273668682871343,-0.0024726616143871173,-0.0036328644510214003,0.45761732638065894,-0.0031241339883342893,-0.005046769726490208,0.45887844927235544
primary_development_2022_2023_partial,2022,s1_near_reversal,120,221440,-0.003022596320830129,-0.0030162529300138408,0.17022746670640673,-0.002965778522698156,-0.0030162529300139518,0.23900575340733582,-0.002904048465522674,-0.0030162529300139518,0.2843097405881928,-0.0028195347243973705,-0.003470459648497015,0.33598814595295423,-0.002879543945769759,-0.003968936873702367,0.4296765087737552,-0.003033485525990187,-0.004422577625296076,0.4430971584788493,-0.0032030073833073398,-0.004865944483019358,0.4477324786556935,-0.0038334727963593718,-0.005790790259522005,0.45362850287473405
primary_development_2022_2023_partial,2022,s1_near_reversal,240,166636,-0.0030428279464391147,-0.0030162529300138408,0.1660275452335944,-0.0030041082607315858,-0.0030162529300139518,0.23527293677084835,-0.002956774788241753,-0.0030162529300139518,0.281863848328262,-0.002921690189561562,-0.00353069242798576,0.33077597281753895,-0.0032662326987912904,-0.004529126597798472,0.41648580893006365,-0.0033835846067630407,-0.005042642659830787,0.4314103951704067,-0.00315164206920061,-0.005395689080539001,0.43956043956043955,-0.0030664534896879246,-0.006274369750503994,0.4475713787253498
primary_development_2022_2023_partial,2022,s1_touch_immediate,10,885806,-0.002789733748486033,-0.0030162529300138408,0.19143099378299994,-0.0027483983362323037,-0.0030162529300138408,0.2538193017553208,-0.0027160459231490184,-0.0030162529300138408,0.29485478668212717,-0.0027597820510478523,-0.0030162529300139518,0.33956602318172113,-0.0027053338555638995,-0.00392095687472338,0.4291176686859774,-0.0029333999811884874,-0.00475618966137481,0.4369433381607531,-0.003165821662526411,-0.005266780575770125,0.44111753184372837,-0.0032118061150260267,-0.00557919315384392,0.45283475894729813
primary_development_2022_2023_partial,2022,s1_touch_immediate,20,600746,-0.002736678820135058,-0.0030162529300138408,0.19661884239630723,-0.0026601333671268323,-0.0030162529300138408,0.26093231610786405,-0.002603878427385118,-0.0030162529300138408,0.3014260789654185,-0.002604906787975756,-0.0030162529300139518,0.34358071708927895,-0.0023916494334802903,-0.003468604902368555,0.4330881089816824,-0.0024586306954392126,-0.004142788237437578,0.4455073778886861,-0.002530126866095426,-0.004376394467626388,0.45229130835867554,-0.0027897901948371402,-0.004698925920849306,0.46027428804082116
primary_development_2022_2023_partial,2022,s1_touch_immediate,40,405072,-0.002703763460962728,-0.0030162529300138408,0.2028795165256204,-0.0026000906252921043,-0.0030162529300138408,0.2678599202577428,-0.0025141686110291685,-0.0030162529300138408,0.30803853598799086,-0.0025060783917994546,-0.0030162529300139518,0.3503074605487368,-0.002237433436598158,-0.0030162529300139518,0.43894591051863574,-0.002298847153624648,-0.003445240867186783,0.4515058192027507,-0.0024063348546261975,-0.00408140650594313,0.4566192423489015,-0.0027842985574273336,-0.004847260729958669,0.46087537587704647
primary_development_2022_2023_partial,2022,s1_touch_immediate,60,325964,-0.002687415101027513,-0.0030162529300138408,0.20549760706835193,-0.002573168722354787,-0.0030162529300138408,0.2697499616505599,-0.0024426851811274837,-0.0030162529300138408,0.31162559520887534,-0.0023901177217392337,-0.0030162529300138408,0.3541322073115719,-0.0021328110648998447,-0.0030162529300138408,0.4422264356195282,-0.0021067937282348037,-0.0030162529300139518,0.4562081939799331,-0.0022837707495076435,-0.003842254377462051,0.4589610980604376,-0.002958579816891722,-0.0052375315439218695,0.46013422901364437
primary_development_2022_2023_partial,2022,s1_touch_immediate,120,216741,-0.002739405450526511,-0.0030162529300138408,0.21012734151517948,-0.002670629772083588,-0.0030162529300138408,0.2719936511744866,-0.002580997292910699,-0.0030162529300138408,0.311609449981543,-0.002582480700487448,-0.0030162529300139518,0.351353222441708,-0.002713060029513049,-0.004004343858725334,0.4334254705469068,-0.002807426508167915,-0.004450761918603607,0.4451720007953794,-0.003002409015689767,-0.004980107980053217,0.4488087363956355,-0.0035688006235089402,-0.005881148754927623,0.4550786308973173
primary_development_2022_2023_partial,2022,s1_touch_immediate,240,163098,-0.0028185159270633464,-0.0030162529300138408,0.20749488037866803,-0.0027843825862067417,-0.0030162529300138408,0.26796816559775344,-0.002728356172743664,-0.0030162529300138408,0.3074017524818651,-0.0027566329381177018,-0.0030162529300139518,0.3469223786860311,-0.002962260046221053,-0.004513225523211928,0.4229205311843544,-0.002988732524109276,-0.004974963631526608,0.437063431116572,-0.0027167096490343435,-0.00520262079639533,0.44429764457909066,-0.0024904601239557254,-0.005965908986433899,0.45193211921547416
primary_development_2022_2023_partial,2022,s1_touch_reclaim,10,810567,-0.0029816890238673634,-0.0030162529300138408,0.1754480549842763,-0.0029364563112293436,-0.0030162529300139518,0.23957405437950172,-0.0029017992181468253,-0.0030162529300139518,0.283769360894602,-0.0029237618679618226,-0.0036787006024856517,0.3308751653863623,-0.002820908181680889,-0.004113447075725696,0.4262394995642203,-0.0030878511803468633,-0.004918893668697022,0.43423383990692005,-0.0033259804873112973,-0.005471877922797019,0.43860030938811145,-0.003414553586525111,-0.0057678180093234666,0.45119134940435623
primary_development_2022_2023_partial,2022,s1_touch_reclaim,20,549757,-0.002937039503524906,-0.0030162529300138408,0.18013908064166997,-0.0028637932024040314,-0.0030162529300138408,0.24629954031895715,-0.0028203396385280033,-0.0030162529300139518,0.2884173873811594,-0.0027992492414494487,-0.003526741279768153,0.333991461918921,-0.002512696997299054,-0.0037569540793971345,0.43016116304203217,-0.0026275020045870875,-0.0043093576603249195,0.44310407996981444,-0.002675671870193877,-0.004529126597798305,0.45036748621926675,-0.0029497015390132515,-0.004826756102659091,0.45873203996790896
primary_development_2022_2023_partial,2022,s1_touch_reclaim,40,369993,-0.0028683918135303387,-0.0030162529300138408,0.18802838980302278,-0.002764856028905112,-0.0030162529300138408,0.2537515946980345,-0.002686867863650489,-0.0030162529300139518,0.2968238951209623,-0.0026752840043905604,-0.0030162529300139518,0.3413659504632746,-0.0022932729658582123,-0.0030162529300139518,0.4366139216514497,-0.0024067642541937104,-0.003783753890036934,0.4490926177186668,-0.0025032205903380835,-0.004260926771549212,0.45479930664644386,-0.0028853264917748766,-0.004973041442418058,0.4597997642691667
primary_development_2022_2023_partial,2022,s1_touch_reclaim,60,298288,-0.002846704158956607,-0.0030162529300138408,0.19019058953685233,-0.0027263463295142793,-0.0030162529300138408,0.255851065613067,-0.0025937773509945358,-0.0030162529300139518,0.2996452830694749,-0.002520358958184209,-0.0030162529300139518,0.3447304529784979,-0.0021705987149774953,-0.0030162529300139518,0.4401182021189073,-0.002191938573135524,-0.0030162529300139518,0.45494608847536194,-0.00238231178972963,-0.0039080101256364075,0.45780804795441105,-0.0030179650319086125,-0.005238356378163944,0.45952060020773317
