sample_group,signal_month,strategy_id,ma_period,signal_count,net_return_5m_mean,net_return_5m_median,net_return_5m_win_rate,net_return_15m_mean,net_return_15m_median,net_return_15m_win_rate,net_return_30m_mean,net_return_30m_median,net_return_30m_win_rate,net_return_60m_mean,net_return_60m_median,net_return_60m_win_rate,net_return_1d_mean,net_return_1d_median,net_return_1d_win_rate,net_return_2d_mean,net_return_2d_median,net_return_2d_win_rate,net_return_3d_mean,net_return_3d_median,net_return_3d_win_rate,net_return_5d_mean,net_return_5d_median,net_return_5d_win_rate
primary_development_2022_2023_partial,2022-01,s0_strong_no_ma,20,85732,-0.0029607232583589633,-0.0030162529300138408,0.19872856642948794,-0.0033689197494759723,-0.0030162529300139518,0.2375708653150736,-0.003741862145018154,-0.0038647497360307925,0.26234557099359535,-0.004515788720515375,-0.004780825933677346,0.2960913421126366,-0.010529266121446583,-0.011465267735691564,0.3190403147430418,-0.01121571496047445,-0.013673590684651349,0.34050300915626536,-0.013918901493348202,-0.01685123987981424,0.3481417297018805,-0.019029381179710796,-0.02152788749099499,0.347478676539507
primary_development_2022_2023_partial,2022-01,s0_strong_no_ma,40,85667,-0.0029598291877192193,-0.0030162529300138408,0.1988326621140489,-0.0033686872491275033,-0.0030162529300139518,0.23771611351723654,-0.0037407349565305547,-0.0038691047239144405,0.2624862820183529,-0.004513362797521608,-0.004783171747533288,0.296184222824563,-0.010535609505867263,-0.011465267735691675,0.3189397579067015,-0.011239897941488053,-0.013679180706163363,0.3404225401624073,-0.013977607724353025,-0.016863249417096937,0.3480670752428607,-0.01914156414856926,-0.02153607485701059,0.3473448473976104
primary_development_2022_2023_partial,2022-01,s0_strong_no_ma,60,85606,-0.0029602182465066993,-0.0030162529300138408,0.19890425681042942,-0.003369442386219953,-0.0030162529300139518,0.2377803738317757,-0.003742560511448303,-0.003872768176637509,0.2625448342738308,-0.004519692594521621,-0.004785523111149603,0.29621662067997945,-0.01055737094842336,-0.011470779160874911,0.31878891638035156,-0.011285571445370634,-0.013686822945472021,0.34025562851782365,-0.014040696219835901,-0.016863249417097048,0.3479408039776725,-0.019217538560481334,-0.021552660696532222,0.34731185319034097
primary_development_2022_2023_partial,2022-01,s0_strong_no_ma,120,85508,-0.002961522304216398,-0.0030162529300138408,0.198910018010432,-0.0033698057503981286,-0.0030162529300139518,0.23787747655025612,-0.0037414110411354094,-0.0038705663379573485,0.2626352418270074,-0.00452149539162385,-0.004785523111149603,0.29626378256900066,-0.010539786087908062,-0.011465267735691453,0.31888566699146526,-0.011245123659947204,-0.013671041066639744,0.3404709915240309,-0.013997596622349166,-0.016843539374048477,0.348118058653643,-0.019186248137352833,-0.02152575309291349,0.3474884879240673
primary_development_2022_2023_partial,2022-01,s0_strong_no_ma,240,85145,-0.002956276951563385,-0.0030162529300138408,0.19908859213323468,-0.00336564755212495,-0.0030162529300139518,0.23812823735303446,-0.0037379405979058363,-0.0038669216561828534,0.26280364610252316,-0.00452081237376342,-0.00478814347575407,0.29630543898625855,-0.01052190223833671,-0.011440071866489987,0.3190205024817553,-0.011223062132914224,-0.013653324916211629,0.3406741096164955,-0.01396109296229608,-0.016817412233420037,0.3484289335612804,-0.019138627898191374,-0.021489605510349397,0.34778505279301597
primary_development_2022_2023_partial,2022-01,s1_break_reclaim_stable3,10,50229,-0.0029718214899051563,-0.0030162529300138408,0.17825074163298624,-0.0031638615985133314,-0.0030162529300139518,0.23488302638128422,-0.003545275921841308,-0.0037833110442319073,0.2666772870285555,-0.00428766218458232,-0.004626889031903891,0.3012688990259158,-0.009826152483007904,-0.009951678253166174,0.33732821987855544,-0.01076167134069486,-0.012963077085993924,0.3446291560102302,-0.013319037972450154,-0.01594951484169621,0.34819108534879073,-0.0207264891957864,-0.023286122667293796,0.3318872451019592
primary_development_2022_2023_partial,2022-01,s1_break_reclaim_stable3,20,31163,-0.00290218882875867,-0.0030162529300138408,0.18794724513044314,-0.0031266811273358702,-0.0030162529300139518,0.24030037546933666,-0.003451495433544406,-0.0038607967046204728,0.2694209039548023,-0.004038276287154097,-0.004655804141405762,0.3033650141279219,-0.009507943087948018,-0.009871740385308247,0.33552313786107624,-0.011553517622868749,-0.013584985231109292,0.33618885060062476,-0.015109185836171322,-0.017882739372809486,0.3368329522398634,-0.023864781526270733,-0.02682064014938146,0.3055922643029815
primary_development_2022_2023_partial,2022-01,s1_break_reclaim_stable3,40,21202,-0.002872479454407309,-0.0030162529300138408,0.1984812037168058,-0.003014057715270366,-0.0030162529300139518,0.25604981367045615,-0.003267730417067849,-0.0036011657096323146,0.29067572668931674,-0.003862483957405808,-0.004526834364968035,0.31892198045971587,-0.009698404696220833,-0.009775464774556042,0.3416654831226625,-0.012712572386148738,-0.014274538656023905,0.33598371905911306,-0.017514631254980553,-0.019286830490708284,0.3312358062074186,-0.026382052856660145,-0.03000082994109121,0.3122956645344705
primary_development_2022_2023_partial,2022-01,s1_break_reclaim_stable3,60,17582,-0.0027775026731393254,-0.0030162529300138408,0.2025366852462746,-0.00294144239291355,-0.0030162529300139518,0.2570957283430977,-0.002989856062792015,-0.0030162529300139518,0.2976278514136185,-0.0035922649468814794,-0.004272295446007601,0.3267140825035562,-0.00952946704592584,-0.009095422119464902,0.35782747603833864,-0.013673054939913469,-0.014917517986599627,0.34245950262377367,-0.01855270383979762,-0.02020562787949637,0.3283070596298835,-0.02771029910924489,-0.03229032182143876,0.3019988577955454
primary_development_2022_2023_partial,2022-01,s1_break_reclaim_stable3,120,12139,-0.0029406980395357183,-0.0030162529300138408,0.1975451025619903,-0.0031862594256878685,-0.0030162529300139518,0.24754922151742317,-0.0033444265172853844,-0.003685818911927763,0.28540825574688966,-0.004050339312627094,-0.004650652515374443,0.3157200560547358,-0.010524700755793964,-0.010742205147874051,0.32366790582403965,-0.01480069632294915,-0.0178966073638942,0.30649157581764125,-0.019378149847022304,-0.023610964368344645,0.3061848850669754,-0.026121775710958407,-0.033006226246132364,0.30568191216607393
primary_development_2022_2023_partial,2022-01,s1_break_reclaim_stable3,240,8869,-0.00303811643627387,-0.0030162529300138408,0.1798398917578081,-0.0034651155622688903,-0.0034274650343941726,0.2395986018716879,-0.0037625449306394458,-0.0039321775578815,0.2749210645015787,-0.004494761737578127,-0.004673060440029908,0.3017144146176404,-0.0110974161097696,-0.011324450822263521,0.32647756808678946,-0.014220871760660494,-0.016863249417097048,0.3288446305307231,-0.01439464251868194,-0.018122067279559007,0.34791477787851316,-0.015287204949010801,-0.02152788749099499,0.3701394399727922
primary_development_2022_2023_partial,2022-01,s1_near_reversal,10,64926,-0.0030537513208523204,-0.0030162529300138408,0.16157353212987494,-0.003216826660384807,-0.0030162529300139518,0.2222735674676525,-0.003565043596116588,-0.003891952481495986,0.2537743406457974,-0.004260980632381076,-0.004605186748873447,0.2954086586625156,-0.009515692986683902,-0.009798455291034125,0.33720139682932104,-0.010367303179475464,-0.012421759977844005,0.3468195586326266,-0.012918965694732491,-0.015199353708873264,0.35145583027941424,-0.0202201338037809,-0.022221994440161652,0.3341993752126442
primary_development_2022_2023_partial,2022-01,s1_near_reversal,20,41271,-0.003013682432105289,-0.0030162529300138408,0.1687141091807807,-0.0031638883730118104,-0.0030162529300139518,0.2241095226556821,-0.0034300098531424832,-0.0038528827132955357,0.2580340264650284,-0.004053375749824041,-0.004574040034810989,0.2953129167575956,-0.009324738039300133,-0.009366467879504015,0.33494590980916494,-0.011367069828146973,-0.013065045197097835,0.3364374635284964,-0.01487374557440447,-0.01703113603765727,0.3372310684332077,-0.023666946065477992,-0.025767783729153226,0.3058542994792934
primary_development_2022_2023_partial,2022-01,s1_near_reversal,40,28227,-0.0029553105444447172,-0.0030162529300138408,0.1795798349098381,-0.0030831365432791276,-0.0030162529300139518,0.23553587245349866,-0.003292874903747615,-0.0036674506746707802,0.2725629850111619,-0.003971666344614402,-0.004488902482554513,0.3086113376112313,-0.009417102046766154,-0.009179033154889271,0.3434989692187389,-0.012599693166907901,-0.01373650827485251,0.33482650739476677,-0.017196868334306677,-0.018473365287687837,0.33094011018304603,-0.02641218994100811,-0.028651988096160597,0.3097779675491033
primary_development_2022_2023_partial,2022-01,s1_near_reversal,60,23333,-0.002943529339764239,-0.0030162529300138408,0.18064543779196846,-0.003049990216875586,-0.0030162529300139518,0.2409994856848963,-0.003026975772991274,-0.00333265605835692,0.2821446939825133,-0.003638539902185669,-0.004236924911010798,0.3148799313893654,-0.009168422258104903,-0.008474193151200016,0.359353507565337,-0.013369165394007218,-0.014089750342778151,0.34103027175782596,-0.01810187176333905,-0.01916609764497046,0.3307947162342412,-0.02780285295862795,-0.030921650430700498,0.29986659207298705
primary_development_2022_2023_partial,2022-01,s1_near_reversal,120,16433,-0.0029673066391008207,-0.0030162529300138408,0.17732611209152316,-0.003220918974276362,-0.0030162529300139518,0.23811842025193208,-0.003368001732752339,-0.0035751003218695843,0.27508976933844564,-0.004021776825806013,-0.004480252558604181,0.31094739405747684,-0.010221685664863624,-0.00996387486081518,0.3301610541727672,-0.014860055059902585,-0.017286058470137866,0.304594545121728,-0.019512743981900466,-0.022664386704652484,0.3052027357107963,-0.02681217106453941,-0.032582111343682774,0.2988393402565669
primary_development_2022_2023_partial,2022-01,s1_near_reversal,240,12271,-0.0030755580860864474,-0.0030162529300138408,0.16958683073914108,-0.003382806710725363,-0.0030162529300139518,0.22589845978322876,-0.0036032332894460877,-0.003768126042434705,0.2711712446002119,-0.004400137621463142,-0.004618839525183993,0.29920104353497473,-0.01096117412442339,-0.010866518654974344,0.3190133943155831,-0.014591964685397174,-0.01696295066090453,0.3215862632869992,-0.015026057590852678,-0.018891790303739886,0.34097046068243186,-0.016331969992361344,-0.022758505347241775,0.36182756079587325
primary_development_2022_2023_partial,2022-01,s1_touch_immediate,10,66672,-0.002716490113726692,-0.0030162529300138408,0.2054835613150948,-0.0030831206199459994,-0.0030162529300139518,0.251934961300774,-0.0035371208608207323,-0.003746109260226338,0.2752366522150047,-0.004532879592654044,-0.004661440631449243,0.3046904315196998,-0.009718029269149811,-0.01010124934221851,0.33841059602649004,-0.010962389647894621,-0.01316609836207655,0.34747854884841184,-0.013226453317889764,-0.015903995200015064,0.3527693280727645,-0.020312213823924598,-0.023056127242978453,0.3399840383080607
primary_development_2022_2023_partial,2022-01,s1_touch_immediate,20,41211,-0.0026446208572407422,-0.0030162529300138408,0.21382640557132804,-0.003042897844184021,-0.0030162529300139518,0.25910017472335467,-0.003326863526340094,-0.0036737390684687954,0.28317961165048544,-0.004121842666692232,-0.004543027427823976,0.31095354879440545,-0.009411299261090977,-0.009707419017731922,0.3391291642314436,-0.011770733579034735,-0.013877628295279276,0.3378230265241006,-0.015322074356894571,-0.01798144167725574,0.33773382696804366,-0.024173649843304487,-0.027378637726836796,0.3076154502254173
primary_development_2022_2023_partial,2022-01,s1_touch_immediate,40,27838,-0.0026530196605384004,-0.0030162529300138408,0.22365915867370764,-0.002886944009970273,-0.0030162529300138408,0.2686379477598534,-0.0030855342121423276,-0.0034519025587621543,0.302501078050884,-0.0038575236194313875,-0.0044738315076014445,0.3267308936659717,-0.00957359266901221,-0.00970141009172576,0.3467805898046002,-0.013184653166799365,-0.014659858735210807,0.3349792755451433,-0.017948617645449652,-0.019762236711382053,0.32930959930815795,-0.027147686800687545,-0.03117963561560655,0.3075646621694744
primary_development_2022_2023_partial,2022-01,s1_touch_immediate,60,22793,-0.0025642325632420637,-0.0030162529300138408,0.22458649585399026,-0.0028971651214979664,-0.0030162529300138408,0.27019437497257687,-0.0028962276866925317,-0.0030162529300139518,0.3062308029837648,-0.0036247732423109504,-0.004144445469416502,0.3342843348110433,-0.00945673868716686,-0.009264603777483837,0.36071994367188875,-0.014030296835640423,-0.015390164684428331,0.33887788778877886,-0.01904925520328812,-0.020819534127692108,0.324802889485971,-0.02851498530034714,-0.03341209887726926,0.2975115613301035
primary_development_2022_2023_partial,2022-01,s1_touch_immediate,120,16006,-0.002778103023425173,-0.0030162529300138408,0.21885542921404474,-0.003282280189029618,-0.0030162529300139518,0.26427589653879796,-0.0035265264521398346,-0.0035822397340187773,0.29642589352661836,-0.004301580228103906,-0.0045166046938514,0.319622429205476,-0.010806391337153241,-0.011044189871244059,0.3279664202480892,-0.015451932978492436,-0.018354464423398165,0.30475355420554895,-0.02003910245440726,-0.02375793976226037,0.3015733717796026,-0.026499746938429308,-0.03357917963723345,0.3026654123549702
primary_development_2022_2023_partial,2022-01,s1_touch_immediate,240,11888,-0.002900123781362754,-0.0030162529300138408,0.20928667563930015,-0.0035311123342514138,-0.003016252930014063,0.2471399730820996,-0.0039012016325400975,-0.0039907026609897756,0.28319030792529026,-0.004800487774544072,-0.004746113480869063,0.3049478290138001,-0.011223866278222494,-0.011605244786812907,0.3207690361750569,-0.014936267419276223,-0.01802461041278791,0.32053337834416407,-0.015093108437212687,-0.01991428254136962,0.3414448669201521,-0.015466818129126382,-0.022105738885097315,0.36679634641407305
primary_development_2022_2023_partial,2022-01,s1_touch_reclaim,10,60125,-0.002931268266203366,-0.0030162529300138408,0.18841061805601755,-0.0032155742103729032,-0.0030162529300139518,0.23805325926049134,-0.003601046471610718,-0.003937679683313322,0.2681328187383551,-0.004516730744678449,-0.004777708313529694,0.29874841888023435,-0.009875608646003089,-0.010104704637636797,0.337283044058745,-0.010945441912075369,-0.013019434338742975,0.3464305386323046,-0.013308646599207496,-0.015813357743150847,0.3506320025380287,-0.02048927476092134,-0.023091394406843768,0.3370236783221454
primary_development_2022_2023_partial,2022-01,s1_touch_reclaim,20,37151,-0.002832807865414947,-0.0030162529300138408,0.19789507684853705,-0.0031230385931035813,-0.0030162529300139518,0.2469783843441277,-0.003412446150680225,-0.003880564966766198,0.2734248788368336,-0.004118215152614117,-0.004679278362991091,0.304,-0.009503798571927676,-0.00975262959940576,0.3368995515210461,-0.011723675186610638,-0.013759612273440469,0.3378725243846424,-0.01528248355014937,-0.01794115932327711,0.3368989735278228,-0.024063933234990932,-0.027081377859289324,0.3064529209807791
primary_development_2022_2023_partial,2022-01,s1_touch_reclaim,40,25075,-0.0028184009583814233,-0.0030162529300138408,0.20965104685942174,-0.0029831580571837747,-0.0030162529300139518,0.25977185705169115,-0.0031757368494815183,-0.0037095656887552453,0.29317429289504127,-0.0039057218843107757,-0.004601913215803444,0.32001755926251096,-0.009634963475115823,-0.009779030988132709,0.3444880313825955,-0.012960652578360883,-0.014474258969563003,0.33501420738784166,-0.017699304579597615,-0.019547679496284776,0.32867888293190367,-0.02684783920180599,-0.030664734001182303,0.30924820763407695
primary_development_2022_2023_partial,2022-01,s1_touch_reclaim,60,20619,-0.002695150093436482,-0.0030162529300138408,0.21189194432319705,-0.0029345996250128813,-0.0030162529300139518,0.26113105053836455,-0.002877504991512613,-0.0030162529300139518,0.29867106411873123,-0.003572074780905584,-0.004236551274040656,0.32720392023676675,-0.009532598013071632,-0.009216400610797093,0.35763973342413774,-0.01386708992580947,-0.015143779503597132,0.34077424375060794,-0.018936330969744928,-0.020486762516520707,0.32627221816411006,-0.02823434519772392,-0.03286729007309441,0.29876326808842146
primary_development_2022_2023_partial,2022-01,s1_touch_reclaim,120,14368,-0.0028947257319462613,-0.0030162529300138408,0.20524777282850779,-0.003307378066725706,-0.003016252930014063,0.25111358574610243,-0.0034367133530525777,-0.0037810105572099184,0.2886676875957121,-0.00419718064373247,-0.0047146920221260435,0.31401908210878193,-0.010697716019825622,-0.011024154512905282,0.3260975779995812,-0.015205579877004122,-0.017992403637073773,0.30398381357705995,-0.01981589572964461,-0.023691031095059323,0.3030937914658845,-0.02650916004878315,-0.03345850474894463,0.3026343372231151
