sample_group,strategy_id,ma_period,metric,horizon,observed_count,mean,median,std,win_rate,profit_factor,signal_count,date_count,symbol_count,event_trigger_count,entry_observed_count,entry_executable_count,missing_count,missing_fraction,observed_fraction
supplemental_2023_09_legacy,s2_first_touch_reclaim,20,gross_return,3d,1825,-0.0030988610531205,-0.0066396163777203,0.0379319239490902,0.3632876712328767,0.7724750742350344,1827,20,1569,1,1827,1827,2,0.0010946907498631637,0.9989053092501369
supplemental_2023_09_legacy,s2_first_touch_reclaim,40,gross_return,3d,2899,-0.0027816202110422,-0.0058139534883721,0.0382834353730451,0.3918592618144187,0.7942677509210041,2901,20,2292,1,2901,2901,2,0.0006894174422612892,0.9993105825577387
supplemental_2023_09_legacy,s2_first_touch_reclaim,60,gross_return,3d,2846,-0.0037125187272993,-0.007022485762699,0.0360403133763036,0.3759662684469431,0.7364413873556438,2848,20,2322,1,2848,2848,2,0.0007022471910112359,0.9992977528089888
supplemental_2023_09_legacy,s2_first_touch_reclaim,120,gross_return,3d,2130,-0.0041786514312712,-0.0063653955864429,0.037805530868165,0.3863849765258216,0.7233999895335728,2132,20,1791,1,2132,2132,2,0.0009380863039399625,0.99906191369606
supplemental_2023_09_legacy,s2_first_touch_reclaim,240,gross_return,3d,1503,-0.0030693958530657,-0.0058708414872798,0.0461907482009781,0.4078509647371923,0.8113726359622956,1505,20,1321,1,1505,1505,2,0.00132890365448505,0.998671096345515
supplemental_2023_09_legacy,s2_reclaim_acceleration,10,gross_return,3d,43441,-0.0038684766324813,-0.0059405940594058,0.0294059471614906,0.3655532791602403,0.6796896626365201,43469,20,2994,1,43469,43469,28,0.0006441372012238606,0.9993558627987761
supplemental_2023_09_legacy,s2_reclaim_acceleration,20,gross_return,3d,31815,-0.0039647363525983,-0.00592768227623,0.0289464381774592,0.3625019644821625,0.6701518795663743,31828,20,2871,1,31828,31828,13,0.0004084453939927108,0.9995915546060072
supplemental_2023_09_legacy,s2_reclaim_acceleration,40,gross_return,3d,21776,-0.0044567497254781,-0.0062235550680953,0.0291948290858267,0.3628765613519471,0.6454388113920557,21794,20,2576,1,21794,21794,18,0.0008259153895567588,0.9991740846104432
supplemental_2023_09_legacy,s2_reclaim_acceleration,60,gross_return,3d,18395,-0.0053568496461984,-0.007269789983845,0.030020010240369,0.3516716499048654,0.5988291518247479,18410,20,2486,1,18410,18410,15,0.0008147745790331341,0.9991852254209669
supplemental_2023_09_legacy,s2_reclaim_acceleration,120,gross_return,3d,10447,-0.0046652947187571,-0.0063694267515924,0.033734264770328,0.3697712261893366,0.6657438767836199,10452,20,2002,1,10452,10452,5,0.00047837734404898585,0.999521622655951
supplemental_2023_09_legacy,s2_reclaim_acceleration,240,gross_return,3d,7347,-0.0041558388379479,-0.0058737151248166,0.033894234344152,0.3817884850959575,0.6950210294353233,7347,20,1433,1,7347,7347,0,0.0,1.0
supplemental_2023_09_legacy,s2_reclaim_bull_stack,10,gross_return,3d,2724,-0.0056148449459974,-0.0070312671661795,0.051668395977458,0.3370044052863436,0.6684641950334985,2727,20,466,1,2727,2727,3,0.0011001100110011,0.9988998899889989
supplemental_2023_09_legacy,s2_reclaim_bull_stack,20,gross_return,3d,2029,-0.0052811780080458,-0.0062761506276151,0.0453041662982395,0.34647609659931,0.6574951235001915,2032,20,445,1,2032,2032,3,0.0014763779527559055,0.9985236220472441
supplemental_2023_09_legacy,s2_reclaim_bull_stack,40,gross_return,3d,900,-0.0020897641193807,-0.004376891545033,0.0461866019168376,0.3955555555555555,0.8470443898441252,900,20,305,1,900,900,0,0.0,1.0
supplemental_2023_09_legacy,s2_reclaim_bull_stack,60,gross_return,3d,342,-0.0059795837914629,-0.0074080845384573,0.0385158129890126,0.3450292397660818,0.621513229313294,342,20,164,1,342,342,0,0.0,1.0
supplemental_2023_09_legacy,s2_reclaim_bull_stack,120,gross_return,3d,85,0.0014980070060278,-0.0007215007215005,0.0428356364980635,0.4588235294117647,1.1042252058213553,85,18,50,1,85,85,0,0.0,1.0
supplemental_2023_09_legacy,s2_reclaim_bull_stack,240,gross_return,3d,23,0.013200072224718,0.0107913669064749,0.0655084384015953,0.5217391304347826,1.7849188280656043,23,11,15,1,23,23,0,0.0,1.0
supplemental_2023_09_legacy,s2_reclaim_daily_trend,10,gross_return,3d,21852,-0.0052241036853777,-0.0073664825046042,0.0386988923647713,0.3431722496796632,0.6405875187083894,21875,20,2067,1,21875,21875,23,0.0010514285714285714,0.9989485714285714
supplemental_2023_09_legacy,s2_reclaim_daily_trend,20,gross_return,3d,15917,-0.0041705743005193,-0.0066592674805772,0.0378349596721481,0.3597411572532512,0.6987115287344201,15942,20,1989,1,15942,15942,25,0.0015681846694266717,0.9984318153305733
supplemental_2023_09_legacy,s2_reclaim_daily_trend,40,gross_return,3d,11654,-0.0036386511391285,-0.0062208398133748,0.036337393622503,0.372833361935816,0.7249276828034965,11667,20,1895,1,11667,11667,13,0.0011142538784606154,0.9988857461215394
supplemental_2023_09_legacy,s2_reclaim_daily_trend,60,gross_return,3d,9544,-0.0016127786213406,-0.004883910421406,0.0361637808352583,0.4016135792120704,0.8679679599378975,9555,20,1880,1,9555,9555,11,0.001151229722658294,0.9988487702773418
supplemental_2023_09_legacy,s2_reclaim_daily_trend,120,gross_return,3d,7351,-0.0028434520819122,-0.0051635111876076,0.030518642160611,0.3954564004897293,0.759081560023239,7357,20,1542,1,7357,7357,6,0.0008155498165012913,0.9991844501834987
supplemental_2023_09_legacy,s2_reclaim_daily_trend,240,gross_return,3d,5618,-0.0039552643991108,-0.0063174523987694,0.0385468108704119,0.3675685297258811,0.7205422360652901,5630,20,1055,1,5630,5630,12,0.0021314387211367673,0.9978685612788633
supplemental_2023_09_legacy,s2_reclaim_positive_slope,10,gross_return,3d,32754,-0.00302802861493,-0.0051724137931035,0.0333508329336678,0.3811748183427978,0.7514612705764171,32793,20,3043,1,32793,32793,39,0.0011892781996157716,0.9988107218003842
supplemental_2023_09_legacy,s2_reclaim_positive_slope,20,gross_return,3d,23742,-0.0024067325048216,-0.0051426641262088,0.0343943502691033,0.3845505854603656,0.8034111402767422,23763,20,3008,1,23763,23763,21,0.000883726802171443,0.9991162731978286
supplemental_2023_09_legacy,s2_reclaim_positive_slope,40,gross_return,3d,17412,-0.0054288505486563,-0.0070298793897277,0.0331940306336262,0.3500459453250631,0.6037991571650168,17429,20,2828,1,17429,17429,17,0.0009753858511675943,0.9990246141488324
supplemental_2023_09_legacy,s2_reclaim_positive_slope,60,gross_return,3d,13729,-0.004698488579186,-0.0071428571428572,0.0342372960258413,0.3563988637191346,0.6572132147646016,13736,20,2467,1,13736,13736,7,0.0005096097845078626,0.9994903902154921
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,gross_return,3d,6129,0.0001190797557129,-0.0031847133757961,0.0377451216977543,0.4433023331701746,1.0095106000439549,6137,20,1291,1,6137,6137,8,0.0013035685188202706,0.9986964314811797
supplemental_2023_09_legacy,s2_reclaim_positive_slope,240,gross_return,3d,10255,-0.0031335193631322,-0.0053763440860216,0.0321063811029234,0.3849829351535836,0.7426126044188344,10263,20,1419,1,10263,10263,8,0.00077949917178213,0.9992205008282179
supplemental_2023_09_legacy,s2_reclaim_recent_high,10,gross_return,3d,41923,-0.0044645112125426,-0.0070844686648503,0.0338811954405101,0.3582520334899697,0.6711479739550901,41964,20,3049,1,41964,41964,41,0.000977027928700791,0.9990229720712992
supplemental_2023_09_legacy,s2_reclaim_recent_high,20,gross_return,3d,30500,-0.0044191336896722,-0.007163323782235,0.0335952142058833,0.3596393442622951,0.6762903517585107,30525,20,3048,1,30525,30525,25,0.000819000819000819,0.9991809991809992
supplemental_2023_09_legacy,s2_reclaim_recent_high,40,gross_return,3d,21099,-0.005244029459567,-0.0078482668410725,0.0339160540623095,0.3507749182425707,0.6325164164220075,21124,20,3006,1,21124,21124,25,0.0011834879757621662,0.9988165120242378
supplemental_2023_09_legacy,s2_reclaim_recent_high,60,gross_return,3d,17939,-0.0056424480043628,-0.0085287846481876,0.0339075997075462,0.3505212107698311,0.6136911139706002,17956,20,2899,1,17956,17956,17,0.0009467587435954555,0.9990532412564045
supplemental_2023_09_legacy,s2_reclaim_recent_high,120,gross_return,3d,12818,-0.0046693746448859,-0.0071373990248163,0.0345203628205547,0.3719769074738648,0.6749370567882531,12832,20,2233,1,12832,12832,14,0.0010910224438902742,0.9989089775561097
supplemental_2023_09_legacy,s2_reclaim_recent_high,240,gross_return,3d,8353,-0.004125731188701,-0.007132667617689,0.0375450834747778,0.3754339758170717,0.7175978235796066,8362,20,1673,1,8362,8362,9,0.0010762975364745277,0.9989237024635255
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,10,gross_return,3d,43269,-0.0033924234686079,-0.005736137667304,0.0320838862416473,0.3694099701865077,0.7228974691640644,43294,20,3049,1,43294,43294,25,0.000577447221323971,0.999422552778676
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,gross_return,3d,31685,-0.0038154323678289,-0.006055240793201,0.0319350580246293,0.3651254536847088,0.6939763626129444,31704,20,3048,1,31704,31704,19,0.0005992934645470603,0.999400706535453
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,gross_return,3d,21205,-0.0047971931257831,-0.0066666666666668,0.0315159471065652,0.3577929733553407,0.632831028549299,21228,20,2954,1,21228,21228,23,0.0010834746561145657,0.9989165253438854
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,gross_return,3d,17528,-0.0049615480739741,-0.0071770334928228,0.0321216866790799,0.3556024646280237,0.6299379144875297,17548,20,2815,1,17548,17548,20,0.0011397310234784591,0.9988602689765216
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,gross_return,3d,12361,-0.0042783730403783,-0.0061728395061728,0.032761350054373,0.3745651646306933,0.6802917046818443,12373,20,2164,1,12373,12373,12,0.0009698537137315122,0.9990301462862685
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,240,gross_return,3d,8030,-0.0033638082602793,-0.0054832077795253,0.0357934526270233,0.3861768368617683,0.7513236571252572,8036,20,1564,1,8036,8036,6,0.0007466401194624191,0.9992533598805375
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,10,gross_return,3d,71673,-0.0036131959161895,-0.0060483870967741,0.0327213445545328,0.3685767304284738,0.712171881202333,71739,20,3049,1,71739,71739,66,0.0009200016727303141,0.9990799983272697
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,20,gross_return,3d,52985,-0.0034872834040076,-0.0058931860036832,0.0325244905709807,0.3695008021138058,0.721106788531552,53032,20,3049,1,53032,53032,47,0.0008862573540503847,0.9991137426459497
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,gross_return,3d,37000,-0.00401563985711,-0.0062764802861594,0.032482856721316,0.3661621621621622,0.6888459626073693,37043,20,3033,1,37043,37043,43,0.0011608131090894366,0.9988391868909106
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,gross_return,3d,31046,-0.0044249322237748,-0.0069232153050242,0.0326897579931001,0.3612059524576435,0.6678546573820792,31077,20,2969,1,31077,31077,31,0.0009975222833606848,0.9990024777166393
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,gross_return,3d,21480,-0.0033276291295783,-0.0058092626976653,0.0337054515262564,0.3875232774674115,0.7465538614730715,21502,20,2334,1,21502,21502,22,0.0010231606362198866,0.9989768393637801
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,gross_return,3d,14546,-0.0030339014181969,-0.0056936802202693,0.0360089425789737,0.3886291764058848,0.7729805461038372,14560,20,1787,1,14560,14560,14,0.0009615384615384616,0.9990384615384615
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,gross_return,3d,65973,-0.0037733151806664,-0.0060553633217994,0.031975207161417,0.3656041107725888,0.6973650979442264,66032,20,3049,1,66032,66032,59,0.0008935061788223892,0.9991064938211777
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,gross_return,3d,48488,-0.0034993863781518,-0.005774227750524,0.031782856100234,0.3712052466589671,0.7166623552133696,48531,20,3049,1,48531,48531,43,0.0008860316086625044,0.9991139683913375
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,gross_return,3d,33716,-0.0041653288078997,-0.0064027939464492,0.0319428213200656,0.3646933206786095,0.6760075100986974,33757,20,3024,1,33757,33757,41,0.0012145629054714578,0.9987854370945285
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,gross_return,3d,28161,-0.0044804245355676,-0.0069762371920645,0.0321858002785009,0.3618479457405631,0.6608041166157205,28188,20,2935,1,28188,28188,27,0.0009578544061302681,0.9990421455938697
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,gross_return,3d,19497,-0.0035304436006424,-0.0056872037914693,0.0329544655415588,0.3871364825357747,0.7296275853455665,19518,20,2277,1,19518,19518,21,0.0010759299108515216,0.9989240700891485
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,gross_return,3d,13175,-0.0030930723022453,-0.0055401662049859,0.0351566845882294,0.3900569259962049,0.7647226989157757,13187,20,1735,1,13187,13187,12,0.0009099871085159627,0.999090012891484
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,gross_return,3d,54220,-0.0036885992633582,-0.0063211125158028,0.0325410352438925,0.3655293249723349,0.706728383476845,54268,20,3049,1,54268,54268,48,0.000884499152354979,0.999115500847645
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,gross_return,3d,39175,-0.003957628282923,-0.0064516129032259,0.0318850347567813,0.3616336949585195,0.6881937229736178,39206,20,3048,1,39206,39206,31,0.0007906953017395296,0.9992093046982605
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,gross_return,3d,27263,-0.0046686183297993,-0.0070422535211266,0.0320878177733254,0.3555734878773429,0.647055686517795,27294,20,3017,1,27294,27294,31,0.0011357807576756797,0.9988642192423243
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,60,gross_return,3d,22644,-0.0049518091127096,-0.0076059623504164,0.0327067031510923,0.3536477654124713,0.6361825378954873,22664,20,2935,1,22664,22664,20,0.0008824567596187787,0.9991175432403813
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,120,gross_return,3d,15803,-0.0041694560325846,-0.0066624365482234,0.0336689836470122,0.3761311143453774,0.6947123336936945,15820,20,2288,1,15820,15820,17,0.0010745891276864729,0.9989254108723136
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,240,gross_return,3d,10697,-0.0035071624565658,-0.0062111801242236,0.0361552320921615,0.3824436757969524,0.7436531902325133,10706,20,1724,1,10706,10706,9,0.0008406501027461236,0.9991593498972539
supplemental_2023_09_legacy,s4_reclaim_vwap_support,10,gross_return,3d,72901,-0.0036105352740522,-0.0060060060060058,0.0324560469645259,0.36910330448142,0.7109448178708307,72966,20,3046,1,72966,72966,65,0.0008908258641010881,0.999109174135899
supplemental_2023_09_legacy,s4_reclaim_vwap_support,20,gross_return,3d,53841,-0.0034638410272308,-0.0058284762697753,0.0322435706687838,0.3713341134079976,0.7211762702035334,53886,20,3046,1,53886,53886,45,0.000835096314441599,0.9991649036855584
supplemental_2023_09_legacy,s4_reclaim_vwap_support,40,gross_return,3d,37500,-0.0040272111417321,-0.0062499999999999,0.0321524451950393,0.3675733333333333,0.6864720322801313,37543,20,3029,1,37543,37543,43,0.0011453533281836827,0.9988546466718163
supplemental_2023_09_legacy,s4_reclaim_vwap_support,60,gross_return,3d,31407,-0.0044677059772862,-0.0068649885583526,0.0322616977575638,0.3622122456777151,0.6631314647431075,31438,20,2965,1,31438,31438,31,0.0009860678160188306,0.9990139321839812
supplemental_2023_09_legacy,s4_reclaim_vwap_support,120,gross_return,3d,21647,-0.0034252942766281,-0.0057613168724279,0.033408875724027,0.3865662678431191,0.7384954197365723,21669,20,2332,1,21669,21669,22,0.0010152752780469795,0.998984724721953
supplemental_2023_09_legacy,s4_reclaim_vwap_support,240,gross_return,3d,14634,-0.0030425134716071,-0.0056153498491711,0.0358121054887889,0.3888888888888889,0.7711836174228514,14648,20,1784,1,14648,14648,14,0.0009557618787547789,0.9990442381212452
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,gross_return,5d,11464,-0.0021980287224617,-0.0073647875017267,0.0478086374196691,0.3936671318911375,0.8692224154569718,11475,20,2895,1,11475,11475,11,0.0009586056644880174,0.999041394335512
supplemental_2023_09_legacy,cs_r3_leader_confirmation,20,gross_return,5d,9394,-0.0020070412327735,-0.0077299670166828,0.0488889136737112,0.3859910581222057,0.8789990183636555,9403,20,2805,1,9403,9403,9,0.0009571413378708923,0.9990428586621292
supplemental_2023_09_legacy,cs_r3_leader_confirmation,40,gross_return,5d,6952,-0.0032156644685888,-0.0089150080290164,0.0470361189542328,0.3810414269275028,0.8126475005038137,6966,20,2515,1,6966,6966,14,0.0020097616996841805,0.9979902383003159
supplemental_2023_09_legacy,cs_r3_leader_confirmation,60,gross_return,5d,5825,-0.0039341710499003,-0.0094043887147334,0.0480613738757048,0.3713304721030043,0.7766284183114822,5834,20,2299,1,5834,5834,9,0.0015426808364758314,0.9984573191635242
supplemental_2023_09_legacy,cs_r3_leader_confirmation,120,gross_return,5d,4466,-0.0036037389738742,-0.0085076310323958,0.0497821823001434,0.3851321092700403,0.8021775116302812,4477,20,1764,1,4477,4477,11,0.002457002457002457,0.9975429975429976
supplemental_2023_09_legacy,cs_r3_leader_confirmation,240,gross_return,5d,2975,-0.0026528354656243,-0.0075421472937,0.0532245772315767,0.3983193277310924,0.8548310485125074,2980,20,1253,1,2980,2980,5,0.0016778523489932886,0.9983221476510067
supplemental_2023_09_legacy,fu_r3_core_pullback,10,gross_return,5d,3485,0.0042540782229295,-0.0025104602510459,0.0546389730692636,0.4642754662840746,1.2746599697601502,3486,11,2056,1,3486,3486,1,0.00028686173264486515,0.9997131382673551
supplemental_2023_09_legacy,fu_r3_core_pullback,20,gross_return,5d,3485,0.0034848016471274,-0.0038834951456312,0.0553310219703541,0.4393113342898135,1.2240339940701448,3488,11,1995,1,3488,3488,3,0.0008600917431192661,0.9991399082568807
supplemental_2023_09_legacy,fu_r3_core_pullback,40,gross_return,5d,3018,0.0003431939984446,-0.0067656958775305,0.0510127013602772,0.4128561961563949,1.0210064156769432,3025,11,1722,1,3025,3025,7,0.0023140495867768596,0.9976859504132232
