sample_group,sample_variant,selection_ranker,strategy_id,policy_id,seed_count,resolved_seed_count,positive_seed_count,positive_seed_fraction,resolved_positive_seed_count,resolved_positive_seed_fraction,all_periods_positive_seed_count,resolved_all_periods_positive_seed_count,combined_net_return_mean,combined_net_return_median,combined_net_return_standard_deviation,combined_net_return_minimum,combined_net_return_q25,combined_net_return_q75,combined_net_return_maximum,maximum_drawdown_mean,maximum_drawdown_median,maximum_drawdown_standard_deviation,maximum_drawdown_minimum,maximum_drawdown_q25,maximum_drawdown_q75,maximum_drawdown_maximum
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_daily_trend,next_open_5d,5,3,2,0.4,1,0.3333333333333333,0,0,-0.052081373872366464,-0.056205421168073366,0.38393934471225455,-0.594887217344388,-0.22483866548179166,0.030659340595577955,0.5848650940368427,-0.34935351013364857,-0.3188681701614904,0.1430939171790506,-0.6191796279850108,-0.3452483118263564,-0.2536345129954717,-0.20983692769991358
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_breakout_recent,next_open_3d,5,2,2,0.4,1,0.5,0,0,0.026461802275806988,-0.05734741966915857,0.2293109571943933,-0.1688108575529016,-0.13623648013691025,0.030895664484796637,0.46380810425320873,-0.3083283733843948,-0.32612749013847064,0.07789359843554187,-0.41985347245998794,-0.3356925456173536,-0.2777229670749837,-0.18224539163117803
primary_development_2022_2023_partial,current_contract,flow_quality,s1_touch_reclaim,next_open_5d,5,3,0,0.0,0,0.0,0,0,-0.10557405156540271,-0.05951573501439733,0.06767417442651814,-0.2056668087137291,-0.16828840313191362,-0.049524600237971006,-0.04487471072900251,-0.2678718648173648,-0.26146900341038315,0.016386108808873333,-0.29359789456387886,-0.27921515434125543,-0.2570559100968496,-0.24802136167445687
primary_development_2022_2023_partial,current_contract,flow_quality,s0_distance_only,next_open_5d,5,4,2,0.4,1,0.25,1,0,-0.004447424900686859,-0.059826552303895775,0.14735661326273777,-0.16994275233080758,-0.06498922947947916,0.004254188724226449,0.2682672208865218,-0.28480110098931644,-0.2632590552946724,0.04865252075347407,-0.35339872473046097,-0.33168935158682933,-0.2430452986509274,-0.23261307468369175
primary_development_2022_2023_partial,current_contract,random_hash,fu_r3_core_pullback,protect_3pct_target6pct_3d,5,2,2,0.4,0,0.0,2,0,-0.014366436257801119,-0.06097178532694747,0.21984010346480268,-0.3186263070063655,-0.10270808744690174,0.05921192803748632,0.3512620704537228,-0.2743805511856384,-0.23466440983149028,0.06579653856866513,-0.3757124848779817,-0.32780052949457716,-0.22970948300639937,-0.2040158487177437
primary_development_2022_2023_partial,current_contract,random_hash,ng_r1_auction_reclaim,next_open_5d,5,2,2,0.4,1,0.5,0,0,-0.05254362832179214,-0.06269751569333293,0.07210545793267373,-0.16325679248387726,-0.08492394898503874,0.0035299305022196137,0.04463018505106864,-0.23758619686155083,-0.2315509175371463,0.03514019707353828,-0.2972059633048286,-0.24877945428011405,-0.218611104806554,-0.19178354437911116
primary_development_2022_2023_partial,current_contract,flow_quality,ng_r1_auction_reclaim,protect_3pct_target6pct_3d,5,5,1,0.2,1,0.2,0,0,-0.07402755969333079,-0.06426234067224224,0.05459160680734383,-0.1458563506824957,-0.12053968842432605,-0.047924487516660896,0.008445068829070923,-0.1923160253900731,-0.19055661509219257,0.011286051154292844,-0.20933050944389342,-0.1999058351871168,-0.18448085249412194,-0.1773063147330407
primary_development_2022_2023_partial,current_contract,random_hash,ng_r1_auction_reclaim,momentum_trail_4pct_5d,5,3,1,0.2,1,0.3333333333333333,1,1,-0.03440161125923824,-0.06465846297199807,0.144224237605442,-0.19234571975565706,-0.12050252016602303,-0.025911492152637217,0.23141013875012417,-0.22347575707756545,-0.23161630691453616,0.03633737194552392,-0.27098394633976575,-0.2463983455230846,-0.20244597706642664,-0.16593420954401406
primary_development_2022_2023_partial,current_contract,random_hash,cs_r3_leader_confirmation,next_open_2d,5,0,1,0.2,0,,0,0,-0.0678793510501224,-0.06971474605823225,0.07488400627687658,-0.1610559677792518,-0.1384984147137187,-0.0030769013485996144,0.032949274649190397,-0.29771252508003937,-0.3118467912267814,0.053639657136957224,-0.3707499302824664,-0.32566899251609405,-0.2670093548632103,-0.21328755651164477
primary_development_2022_2023_partial,current_contract,flow_quality,cs_r3_leader_confirmation,next_open_2d,5,0,0,0.0,0,,0,0,-0.07375637876696546,-0.0698256362096521,0.051009410873519845,-0.1330830066167883,-0.12916354136212682,-0.02988934878232019,-0.006820360863939889,-0.29593997001452077,-0.30759060299644925,0.05234252286533808,-0.372468551888846,-0.3157693429301285,-0.2691405089759459,-0.21473084328123437
primary_development_2022_2023_partial,current_contract,sector_leader,s2_reclaim_breakout_recent,next_open_2d,5,0,0,0.0,0,,0,0,-0.07064870172932847,-0.07064870172932847,0.0,-0.07064870172932847,-0.07064870172932847,-0.07064870172932847,-0.07064870172932847,-0.3015899639983415,-0.3015899639983415,0.0,-0.3015899639983415,-0.3015899639983415,-0.3015899639983415,-0.3015899639983415
primary_development_2022_2023_partial,current_contract,sector_leader,s2_reclaim_recent_high,next_open_5d,5,0,0,0.0,0,,0,0,-0.07076761212702765,-0.07076761212702765,0.0,-0.07076761212702765,-0.07076761212702765,-0.07076761212702765,-0.07076761212702765,-0.32431400996043525,-0.32431400996043525,0.0,-0.32431400996043525,-0.32431400996043525,-0.32431400996043525,-0.32431400996043525
primary_development_2022_2023_partial,current_contract,flow_quality,ng_r1_auction_reclaim,momentum_trail_4pct_5d,5,3,2,0.4,2,0.6666666666666666,2,2,-0.004077098616864494,-0.07084975157369566,0.11118150616902667,-0.11264418373097074,-0.08315906229769943,0.06421822257351018,0.18204928194453318,-0.2159478977423595,-0.20287790214231072,0.027794969816603465,-0.26206854862460827,-0.23177342765397013,-0.19925494478941153,-0.18376466550149684
primary_development_2022_2023_partial,current_contract,flow_quality,fu_r3_core_pullback,next_open_2d,5,2,1,0.2,0,0.0,1,0,-0.030543186840216285,-0.07104395158959087,0.12197278441754646,-0.11736530317407723,-0.11473561608869898,-0.05848422364205996,0.2089131602933456,-0.27966655784959593,-0.2778026459835089,0.02953042380900975,-0.3210529400660167,-0.30349806222506415,-0.25386831158125356,-0.24211082939213635
primary_development_2022_2023_partial,current_contract,random_hash,s1_touch_immediate,next_open_3d,5,3,1,0.2,0,0.0,0,0,-0.13065386278020366,-0.07109052284195194,0.24737987808139797,-0.5719505506594982,-0.15092951452140424,-0.044707483542783644,0.18540875766461973,-0.2956499370367804,-0.26424955240020065,0.14096030423000455,-0.5688132507030381,-0.2654960284131067,-0.2047854701861661,-0.1749053834813903
primary_development_2022_2023_partial,current_contract,sector_leader,fu_r3_core_pullback,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.07263412417214599,-0.07263412417214599,0.0,-0.07263412417214599,-0.07263412417214599,-0.07263412417214599,-0.07263412417214599,-0.22749048465517338,-0.2274904846551734,2.7755575615628914e-17,-0.2274904846551734,-0.2274904846551734,-0.2274904846551734,-0.2274904846551734
primary_development_2022_2023_partial,current_contract,flow_quality,ht_r3_core_pullback,next_open_5d,5,1,1,0.2,0,0.0,0,0,-0.08531448831265871,-0.07348866212203331,0.06255816701893543,-0.16761595452727462,-0.13764701071709873,-0.05836780483059634,0.010546990633709452,-0.29979984647391333,-0.2902727508187216,0.038875360918428005,-0.3702395302765531,-0.3028562624516943,-0.2827919161791489,-0.2528387726434487
primary_development_2022_2023_partial,current_contract,sector_leader,s1_near_reversal,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.0748420752830058,-0.0748420752830058,0.0,-0.0748420752830058,-0.0748420752830058,-0.0748420752830058,-0.0748420752830058,-0.34182520762156665,-0.34182520762156665,0.0,-0.34182520762156665,-0.34182520762156665,-0.34182520762156665,-0.34182520762156665
primary_development_2022_2023_partial,current_contract,trend_structure,fu_r3_core_pullback,next_open_5d,5,1,0,0.0,0,0.0,0,0,-0.14993105232220805,-0.08195656471248691,0.13742328054951727,-0.3273570404451446,-0.3037650884653815,-0.018892591627407196,-0.017683976360620024,-0.30519457377500325,-0.26921001699578195,0.05936547322375591,-0.403554466903878,-0.3436524753387059,-0.2614509985673418,-0.24810491106930876
primary_development_2022_2023_partial,current_contract,random_hash,s1_touch_reclaim,next_open_5d,5,3,0,0.0,0,0.0,0,0,-0.10771506166189401,-0.08485289544026364,0.06010312039232563,-0.2139682592677895,-0.13040224127429068,-0.06204152524401174,-0.047310387083114525,-0.2643221500474888,-0.2616257995389788,0.016562008524717516,-0.2865952312430914,-0.27966753141871015,-0.250243585342673,-0.2434786026939907
primary_development_2022_2023_partial,current_contract,trend_structure,s1_break_reclaim_stable3,next_open_3d,5,0,0,0.0,0,,0,0,-0.07590077120796687,-0.08549977650606622,0.038633353526141424,-0.1171632718380421,-0.11041072641565097,-0.05362171804900284,-0.012808363231072262,-0.3548428546483991,-0.37928685729780476,0.03807165857688899,-0.3944459693694765,-0.38126406374185207,-0.3216710426857404,-0.29754634014712156
primary_development_2022_2023_partial,current_contract,random_hash,s0_distance_only,next_open_5d,5,4,1,0.2,0,0.0,1,0,-0.01449585294375566,-0.08598236550656735,0.1832429730555699,-0.17569117002189505,-0.10450265702825579,-0.04889432930162585,0.34259125713956573,-0.2884999801979918,-0.26518773407512886,0.057112891992505806,-0.3750622444461287,-0.3351199753006763,-0.23921262357983974,-0.22791732358818528
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_positive_slope,next_open_5d,5,4,2,0.4,2,0.5,2,2,-0.045296819723730675,-0.08805812994702855,0.2583230514327454,-0.39361268573660113,-0.1668261976958595,0.03163339234504159,0.3903795224157942,-0.29658910501188307,-0.247897646979801,0.09420945030440914,-0.4496768485579715,-0.3610959055115085,-0.22065618222224848,-0.2036189417878861
primary_development_2022_2023_partial,current_contract,trend_structure,cs_r3_leader_confirmation,next_open_5d,5,2,1,0.2,0,0.0,0,0,-0.04233594579463969,-0.08880181772197948,0.1466893787952794,-0.15950969360112333,-0.1556266902723703,-0.04620856389008998,0.23846703651236467,-0.2757823158057733,-0.26549873093249354,0.0360162027923443,-0.3307065578035252,-0.30287831315762026,-0.2452122416195206,-0.2346157355157068
primary_development_2022_2023_partial,current_contract,flow_quality,s1_touch_reclaim,next_open_3d,5,4,1,0.2,1,0.25,1,1,-0.09571171030655631,-0.09000264364850419,0.26574133643458275,-0.4078981827364523,-0.300898363339944,-0.04310084776445311,0.363341485956572,-0.3205599980228351,-0.3121951167062309,0.11072665475682295,-0.49987234541714987,-0.3625261530172731,-0.26233081451027607,-0.16587556046324559
primary_development_2022_2023_partial,current_contract,sector_leader,s1_near_reversal,momentum_trail_4pct_5d,5,0,0,0.0,0,,0,0,-0.09357109905115413,-0.09357109905115413,0.0,-0.09357109905115413,-0.09357109905115413,-0.09357109905115413,-0.09357109905115413,-0.3582106591863211,-0.3582106591863211,0.0,-0.3582106591863211,-0.3582106591863211,-0.3582106591863211,-0.3582106591863211
primary_development_2022_2023_partial,current_contract,random_hash,ng_r3_volume_quality,next_open_3d,5,2,0,0.0,0,0.0,0,0,-0.15120552791329653,-0.09362008668492428,0.14177554376413234,-0.42979944411300275,-0.11301304753190178,-0.08626790430745557,-0.0333271569291983,-0.2983085344731283,-0.27981075510294773,0.09412411047762967,-0.4728653872912034,-0.3061012572503763,-0.21653440470418173,-0.21623086801693203
primary_development_2022_2023_partial,current_contract,sector_leader,cs_r3_leader_confirmation,next_open_2d,5,0,0,0.0,0,,0,0,-0.09551583934738683,-0.09551583934738683,0.0,-0.09551583934738683,-0.09551583934738683,-0.09551583934738683,-0.09551583934738683,-0.232227802538954,-0.23222780253895403,2.7755575615628914e-17,-0.23222780253895403,-0.23222780253895403,-0.23222780253895403,-0.23222780253895403
primary_development_2022_2023_partial,current_contract,sector_leader,s4_auction_confirmed_reclaim,next_open_5d,5,0,0,0.0,0,,0,0,-0.0961066947425877,-0.0961066947425877,0.0,-0.0961066947425877,-0.0961066947425877,-0.0961066947425877,-0.0961066947425877,-0.4075630104219944,-0.4075630104219944,0.0,-0.4075630104219944,-0.4075630104219944,-0.4075630104219944,-0.4075630104219944
primary_development_2022_2023_partial,current_contract,flow_quality,cs_r3_leader_confirmation,next_open_5d,5,2,2,0.4,0,0.0,1,0,0.0488021327532715,-0.09759665736521017,0.21174606869805032,-0.1595153419178349,-0.11026495472893805,0.2735674397510388,0.3378201780273018,-0.264761890858533,-0.29988476807241127,0.05011414566310645,-0.3094582108072269,-0.3024839586869361,-0.2282940784525329,-0.18368843827355785
primary_development_2022_2023_partial,current_contract,random_hash,s1_break_reclaim_stable3,next_open_5d,5,2,1,0.2,0,0.0,1,0,-0.1331492576097449,-0.09887609794603514,0.15597249742630517,-0.31146363562570634,-0.28163140580061985,-0.09605378836111389,0.12227863968475083,-0.2909440159508717,-0.2728698509515117,0.06803717892200555,-0.3792068132329046,-0.34840359255368525,-0.26942627151841914,-0.18481355149783774
primary_development_2022_2023_partial,current_contract,trend_structure,s0_distance_only,next_open_5d,5,2,0,0.0,0,0.0,0,0,-0.10452597594288056,-0.09973063196430298,0.03624476355510456,-0.15124759163008683,-0.1366794340889469,-0.08458525823269214,-0.05038696379837393,-0.2638449871749296,-0.27713923955535436,0.021010509362238944,-0.2811423054517117,-0.27883731096803244,-0.25634286766357195,-0.22576321223597762
primary_development_2022_2023_partial,current_contract,random_hash,s1_touch_reclaim,next_open_3d,5,4,1,0.2,1,0.25,1,1,-0.10110434608988386,-0.10281566681477272,0.286983906226252,-0.46849310775895747,-0.3016238902609132,-0.009141666914242563,0.37655260129946666,-0.33193962715107456,-0.2976888164335112,0.12883479345556323,-0.5528929226634756,-0.3662948977349685,-0.2821766649392743,-0.1606448339841432
primary_development_2022_2023_partial,current_contract,sector_leader,s2_reclaim_acceleration,next_open_5d,5,0,0,0.0,0,,0,0,-0.10628822986594078,-0.10628822986594078,0.0,-0.10628822986594078,-0.10628822986594078,-0.10628822986594078,-0.10628822986594078,-0.4058831838703395,-0.4058831838703395,0.0,-0.4058831838703395,-0.4058831838703395,-0.4058831838703395,-0.4058831838703395
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_positive_slope,next_open_5d,5,4,2,0.4,2,0.5,1,1,-0.027732852538718468,-0.1071758855738919,0.29469334351463605,-0.40546742198450403,-0.149343158882555,0.03479170684977562,0.488530496897583,-0.29227982004539255,-0.24904207457661143,0.09658890689433809,-0.45508147966836454,-0.34730893580021205,-0.20633145916903417,-0.20363515101274077
primary_development_2022_2023_partial,current_contract,sector_leader,s1_break_reclaim_stable3,next_open_3d,5,0,0,0.0,0,,0,0,-0.10806787742869839,-0.10806787742869839,0.0,-0.10806787742869839,-0.10806787742869839,-0.10806787742869839,-0.10806787742869839,-0.2575252105187049,-0.2575252105187049,0.0,-0.2575252105187049,-0.2575252105187049,-0.2575252105187049,-0.2575252105187049
primary_development_2022_2023_partial,current_contract,sector_leader,s0_distance_only,next_open_3d,5,0,0,0.0,0,,0,0,-0.1082410138692087,-0.1082410138692087,0.0,-0.1082410138692087,-0.1082410138692087,-0.1082410138692087,-0.1082410138692087,-0.36578263824954327,-0.36578263824954327,0.0,-0.36578263824954327,-0.36578263824954327,-0.36578263824954327,-0.36578263824954327
primary_development_2022_2023_partial,current_contract,sector_leader,s2_reclaim_bull_stack,momentum_trail_4pct_5d,5,0,0,0.0,0,,0,0,-0.10967939666513993,-0.10967939666513993,0.0,-0.10967939666513993,-0.10967939666513993,-0.10967939666513993,-0.10967939666513993,-0.2931769436127655,-0.2931769436127655,0.0,-0.2931769436127655,-0.2931769436127655,-0.2931769436127655,-0.2931769436127655
primary_development_2022_2023_partial,current_contract,random_hash,cs_r3_leader_confirmation,next_open_5d,5,2,2,0.4,0,0.0,2,0,0.04637511393135059,-0.11059240472955656,0.21292553702417927,-0.15727426252366306,-0.11237191893232301,0.2901749204184556,0.32193923542383995,-0.2693037339795133,-0.30549154815411494,0.05359178193026363,-0.3182382440971172,-0.30903276123277323,-0.23221504381344127,-0.18154107260011965
primary_development_2022_2023_partial,current_contract,random_hash,s1_near_reversal,next_open_5d,5,3,0,0.0,0,0.0,0,0,-0.12339865646829255,-0.11388901544547125,0.05849266566271232,-0.20214659781315047,-0.1787066298417721,-0.06158870360794444,-0.06066233563312451,-0.3038861675270815,-0.2922605009545469,0.03704165104651591,-0.3634179872993193,-0.32799196270664843,-0.26978756806213267,-0.2659728186127601
primary_development_2022_2023_partial,current_contract,sector_leader,s1_touch_reclaim,next_open_5d,5,0,0,0.0,0,,0,0,-0.11397096684912966,-0.11397096684912966,0.0,-0.11397096684912966,-0.11397096684912966,-0.11397096684912966,-0.11397096684912966,-0.42775047914496167,-0.42775047914496167,0.0,-0.42775047914496167,-0.42775047914496167,-0.42775047914496167,-0.42775047914496167
primary_development_2022_2023_partial,current_contract,sector_leader,s2_reclaim_positive_slope,next_open_2d,5,0,0,0.0,0,,0,0,-0.11631311957064727,-0.11631311957064727,0.0,-0.11631311957064727,-0.11631311957064727,-0.11631311957064727,-0.11631311957064727,-0.2674066540758354,-0.2674066540758354,0.0,-0.2674066540758354,-0.2674066540758354,-0.2674066540758354,-0.2674066540758354
primary_development_2022_2023_partial,current_contract,flow_quality,s2_first_touch_reclaim,next_open_3d,5,1,0,0.0,0,0.0,0,0,-0.2429142783347446,-0.11996759145540736,0.18629922579940528,-0.5036402190637652,-0.432690718058921,-0.09890560468353682,-0.05936725841209267,-0.3622917380015488,-0.2828222861271391,0.12882513734079523,-0.5270417722808468,-0.5103867094670368,-0.2589721571415352,-0.23223576499118614
primary_development_2022_2023_partial,current_contract,flow_quality,fu_r3_core_pullback,fast_failure_2pct_target4pct_2d,5,2,1,0.2,0,0.0,1,0,-0.11102880906106352,-0.12032647404594432,0.18341420286402588,-0.36435566104194395,-0.17932313213151962,-0.09477588126666237,0.20363710318075268,-0.3108795060131141,-0.27727906251738865,0.08047174565482089,-0.45814729486582795,-0.3249281929733818,-0.2716046115669043,-0.22243836814206752
primary_development_2022_2023_partial,current_contract,random_hash,ng_r1_auction_reclaim,fast_failure_2pct_target4pct_2d,5,1,1,0.2,1,1.0,0,0,-0.08970856415435506,-0.12229307854829297,0.052107720700565734,-0.12950638605196263,-0.1253881390537266,-0.07937391954072726,0.00801870242293412,-0.21738133820089836,-0.2280314170664821,0.05653430068965145,-0.3020054284588687,-0.24712001730173727,-0.156808795581597,-0.15294103259580671
primary_development_2022_2023_partial,current_contract,flow_quality,ng_r1_auction_reclaim,fast_failure_2pct_target4pct_2d,5,5,0,0.0,0,0.0,0,0,-0.10574724786461298,-0.12231910048129602,0.0360798957926512,-0.1495411223512637,-0.13058272156571082,-0.06905602971119473,-0.05723726521359962,-0.2245749605549614,-0.23907434405147066,0.02798317573698557,-0.2561133371927182,-0.24312854779636783,-0.20411424824189017,-0.1804443254923601
primary_development_2022_2023_partial,current_contract,random_hash,s4_auction_confirmed_reclaim,next_open_2d,5,0,2,0.4,0,,1,0,-0.10256504919875695,-0.12316357832082592,0.24689319227226722,-0.4651866745168214,-0.21606248505450332,0.010485488253755948,0.2811020036446099,-0.3175433800681898,-0.2765571201480108,0.10628836686833822,-0.5077734770105591,-0.3475052238644444,-0.2567821005587546,-0.19909897875918015
