sample_group,strategy_id,ma_period,horizon,date_count,mean_daily_return,median_daily_return,std_daily_return,positive_date_count,positive_date_fraction,ttest_p_value,sign_test_p_value,bh_q_value
primary_development_2022_2023_partial,s2_reclaim_bull_stack,120,60m,279,-0.0018436884951258002,-0.0023538748629772233,0.012381352080301201,111,0.3978494623655914,0.01362560808903877,0.000770898578259116,0.013717055123193394
primary_development_2022_2023_partial,s2_reclaim_bull_stack,120,1d,279,-0.003059133405210301,-0.0016753985933366522,0.03060219649413236,127,0.4551971326164875,0.09669203248802491,0.15063314469077352,0.10359860623716954
primary_development_2022_2023_partial,s2_reclaim_bull_stack,120,2d,279,-0.003644233269288016,-0.0035682193505964612,0.039588458007496934,124,0.4444444444444444,0.1259631218820516,0.07229593171431895,0.1399590243133907
primary_development_2022_2023_partial,s2_reclaim_bull_stack,120,3d,279,-0.003460804751832831,-0.0032299740937688226,0.047489093283388364,127,0.4551971326164875,0.22536574959263356,0.15063314469077352,0.2504063884362595
primary_development_2022_2023_partial,s2_reclaim_bull_stack,120,5d,279,-0.005262214651064783,-0.006083518834283819,0.05614054259743647,131,0.46953405017921146,0.11922798101792288,0.3381283239273707,0.21040231944339333
primary_development_2022_2023_partial,s2_reclaim_bull_stack,240,5m,116,-0.003340994585519469,-0.0027703269866548863,0.009057704901380262,30,0.25862068965517243,0.0001324457865660398,1.9182738987900616e-07,0.0001324457865660398
primary_development_2022_2023_partial,s2_reclaim_bull_stack,240,15m,116,-0.0029656056159224897,-0.0025459998453186694,0.010322245994882443,38,0.3275862068965517,0.002581886200010491,0.00025826102405589305,0.002581886200010491
primary_development_2022_2023_partial,s2_reclaim_bull_stack,240,30m,116,-0.001845812250844916,-0.001653042497842705,0.012873761651297751,49,0.4224137931034483,0.12690412016296604,0.11408316540850258,0.12690412016296604
primary_development_2022_2023_partial,s2_reclaim_bull_stack,240,60m,116,-0.0019716003510551502,-0.001723545956480626,0.014267678869256013,49,0.4224137931034483,0.14110591687107996,0.11408316540850258,0.14110591687107996
primary_development_2022_2023_partial,s2_reclaim_bull_stack,240,1d,116,-0.004032177203349358,-0.0040102005136030735,0.03556544669739996,52,0.4482758620689655,0.22655298567875193,0.30708966364918366,0.23599269341536658
primary_development_2022_2023_partial,s2_reclaim_bull_stack,240,2d,115,-0.004617217719451265,0.0003053097357677004,0.05024337005454349,58,0.5043478260869565,0.3285757961102934,1.0,0.35204549583245726
primary_development_2022_2023_partial,s2_reclaim_bull_stack,240,3d,116,-0.0026499578081236007,-5.994581537716037e-06,0.05790278889219519,58,0.5,0.624516033376313,1.0,0.6505375347669927
primary_development_2022_2023_partial,s2_reclaim_bull_stack,240,5d,116,-0.005083096056209577,-0.009954769862803737,0.0682163671442023,52,0.4482758620689655,0.42589304541905804,0.30708966364918366,0.45959681160330007
primary_development_2022_2023_partial,s2_reclaim_daily_trend,10,5m,331,-0.0030094206319969787,-0.003042852769415169,0.0005776915168248927,0,0.0,3.2917196473349313e-241,4.5719495651291e-100,6.583439294669863e-241
primary_development_2022_2023_partial,s2_reclaim_daily_trend,10,15m,331,-0.0030082365731270173,-0.002949195625608375,0.0011895256607763805,5,0.015105740181268883,1.9669316182356514e-145,1.491249912889426e-89,3.782560804299329e-145
primary_development_2022_2023_partial,s2_reclaim_daily_trend,10,30m,331,-0.003052027111415878,-0.0030162007396404727,0.0018239488088896722,14,0.04229607250755287,1.1084200178315115e-97,7.865299386413312e-76,4.156575066868168e-97
primary_development_2022_2023_partial,s2_reclaim_daily_trend,10,60m,331,-0.003238665310583196,-0.0031065248598369983,0.0030946174215374716,42,0.1268882175226586,5.993579192403171e-55,1.708856419518332e-46,6.915668298926736e-54
primary_development_2022_2023_partial,s2_reclaim_daily_trend,10,1d,331,-0.003520612976301486,-0.0022358066189785155,0.013897245943619956,132,0.3987915407854985,5.976723897810531e-06,0.000273745353789601,6.40363274765414e-05
primary_development_2022_2023_partial,s2_reclaim_daily_trend,10,2d,331,-0.0042825969221606365,-0.002737001604823808,0.019103461764763942,138,0.4169184290030212,5.830614684747183e-05,0.0029394515441761803,0.0021864805067801935
primary_development_2022_2023_partial,s2_reclaim_daily_trend,10,3d,331,-0.004970110922618407,-0.003077581644049667,0.023622852708367736,137,0.41389728096676737,0.0001581966730150734,0.0020377594974601326,0.005722559194867714
primary_development_2022_2023_partial,s2_reclaim_daily_trend,10,5d,331,-0.005706593455720927,-0.0028472049627317167,0.029508721759620566,156,0.47129909365558914,0.0005047574985449839,0.3224854616925212,0.012618937463624599
primary_development_2022_2023_partial,s2_reclaim_daily_trend,20,5m,331,-0.002917731935911508,-0.00296967169781065,0.0006759921171702876,2,0.006042296072507553,2.1019605515031445e-215,2.5121491275514865e-95,3.318885081320755e-215
primary_development_2022_2023_partial,s2_reclaim_daily_trend,20,15m,331,-0.002915784408072869,-0.002938235122309036,0.0012151244342372312,6,0.01812688821752266,5.7178144097260386e-139,8.128079013302738e-88,1.0588545203196369e-138
primary_development_2022_2023_partial,s2_reclaim_daily_trend,20,30m,331,-0.002871867522162691,-0.0028933780766691726,0.0018836465158796722,17,0.0513595166163142,4.311168124303339e-88,6.146587156406341e-72,7.791267694524107e-88
primary_development_2022_2023_partial,s2_reclaim_daily_trend,20,60m,331,-0.0028923798951136386,-0.0029754179395680255,0.0030290845649196614,55,0.1661631419939577,2.3153783090382976e-48,1.5044511092752331e-36,6.552957478410276e-48
primary_development_2022_2023_partial,s2_reclaim_daily_trend,20,1d,331,-0.002734044219286167,-0.001758893436035685,0.014273380075257287,151,0.4561933534743202,0.0005694798273179335,0.12367020291162287,0.001031511354116416
primary_development_2022_2023_partial,s2_reclaim_daily_trend,20,2d,331,-0.0032522244867407126,-0.0015896726458322304,0.019413199539243215,149,0.4501510574018127,0.002528148106833936,0.07844038321120742,0.009249322342075376
primary_development_2022_2023_partial,s2_reclaim_daily_trend,20,3d,331,-0.003685583231179922,-0.002347883861701916,0.02410437558722004,153,0.4622356495468278,0.005789595978275683,0.18703395961266983,0.039324817972151385
primary_development_2022_2023_partial,s2_reclaim_daily_trend,20,5d,331,-0.004574462570394875,-0.002265301759292078,0.030077964905994688,156,0.47129909365558914,0.006052209860153631,0.3224854616925212,0.11347893487788058
primary_development_2022_2023_partial,s2_reclaim_daily_trend,40,5m,331,-0.002833681267100708,-0.0029119074189856774,0.0007499498131709869,1,0.0030211480362537764,1.952459176938179e-197,1.5178872556228612e-97,2.7629139296294986e-197
primary_development_2022_2023_partial,s2_reclaim_daily_trend,40,15m,331,-0.002709229146872213,-0.0028361004767942302,0.0014528139457472937,10,0.030211480362537766,1.8855290808589327e-109,1.7891960484140454e-81,2.54801227143099e-109
primary_development_2022_2023_partial,s2_reclaim_daily_trend,40,30m,331,-0.0026393909083926113,-0.0027201487656202195,0.0021565446111976787,28,0.08459214501510574,1.4186753359546382e-67,1.8307943516968578e-59,1.9345572763017793e-67
primary_development_2022_2023_partial,s2_reclaim_daily_trend,40,60m,331,-0.0026809763063124895,-0.0027074408549276653,0.0033138509698477352,64,0.1933534743202417,5.768463214568554e-38,1.2904006784611573e-30,7.795220560227776e-38
primary_development_2022_2023_partial,s2_reclaim_daily_trend,40,1d,331,-0.002619027100491011,-0.0015931643552545385,0.015081658123425695,146,0.44108761329305135,0.0017548697458269504,0.036577927738126986,0.0025310621334042552
primary_development_2022_2023_partial,s2_reclaim_daily_trend,40,2d,331,-0.003095499185816205,-0.001856948680352992,0.02052197367683761,150,0.45317220543806647,0.006475921878077856,0.0990117771110954,0.01439421946976749
primary_development_2022_2023_partial,s2_reclaim_daily_trend,40,3d,331,-0.0034385106501569106,-0.0018550489163179336,0.0250305121364835,149,0.4501510574018127,0.013065913174974809,0.07844038321120742,0.044559911533170925
primary_development_2022_2023_partial,s2_reclaim_daily_trend,40,5d,331,-0.00432742556161432,-0.002138668431400014,0.030774112130815167,155,0.46827794561933533,0.011083498398921901,0.2716127621266505,0.15868954274155853
primary_development_2022_2023_partial,s2_reclaim_daily_trend,60,5m,331,-0.002759497609262642,-0.0028512928302047305,0.0007313994442687546,1,0.0030211480362537764,3.0833939675381554e-197,1.5178872556228612e-97,4.3225149077637693e-197
primary_development_2022_2023_partial,s2_reclaim_daily_trend,60,15m,331,-0.0025761800059050147,-0.00263775792046823,0.0013277737419952883,12,0.03625377643504532,6.617586084393128e-114,1.4016065592824741e-78,9.106769840907975e-114
primary_development_2022_2023_partial,s2_reclaim_daily_trend,60,30m,331,-0.0023800056483422563,-0.0024000234568485944,0.0020859350850549103,37,0.11178247734138973,1.054429204579661e-61,8.03675291377859e-51,1.3874068481311329e-61
primary_development_2022_2023_partial,s2_reclaim_daily_trend,60,60m,331,-0.0023238290116864434,-0.002311925704884598,0.003379695697270571,73,0.22054380664652568,1.3929535200176183e-29,2.3344442643728245e-25,1.6582780000209743e-29
primary_development_2022_2023_partial,s2_reclaim_daily_trend,60,1d,331,-0.002825573457661083,-0.001904020636484364,0.015652339482093828,143,0.43202416918429004,0.001151568984517682,0.015459633987649112,0.0018182668176594979
primary_development_2022_2023_partial,s2_reclaim_daily_trend,60,2d,331,-0.0034504176713556953,-0.002339811417736993,0.02125895506425384,149,0.4501510574018127,0.0034220071290765987,0.07844038321120742,0.010475532027785506
primary_development_2022_2023_partial,s2_reclaim_daily_trend,60,3d,331,-0.004121277628913651,-0.0021563925545102954,0.025696311254889016,151,0.4561933534743202,0.0038175979791339365,0.12367020291162287,0.039324817972151385
primary_development_2022_2023_partial,s2_reclaim_daily_trend,60,5d,331,-0.004906570000415677,-0.002933103334534522,0.03136996019312344,156,0.47129909365558914,0.004771920073655298,0.3224854616925212,0.10225543014975638
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,5m,331,-0.0028026675517492986,-0.0029359116918150382,0.0008989191145259628,6,0.01812688821752266,4.7424775604750813e-172,8.128079013302738e-88,6.295324195320904e-172
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,15m,331,-0.0025697782747828206,-0.0027793359335439955,0.0017088448474853201,16,0.04833836858006042,1.0200668819242645e-86,3.3056005762140386e-73,1.2541805925298335e-86
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,30m,331,-0.0023435864471712414,-0.0024487829469847814,0.0024628753007644374,38,0.1148036253776435,3.998496395248745e-48,6.245065001468526e-50,4.5784309869260437e-48
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,60m,331,-0.002149870217646456,-0.0022737726751017664,0.0037714466605356803,85,0.256797583081571,6.039755117745618e-22,2.716820606867327e-19,6.710839019717354e-22
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,1d,331,-0.0019918849523740062,-0.0015667544031586118,0.015811189245271112,150,0.45317220543806647,0.022738292450673585,0.0990117771110954,0.025838968693947254
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,2d,331,-0.0019689937343302334,-0.0009154950043136959,0.02196553393126146,158,0.4773413897280967,0.10439559909354593,0.4416382410514279,0.11686074525396932
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,3d,331,-0.0021369180014152315,-0.0009111518749655784,0.026253563640287893,158,0.4773413897280967,0.14019576929878497,0.4416382410514279,0.16176434919090574
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,5d,331,-0.002168493245198879,-0.0003075996560723826,0.03274773430919046,164,0.4954682779456193,0.2298727714880592,0.9124867149020457,0.27150327341109354
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,5m,331,-0.0028929022225896964,-0.002939445859967588,0.0007752700393955287,2,0.006042296072507553,9.26066122991036e-196,2.5121491275514865e-95,1.2862029485986612e-195
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,15m,331,-0.0028313976969455185,-0.00285872544630629,0.0013280143362703163,8,0.02416918429003021,8.571536950514287e-125,1.5381862703572027e-84,1.2605201397815128e-124
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,30m,331,-0.002765408452737174,-0.002745416569040868,0.0019276943196965778,22,0.06646525679758308,4.274456648885784e-82,5.854991704520268e-66,6.749142077188081e-82
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,60m,331,-0.0027297912317135664,-0.002615886117994706,0.0031522435640097125,55,0.1661631419939577,5.324930869088688e-42,1.5044511092752331e-36,7.908313171913894e-42
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,1d,331,-0.0024499210424855566,-0.0012446261643777484,0.014613176255944528,143,0.43202416918429004,0.002509651639990803,0.015459633987649112,0.003331395982288676
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,2d,331,-0.0030042510312381825,-0.0009437891157363487,0.019935653989547927,159,0.48036253776435045,0.0065253794929612625,0.5095843076624359,0.01439421946976749
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,3d,331,-0.003176557832519936,-0.0013568798943144652,0.024374674310712767,156,0.47129909365558914,0.018489108920998653,0.3224854616925212,0.04952439889553211
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,5d,331,-0.0032106383734241124,-0.0002974498805859214,0.030844139699255008,163,0.49244712990936557,0.0595092776659425,0.8260214930986781,0.1785278329978275
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,5m,331,-0.0029695128841302396,-0.002997247158004685,0.0005175623708531421,0,0.0,1.3364913005520704e-254,4.5719495651291e-100,3.712475834866862e-254
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,15m,331,-0.0029039762434799584,-0.0029277435777227342,0.0011413376944719353,6,0.01812688821752266,3.461085339588202e-146,8.128079013302738e-88,6.922170679176404e-146
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,30m,331,-0.002886099160779004,-0.0028784824256741022,0.0018502215703380218,16,0.04833836858006042,2.1210617794969548e-90,3.3056005762140386e-73,4.18630614374399e-90
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,60m,331,-0.002996749392756125,-0.0029217466611530084,0.0031798845975788336,47,0.1419939577039275,1.8167061444761983e-47,1.85072735078708e-42,4.618744435108979e-47
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,1d,331,-0.003123787605577289,-0.002393927486854091,0.014215621669195792,139,0.4199395770392749,8.084140598759682e-05,0.004191441220551718,0.00032773542967944654
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,2d,331,-0.0035435002926501977,-0.001716803977662084,0.019608975596467185,152,0.459214501510574,0.0011382030959213398,0.15287097030698535,0.006310651706076658
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,3d,331,-0.00412061927719621,-0.0015905662967122917,0.024266491039233017,149,0.4501510574018127,0.002209772060069226,0.07844038321120742,0.0368295343344871
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,5d,331,-0.004250487949237985,-0.0011359829541950708,0.030761395981097662,160,0.48338368580060426,0.012548055139356095,0.5826263292692689,0.15868954274155853
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,5m,331,-0.0029260055539059157,-0.002998740077435082,0.0006503922726133066,1,0.0030211480362537764,4.720528807959541e-221,1.5178872556228612e-97,8.2334804789992e-221
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,15m,331,-0.0028613208872818067,-0.0029669518259345584,0.0012034706529130785,10,0.030211480362537766,7.620200839918383e-138,1.7891960484140454e-81,1.3607501499854256e-137
