sample_group,sample_variant,selection_ranker,selection_seed,strategy_id,policy_id,signal_year,net_return,maximum_drawdown
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_bull_stack,next_open_5d,2022,-0.3907822629,-0.4701528001
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_bull_stack,next_open_5d,2023,0.1289063415,-0.499631961
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,2022,-0.6869920572,-0.6962381456
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,2023,-0.1866346432,-0.7539387759
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_bull_stack,momentum_trail_4pct_5d,2022,-0.4122899064,-0.5003130855
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_bull_stack,momentum_trail_4pct_5d,2023,-0.0877240039,-0.5125970193
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,2022,-0.6792246324,-0.6880038547
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,2023,-0.0297075976,-0.6992888373
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_daily_trend,next_open_1d,2022,-0.3340663859,-0.383241386
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_daily_trend,next_open_1d,2023,-0.0674931599,-0.3840596514
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_daily_trend,next_open_2d,2022,0.0203084471,-0.2155504249
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_daily_trend,next_open_2d,2023,0.0618941107,-0.1685771483
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_daily_trend,next_open_3d,2022,0.0187614711,-0.2037392016
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_daily_trend,next_open_3d,2023,0.0576694087,-0.2327618644
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_daily_trend,next_open_5d,2022,-0.0172998104,-0.3452483118
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_daily_trend,next_open_5d,2023,0.0488034413,-0.2186481199
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,2022,-0.4642524201,-0.4686069022
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,2023,-0.0529171847,-0.5100686868
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_daily_trend,momentum_trail_4pct_5d,2022,-0.3393195087,-0.3645941064
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_daily_trend,momentum_trail_4pct_5d,2023,-0.0559965718,-0.4036520623
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,2022,-0.4845122306,-0.4894483764
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,2023,0.0278987817,-0.4889880155
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_positive_slope,next_open_1d,2022,-0.1778387587,-0.3756751151
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_positive_slope,next_open_1d,2023,-0.0391468236,-0.3335172657
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_positive_slope,next_open_2d,2022,-0.1643932458,-0.3470093999
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_positive_slope,next_open_2d,2023,-0.221800623,-0.3785800709
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_positive_slope,next_open_3d,2022,-0.0784687092,-0.3373269985
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_positive_slope,next_open_3d,2023,0.0447041386,-0.1458406441
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_positive_slope,next_open_5d,2022,-0.2717690752,-0.3610959055
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_positive_slope,next_open_5d,2023,0.1441065931,-0.2726911164
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,2022,-0.3629154704,-0.3773654607
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,2023,-0.0711941957,-0.4381964291
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_positive_slope,momentum_trail_4pct_5d,2022,-0.2165616742,-0.3332015193
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_positive_slope,momentum_trail_4pct_5d,2023,-0.0637054982,-0.2880840908
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,2022,-0.2558694618,-0.3492676159
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,2023,-0.1108115677,-0.3839932677
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_recent_high,next_open_1d,2022,-0.739602085,-0.7404799308
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_recent_high,next_open_1d,2023,-0.2429715521,-0.805672146
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_recent_high,next_open_2d,2022,-0.5885581706,-0.5994185185
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_recent_high,next_open_2d,2023,-0.0863854846,-0.6516557378
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_recent_high,next_open_3d,2022,-0.569404988,-0.6016571897
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_recent_high,next_open_3d,2023,-0.1407247784,-0.634807489
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_recent_high,next_open_5d,2022,-0.4832229439,-0.5506739956
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_recent_high,next_open_5d,2023,0.0749846068,-0.5151669164
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_recent_high,protect_3pct_target6pct_3d,2022,-0.5110626309,-0.5241555168
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_recent_high,protect_3pct_target6pct_3d,2023,-0.2061311539,-0.6160341228
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_recent_high,momentum_trail_4pct_5d,2022,-0.5648780847,-0.5738219271
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_recent_high,momentum_trail_4pct_5d,2023,-0.1324754327,-0.6282597537
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,2022,-0.7307972138,-0.7346792979
primary_development_2022_2023_partial,current_contract,random_hash,0,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,2023,-0.1347459552,-0.769321905
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_auction_confirmed_reclaim,next_open_1d,2022,-0.265080147,-0.342339786
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_auction_confirmed_reclaim,next_open_1d,2023,0.1203199531,-0.2633625109
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_auction_confirmed_reclaim,next_open_2d,2022,0.0110833194,-0.2567821006
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_auction_confirmed_reclaim,next_open_2d,2023,0.2670587864,-0.1978991514
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_auction_confirmed_reclaim,next_open_3d,2022,-0.0930451587,-0.2284513608
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_auction_confirmed_reclaim,next_open_3d,2023,0.0580447556,-0.174007866
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_auction_confirmed_reclaim,next_open_5d,2022,-0.0536795201,-0.2838163918
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_auction_confirmed_reclaim,next_open_5d,2023,0.0130635977,-0.2014578034
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,2022,-0.3770479538,-0.3997182819
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,2023,0.1331183765,-0.3719122907
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,2022,-0.2076433379,-0.271206732
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,2023,0.1676555114,-0.2021769443
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,2022,-0.3939584736,-0.4599662194
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,2023,0.4199361169,-0.3856586493
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_amount_acceleration,next_open_1d,2022,0.0552515371,-0.2354718354
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_amount_acceleration,next_open_1d,2023,-0.1506510244,-0.3215173974
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_amount_acceleration,next_open_2d,2022,-0.0735389112,-0.2738435506
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_amount_acceleration,next_open_2d,2023,0.067282377,-0.2429128434
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_amount_acceleration,next_open_3d,2022,-0.0108474438,-0.2366654019
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_amount_acceleration,next_open_3d,2023,0.2860674576,-0.1325727232
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_amount_acceleration,next_open_5d,2022,0.0548532376,-0.1682095715
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_amount_acceleration,next_open_5d,2023,0.0570961468,-0.1250294272
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,2022,-0.0710848364,-0.1665149868
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,2023,0.097377022,-0.1783782203
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,2022,-0.0505817546,-0.1883834324
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,2023,0.2450794359,-0.1324286746
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,2022,-0.09035426,-0.2314442226
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,2023,-0.0632678657,-0.2554244284
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_normal,next_open_1d,2022,-0.3228615043,-0.3416249378
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_normal,next_open_1d,2023,-0.0874028395,-0.3915894802
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_normal,next_open_2d,2022,-0.426501706,-0.4545154679
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_normal,next_open_2d,2023,0.0426187379,-0.4324324278
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_normal,next_open_3d,2022,-0.2155720202,-0.3327368992
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_normal,next_open_3d,2023,-0.0612037331,-0.3246522505
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_normal,next_open_5d,2022,-0.2776299537,-0.3753632687
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_normal,next_open_5d,2023,0.1272817264,-0.2847266854
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,2022,-0.4316834313,-0.4355743928
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,2023,0.0331142835,-0.42864222
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_normal,momentum_trail_4pct_5d,2022,-0.4178866025,-0.432316138
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_normal,momentum_trail_4pct_5d,2023,-0.0078176552,-0.4452140175
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,2022,-0.4762784134,-0.4773632631
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,2023,-0.0970889512,-0.5319229796
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_proxy,next_open_1d,2022,-0.3630712195,-0.3766684674
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_proxy,next_open_1d,2023,0.0242413137,-0.376894061
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_proxy,next_open_2d,2022,-0.2894179719,-0.3810284517
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_proxy,next_open_2d,2023,-0.108077017,-0.4584108499
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_proxy,next_open_3d,2022,-0.215272604,-0.3285332812
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_proxy,next_open_3d,2023,-0.0747023143,-0.3747680622
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_proxy,next_open_5d,2022,0.0278496592,-0.2557125694
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_proxy,next_open_5d,2023,-0.0344412824,-0.2002891505
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,2022,-0.2332847641,-0.2589462905
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,2023,-0.0753943433,-0.3510713114
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,2022,-0.0500015835,-0.186473607
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,2023,-0.0281612621,-0.2332584455
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,2022,-0.6023097595,-0.6062184137
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,2023,-0.1174372739,-0.66461452
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_vwap_support,next_open_1d,2022,-0.4140097205,-0.4371914146
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_vwap_support,next_open_1d,2023,-0.088516426,-0.502798942
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_vwap_support,next_open_2d,2022,-0.2679368396,-0.3256302435
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_vwap_support,next_open_2d,2023,-0.06046345,-0.3375315161
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_vwap_support,next_open_3d,2022,-0.1181492788,-0.2500470919
primary_development_2022_2023_partial,current_contract,random_hash,0,s4_reclaim_vwap_support,next_open_3d,2023,0.0583931006,-0.1480218915
