top_k,slot_count,policy_name,mean_year_rank,worst_year_rank,positive_year_count,worst_year_return,mean_year_return,annualized_log_growth,signal_period_total_return,signal_period_maximum_drawdown
1,12,fixed_d3,873.8333333333334,1022.0,4,-0.11809430857292924,0.018700985586248203,0.015573748920014969,0.0940865999119953,-0.1770086063054518
3,48,fixed_d2,846.8333333333334,1026.0,4,-0.013942937474240247,0.012439452053431999,0.012628438635624606,0.07563824240372896,-0.05013048620206606
1,48,fixed_d4,845.1666666666666,1028.0,4,-0.012371477867922143,0.012395964535851864,0.012576231315276791,0.07531405612037756,-0.022722491482535356
2,12,fixed_d2,902.3333333333334,995.0,4,-0.1139373350488182,0.014580291453070751,0.010917514798085521,0.06506480909213108,-0.23964210921794182
2,6,fixed_d2,882.3333333333334,984.0,4,-0.22790165023612852,0.025128117636916154,0.009309428684976289,0.05522167992038929,-0.4510641582932171
1,24,fixed_d3,867.0,1031.0,4,-0.05910713229894604,0.009295130296337458,0.008705268074056315,0.05154715405291688,-0.08901966387913207
2,24,fixed_d2,891.1666666666666,1008.0,4,-0.056456396722339486,0.007601537671954595,0.006825216211151309,0.040194274760333215,-0.12385128441583448
1,48,fixed_d3,856.6666666666666,1032.0,4,-0.02789824296058563,0.004555183955136562,0.004511134984416575,0.02638860683532518,-0.044317778893102955
2,48,fixed_d2,871.0,1027.0,4,-0.02629455091170463,0.004265903865330489,0.004176100743633444,0.024405055326846448,-0.05965810796122528
1,1,fixed_d3,649.6666666666666,1036.0,4,-0.713617702131256,0.16745327288764256,-0.015603293120752846,-0.0861514691421944,-0.8390611120050783
1,1,fixed_d43,886.8333333333334,1025.0,4,-0.2637693200479847,-0.005357338290623366,-0.02197953060695845,-0.11918320260830717,-0.6814051789738877
1,1,fixed_d48,490.1666666666667,1037.0,3,-0.3171015565175245,1.0383271805065597,0.4901862061847443,15.949558490168421,-0.6366128054706701
2,4,rolling_path,520.8333333333334,989.0,3,-0.10337782705132792,0.46408138334236626,0.301886228795855,4.714653028203955,-0.42646050033144123
2,4,fixed_d52,531.1666666666666,1028.0,3,-0.1887074197185371,0.4539797871838907,0.2773568966024257,3.9600007457881494,-0.500057952108637
3,3,fixed_d16,469.0,1027.0,3,-0.3610684526822219,0.39000884506352174,0.24970579942648452,3.22810424208011,-0.5325197998614811
1,1,fixed_d56,556.5,1035.0,3,-0.11928715189128236,0.29910548903099393,0.222456583507766,2.6125790678432197,-0.5437072126476757
1,1,fixed_d40,559.6666666666666,1031.0,3,-0.3920345364992276,0.4601372666417289,0.2072134190683684,2.3082217602602286,-0.7306301844221552
2,2,fixed_d6,578.5,988.0,3,-0.26502054490197724,0.31477105449787185,0.20008751956764195,2.174871712685908,-0.6028244110277556
1,1,fixed_d16,574.8333333333334,1032.0,3,-0.572258810476813,0.518725521658458,0.19840078476120804,2.1441020748194073,-0.7941463480324691
1,1,fixed_d25,574.3333333333334,999.0,3,-0.26336777469100303,0.2846645521536377,0.1916864513996313,2.0245461848051898,-0.6906520926752286
2,2,fixed_d34,635.5,1002.0,3,-0.27205575133754056,0.3137294682085369,0.17856629990731537,1.803890180305113,-0.6696791044057542
1,3,fixed_d53,635.0,993.0,3,-0.22197376174412853,0.2666923083870318,0.17396077551500064,1.7303133489294393,-0.5040576009238638
1,1,fixed_d34,562.0,1037.0,3,-0.25001245661383775,0.2538699184002134,0.16775113275369055,1.63415668710187,-0.6245912984294052
2,4,fixed_d28,654.0,997.0,3,-0.2765692981376957,0.27539621108622947,0.14999326908305788,1.377459701958259,-0.6593735932942717
1,3,fixed_d6,657.1666666666666,1001.0,3,-0.23774545163674843,0.2492253050066834,0.1444789380701365,1.3029568140438519,-0.6086140494528569
1,1,fixed_d46,752.3333333333334,1029.0,3,-0.4319725552709287,0.3824212400130143,0.13584895158317709,1.1910173305217522,-0.6526750970098063
2,6,fixed_d38,678.8333333333334,995.0,3,-0.3261646927818981,0.1982095943354394,0.13384004601420302,1.165750456011267,-0.5405393904048936
1,1,rolling_path,635.3333333333334,1036.0,3,-0.4737256814561406,0.303099777643246,0.1329342944903203,1.1544539318862714,-0.7321693700050234
1,1,fixed_d6,616.0,1032.0,3,-0.37766617918909573,0.3093161647980827,0.12925191759870402,1.1091308702633893,-0.7267739880980685
3,3,fixed_d34,708.5,1013.0,3,-0.2165529885868992,0.2133626856306163,0.12060023416086783,1.00636129514209,-0.681063672245138
1,3,fixed_d4,680.6666666666666,1027.0,3,-0.26749991509841753,0.181258717359745,0.11469752410009253,0.9391343400199741,-0.3704918597193976
2,2,fixed_d51,705.0,1014.0,3,-0.38152424914071514,0.19397442769171627,0.09222292365692636,0.7031467934196667,-0.7092557763213261
1,1,fixed_d4,547.8333333333334,1037.0,3,-0.7724206198786496,0.4976099658723366,0.09165427175883617,0.6975640423293024,-0.8653988183894356
1,6,fixed_d4,753.3333333333334,1021.0,3,-0.12532899942086395,0.10639233265602832,0.08945030846131174,0.676098955371915,-0.18190920706563818
3,6,fixed_d2,816.3333333333334,975.0,3,-0.1639550042131721,0.06322704851341814,0.04997864367247655,0.33451398424643886,-0.44559344522372435
3,12,fixed_d2,845.8333333333334,966.0,3,-0.07589488812877554,0.03975535828154756,0.036756502391489775,0.23642610351596072,-0.22630547400896506
1,12,fixed_d2,889.5,1023.0,3,-0.10164149677820544,0.005951362431123097,0.0042101227096563425,0.024606305484089486,-0.1291689907324034
1,6,fixed_d2,885.0,1024.0,3,-0.1976142256139296,0.011564040174373938,0.004188164586488111,0.024476412060534525,-0.25419161017536973
1,24,fixed_d2,872.3333333333334,1021.0,3,-0.050416884686271035,0.003262234379821686,0.0029019164315162715,0.016896266880142896,-0.06313720173033421
1,48,fixed_d2,859.8333333333334,1030.0,3,-0.024159626410921065,0.0017985745136170166,0.0017553262295472198,0.01018645154073905,-0.029982793453850687
2,4,fixed_d2,855.3333333333334,1011.0,3,-0.3291861528783089,0.026381597119093474,-0.006546978908009852,-0.037095469001136694,-0.604904369268018
1,3,fixed_d2,852.1666666666666,1026.0,3,-0.36721778580792674,0.021957414483884403,-0.0072856630412294525,-0.04119353213660282,-0.47632299599941863
1,1,fixed_d23,779.5,1033.0,3,-0.3832601263730001,0.02964111286985664,-0.04158306746163691,-0.21344506456070333,-0.7929229144342904
1,1,fixed_d2,752.6666666666666,1033.0,3,-0.6107212199966008,0.013658368206902546,-0.10908970417577218,-0.4673353210262198,-0.8607845016010996
1,1,fixed_d59,765.1666666666666,1037.0,3,-0.5636175494505222,-0.006542456741986558,-0.1285380342243768,-0.5239127418817542,-0.9072387918318858
3,3,fixed_d2,970.5,1022.0,3,-0.40637306819428387,-0.11018891467381191,-0.1621899899959326,-0.6079845822244669,-0.8309691289291192
2,2,fixed_d43,833.5,1034.0,2,-0.37776137259478126,0.08106097258579308,0.006203071492874718,0.036464449041888836,-0.6441204205336571
2,2,fixed_d2,875.1666666666666,1034.0,2,-0.5146545386711332,-0.07013815025232224,-0.14381750553224035,-0.5641141505640992,-0.7993007694376202
1,1,fixed_d58,813.8333333333334,1034.0,1,-0.21405003383173282,0.04301749927468557,0.0007544047132296349,0.00436528935614211,-0.5709427154405488
